estimator,sigma_a,rho,seed,object,S1_true,S1_hat,gamma,gamma_minus_1_sq,min_pair_sum,n_denominator_clipped,delta_mean,delta_second_moment,rel_mse_raw,rel_mse_aligned,coefficient_risk_raw,risk_f7_component,risk_gauge_component,risk_normalization_increment_cross,risk_decomposition_sum,risk_decomposition_abs_error,coefficient_identity_max_abs_over_S1
median_pair_sum,0.05,0.001,2,2,145.70348731148988,145.6201171875,0.9994278096871377,3.274017541334156e-07,137.7633514404297,0,-4.65494878254466e-05,5.350041106763423e-06,0.00039088407360203796,0.0003907626065265741,0.00039088429181849166,0.00039036641568942804,3.274017541334156e-07,1.9122078980453282e-07,0.000390885038233366,7.464148743270935e-10,1.824255297213012e-07
true_s1,0.05,0.001,2,3,165.0899476800114,165.0899476800114,1.0,0.0,156.07957458496094,0,-4.65494878254466e-05,5.350041106763423e-06,0.0003757627178792795,0.0003755482577147017,0.0003757640055286459,0.0003757640263368524,0.0,-0.0,0.0003757640263368524,2.0808206503339366e-11,9.236268805641676e-08
median_pair_sum,0.05,0.001,2,3,165.0899476800114,164.99030303955078,0.9993964221210261,3.6430625598665053e-07,156.07957458496094,0,-4.65494878254466e-05,5.350041106763423e-06,0.0003766876074508081,0.000375550758376329,0.00037668653336528086,0.00037531055752201576,3.6430625598665053e-07,1.0116738053503645e-06,0.00037668653758335277,4.218071914421947e-12,4.712346977526237e-08
true_s1,0.05,0.001,2,4,92.1666671433486,92.1666671433486,1.0,0.0,87.13821411132812,0,-4.65494878254466e-05,5.350041106763423e-06,0.0003118629485029875,0.00031181603199978105,0.000311863071512121,0.0003118626238591085,0.0,-0.0,0.0003118626238591085,4.4765301247763276e-10,8.785747713406806e-08
median_pair_sum,0.05,0.001,2,4,92.1666671433486,92.11474990844727,0.999436702698378,3.1730385001459015e-07,87.13821411132812,0,-4.65494878254466e-05,5.350041106763423e-06,0.0003119360672416571,0.00031181577277088706,0.0003119365179686862,0.0003115113800653266,3.1730385001459015e-07,1.0731337291440751e-07,0.0003119359972882556,5.206804306020489e-10,8.392563087632994e-08
true_s1,0.05,0.001,2,5,197.74866265058517,197.74866265058517,1.0,0.0,186.9627685546875,0,-4.65494878254466e-05,5.350041106763423e-06,0.00044039569533753413,0.0004403699659422269,0.00044039648893494474,0.00044039708799536954,0.0,-0.0,0.00044039708799536954,5.99060424801446e-10,1.5421601799930715e-07
median_pair_sum,0.05,0.001,2,5,197.74866265058517,197.62022399902344,0.9993504954731922,4.218561303438073e-07,186.9627685546875,0,-4.65494878254466e-05,5.350041106763423e-06,0.0004406094867499218,0.0004403703295201928,0.00044060995007497514,0.000439825193975089,4.218561303438073e-07,3.6345783271201973e-07,0.00044061050793814486,5.578631696910636e-10,1.2670479756554418e-07
true_s1,0.05,0.001,2,6,217.80729159526527,217.80729159526527,1.0,0.0,205.92489624023438,0,-4.65494878254466e-05,5.350041106763423e-06,0.0004634159207887573,0.0004634104712090808,0.00046341661057673937,0.0004634168110195715,0.0,-0.0,0.0004634168110195715,2.0044283214563224e-10,6.99758116825062e-08
median_pair_sum,0.05,0.001,2,6,217.80729159526527,217.68997192382812,0.999461360220873,2.901328116580351e-07,205.92489624023438,0,-4.65494878254466e-05,5.350041106763423e-06,0.0004637855863051191,0.0004634106472094124,0.0004637860659171205,0.0004629177160145311,2.901328116580351e-07,5.784379172908145e-07,0.00046378628674348,2.2082635946486447e-10,9.360530878572951e-08
true_s1,0.05,0.001,2,7,229.46783746033907,229.46783746033907,1.0,0.0,216.97115325927734,0,-4.65494878254466e-05,5.350041106763423e-06,0.0005339424077568209,0.0005339071262737107,0.0005339406192980036,0.0005339409230642052,0.0,-0.0,0.0005339409230642052,3.037662015372214e-10,9.157259806978933e-08
median_pair_sum,0.05,0.001,2,7,229.46783746033907,229.33576202392578,0.9994244272405447,3.3128400142698936e-07,216.97115325927734,0,-4.65494878254466e-05,5.350041106763423e-06,0.0005340567309021903,0.0005339064825612899,0.0005340556739419477,0.0005333264562493423,3.3128400142698936e-07,3.9815056203515497e-07,0.0005340558908128045,2.1687085678855606e-10,7.176796718539036e-08
true_s1,0.05,0.001,2,8,208.90131407044828,208.90131407044828,1.0,0.0,197.50054168701172,0,-4.65494878254466e-05,5.350041106763423e-06,0.0005017587817996478,0.0005011634355951439,0.000501760780101968,0.0005017604260994253,0.0,0.0,0.0005017604260994253,3.5400254266588355e-10,1.0112368775881958e-07
median_pair_sum,0.05,0.001,2,8,208.90131407044828,208.78173065185547,0.9994275602375939,3.276872815835097e-07,197.50054168701172,0,-4.65494878254466e-05,5.350041106763423e-06,0.0005012031449183913,0.0005011635872399466,0.000501204810854402,0.0005011861352817331,3.276872815835097e-07,-3.0922699401063675e-07,0.000501204595569306,2.1528509596399603e-10,1.1897452913294291e-07
true_s1,0.05,0.001,2,9,157.6987950624898,157.6987950624898,1.0,0.0,149.09461212158203,0,-4.65494878254466e-05,5.350041106763423e-06,0.0004070134463597402,0.00040685887730950636,0.000407014529633909,0.0004070140961405717,0.0,-0.0,0.0004070140961405717,4.334933373091425e-10,9.665651760374076e-08
median_pair_sum,0.05,0.001,2,9,157.6987950624898,157.60651397705078,0.9994148269465061,3.4242750253540505e-07,149.09461212158203,0,-4.65494878254466e-05,5.350041106763423e-06,0.0004068971925410331,0.0004068602859876056,0.00040689687648650345,0.0004065378881504849,3.4242750253540505e-07,1.6179872777768362e-08,0.0004068964955257981,3.8096070537440183e-10,7.07729151072993e-08
true_s1,0.05,0.001,3,0,148.97826256789267,148.97826256789267,1.0,0.0,141.54833221435547,0,1.8758660858846825e-05,4.999765645419567e-06,0.0003192141824278922,0.0003191631072656553,0.0003192130881442014,0.0003192130504173399,0.0,-0.0,0.0003192130504173399,3.772686151112467e-11,1.0242842590205526e-07
median_pair_sum,0.05,0.001,3,0,148.97826256789267,148.32613372802734,0.9956226577715113,1.9161124985310718e-05,141.54833221435547,0,1.8758660858846825e-05,4.999765645419567e-06,0.0003403354586495883,0.00031916129807729726,0.0003403365383475102,0.00031642455736754284,1.9161124985310718e-05,4.7510029824522715e-06,0.00034033668533530587,1.4698779565159822e-10,5.317115267257643e-08
true_s1,0.05,0.001,3,1,144.4302321523428,144.4302321523428,1.0,0.0,137.2265396118164,0,1.8758660858846825e-05,4.999765645419567e-06,0.00031714734007005956,0.00031703564950679033,0.0003171471409234213,0.00031714726844994494,0.0,-0.0,0.00031714726844994494,1.2752652362932326e-10,7.578141349463765e-08
median_pair_sum,0.05,0.001,3,1,144.4302321523428,143.7938232421875,0.9955936586082336,1.9415844460794145e-05,137.2265396118164,0,1.8758660858846825e-05,4.999765645419567e-06,0.0003394884249918277,0.00031703588514926494,0.0003394871717385756,0.000314358507859467,1.9415844460794145e-05,5.713271993931698e-06,0.0003394876243141928,4.525756172336012e-10,5.5920621391198544e-08
true_s1,0.05,0.001,3,2,145.70348731148988,145.70348731148988,1.0,0.0,138.43964385986328,0,1.8758660858846825e-05,4.999765645419567e-06,0.0003649830388359541,0.000364860080760413,0.00036498345283951473,0.0003649837878413046,0.0,-0.0,0.0003649837878413046,3.350017898718152e-10,2.094666792897627e-07
median_pair_sum,0.05,0.001,3,2,145.70348731148988,145.06461334228516,0.9956152458599778,1.9226068868441395e-05,138.43964385986328,0,1.8758660858846825e-05,4.999765645419567e-06,0.00038113966667453145,0.0003648588192151302,0.00038114077389353945,0.0003617900766951892,1.9226068868441395e-05,1.2544693479661757e-07,0.00038114159249842726,8.186048877891238e-10,1.295401994278512e-07
true_s1,0.05,0.001,3,3,165.0899476800114,165.0899476800114,1.0,0.0,156.85531616210938,0,1.8758660858846825e-05,4.999765645419567e-06,0.0003514458205461003,0.00035139008147302075,0.0003514456564601849,0.0003514456608085897,0.0,-0.0,0.0003514456608085897,4.3484047742778364e-12,9.243401770433139e-08
median_pair_sum,0.05,0.001,3,3,165.0899476800114,164.3659439086914,0.9956144890619064,1.923270618813847e-05,156.85531616210938,0,1.8758660858846825e-05,4.999765645419567e-06,0.0003686100582409494,0.0003513898235487576,0.00036861058572325463,0.0003483698824804819,1.923270618813847e-05,1.0078312730569172e-06,0.00036861041994167725,1.6578157736823206e-10,8.204122647386095e-08
true_s1,0.05,0.001,3,4,92.1666671433486,92.1666671433486,1.0,0.0,87.5698127746582,0,1.8758660858846825e-05,4.999765645419567e-06,0.000291243307119102,0.00029048189151227317,0.0002912433303806833,0.0002912435307839266,0.0,0.0,0.0002912435307839266,2.0040324326224546e-10,8.278125311464105e-08
median_pair_sum,0.05,0.001,3,4,92.1666671433486,91.76176452636719,0.9956068432381127,1.929982633451646e-05,87.5698127746582,0,1.8758660858846825e-05,4.999765645419567e-06,0.000302900292904941,0.00029048355166161924,0.0003028996405377844,0.0002886901947602531,1.929982633451646e-05,-5.0902704779865255e-06,0.000302899750616783,1.1007899862022406e-10,4.405888172120328e-08
true_s1,0.05,0.001,3,5,197.74866265058517,197.74866265058517,1.0,0.0,187.88754272460938,0,1.8758660858846825e-05,4.999765645419567e-06,0.0004114986993664765,0.0004113181880479832,0.0004114985366906095,0.00041149855954695326,0.0,0.0,0.00041149855954695326,2.285634377076351e-11,1.543367477457497e-07
median_pair_sum,0.05,0.001,3,5,197.74866265058517,196.8806381225586,0.9956104657478249,1.9268010951018788e-05,187.88754272460938,0,1.8758660858846825e-05,4.999765645419567e-06,0.00042704238469669836,0.0004113173602473548,0.00042704343135545054,0.0004078939142620008,1.9268010951018788e-05,-1.183834634529035e-07,0.0004270435417495667,1.1039411613055189e-10,8.776953981242908e-08
true_s1,0.05,0.001,3,6,217.80729159526527,217.80729159526527,1.0,0.0,206.9423828125,0,1.8758660858846825e-05,4.999765645419567e-06,0.0004337561393460501,0.0004335943946312551,0.0004337556997886933,0.0004337562876021001,0.0,-0.0,0.0004337562876021001,5.878134067818439e-10,7.006499292621117e-08
median_pair_sum,0.05,0.001,3,6,217.80729159526527,216.85118103027344,0.9956102912901167,1.9269542557625402e-05,206.9423828125,0,1.8758660858846825e-05,4.999765645419567e-06,0.0004565317646106686,0.00043359496340379916,0.00045653065494879644,0.00042995651838003654,1.9269542557625402e-05,7.3048608969320545e-06,0.000456530921834594,2.668857975542238e-10,1.633897976616877e-07
true_s1,0.05,0.001,3,7,229.46783746033907,229.46783746033907,1.0,0.0,218.0235595703125,0,1.8758660858846825e-05,4.999765645419567e-06,0.0004992545570107569,0.0004980262872942624,0.0004992540495342087,0.0004992534211801133,0.0,0.0,0.0004992534211801133,6.283540954265046e-10,7.227835940287506e-08
median_pair_sum,0.05,0.001,3,7,229.46783746033907,228.46060943603516,0.9956105917262675,1.9266904993511017e-05,218.0235595703125,0,1.8758660858846825e-05,4.999765645419567e-06,0.0005088157674267285,0.0004980257252533175,0.0005088163702382328,0.0004948801860531124,1.9266904993511017e-05,-5.331706292610021e-06,0.0005088153847540134,9.854842193763856e-10,7.366412955829569e-08
true_s1,0.05,0.001,3,8,208.90131407044828,208.90131407044828,1.0,0.0,198.48245239257812,0,1.8758660858846825e-05,4.999765645419567e-06,0.0004688109484641621,0.0004684434248825615,0.0004688087838193684,0.000468809457271182,0.0,-0.0,0.000468809457271182,6.734518136295581e-10,9.629551785331952e-08
median_pair_sum,0.05,0.001,3,8,208.90131407044828,207.9822006225586,0.995600250520302,1.9357795484102927e-05,198.48245239257812,0,1.8758660858846825e-05,4.999765645419567e-06,0.0004934647874456042,0.0004684422660130152,0.0004934627791340823,0.00046469324405736407,1.9357795484102927e-05,9.413231509956148e-06,0.0004934642710514232,1.4919173408495663e-09,1.1867875786040967e-07
true_s1,0.05,0.001,3,9,157.6987950624898,157.6987950624898,1.0,0.0,149.83318328857422,0,1.8758660858846825e-05,4.999765645419567e-06,0.00038048734100249007,0.0003802308815840603,0.00038048726469214997,0.00038048717775823,0.0,0.0,0.00038048717775823,8.693391996940705e-11,9.677004382947875e-08
median_pair_sum,0.05,0.001,3,9,157.6987950624898,157.00514221191406,0.995601406781194,1.9347622304525947e-05,149.83318328857422,0,1.8758660858846825e-05,4.999765645419567e-06,0.0003953880434987653,0.00038022910507369876,0.000395389975308546,0.000377147322640577,1.9347622304525947e-05,-1.1046903995660001e-06,0.00039539025454553696,2.7923699094096757e-10,1.188108335165404e-07
true_s1,0.05,0.001,4,0,148.97826256789267,148.97826256789267,1.0,0.0,139.98628997802734,0,4.4870236950696283e-07,5.110522252238157e-06,0.0003261081482849843,0.0003249253401652271,0.0003261078395925004,0.0003261077467431742,0.0,0.0,0.0003261077467431742,9.284932620933634e-11,1.0229969956314028e-07
median_pair_sum,0.05,0.001,4,0,148.97826256789267,148.361083984375,0.9958572574758253,1.7162315621605206e-05,139.98628997802734,0,4.4870236950696283e-07,5.110522252238157e-06,0.0003342838116189674,0.0003249261054678189,0.0003342829768483277,0.00032341138264745903,1.7162315621605206e-05,-6.29114620967002e-06,0.0003342825520593942,4.247889334698578e-10,1.2105200537229635e-07
true_s1,0.05,0.001,4,1,144.4302321523428,144.4302321523428,1.0,0.0,135.70809936523438,0,4.4870236950696283e-07,5.110522252238157e-06,0.0003246220712118745,0.00032457678696010383,0.0003246233850173686,0.0003246226354893622,0.0,-0.0,0.0003246226354893622,7.4952800639249e-10,8.377334714293545e-08
median_pair_sum,0.05,0.001,4,1,144.4302321523428,143.83736419677734,0.9958951256483469,1.684999344285926e-05,135.70809936523438,0,4.4870236950696283e-07,5.110522252238157e-06,0.00033972657965463814,0.00032457729892603865,0.00033972622848066,0.00032196303511786893,1.684999344285926e-05,9.132616011818912e-07,0.0003397262901619101,6.168125008269089e-11,9.883288435173649e-08
true_s1,0.05,0.001,4,2,145.70348731148988,145.70348731148988,1.0,0.0,136.90467834472656,0,4.4870236950696283e-07,5.110522252238157e-06,0.0003731756626797405,0.00037276245041735116,0.0003731756235975514,0.00037317616279704767,0.0,0.0,0.00037317616279704767,5.3919949625017e-10,2.0907375912239383e-07
median_pair_sum,0.05,0.001,4,2,145.70348731148988,145.09718322753906,0.9958387812458144,1.7315741520186165e-05,136.90467834472656,0,4.4870236950696283e-07,5.110522252238157e-06,0.00038515502549955324,0.00037276211887386367,0.00038515499739069403,0.000370076889324532,1.7315741520186165e-05,-2.2363026002661413e-06,0.000385156328244452,1.3308537579728293e-09,1.8155222541039589e-07
true_s1,0.05,0.001,4,3,165.0899476800114,165.0899476800114,1.0,0.0,155.11885833740234,0,4.4870236950696283e-07,5.110522252238157e-06,0.00035822954492194784,0.0003578108559990401,0.00035822948894700317,0.0003582291474921198,0.0,0.0,0.0003582291474921198,3.4145488335673296e-10,9.227276714823307e-08
median_pair_sum,0.05,0.001,4,3,165.0899476800114,164.39830780029297,0.9958105269918736,1.755168408582003e-05,155.11885833740234,0,4.4870236950696283e-07,5.110522252238157e-06,0.00037037427804213427,0.0003578119413617063,0.0003703731927331571,0.0003552338523286622,1.755168408582003e-05,-2.4120427379639682e-06,0.00037037349367651824,3.0094336115362214e-10,1.207186842634389e-07
true_s1,0.05,0.001,4,4,92.1666671433486,92.1666671433486,1.0,0.0,86.62061309814453,0,4.4870236950696283e-07,5.110522252238157e-06,0.00029738624960619554,0.0002973342250732962,0.0002973859980612434,0.0002973860888979986,0.0,-0.0,0.0002973860888979986,9.083675521839862e-11,6.827708106169243e-08
median_pair_sum,0.05,0.001,4,4,92.1666671433486,91.78654479980469,0.995875706962988,1.7009793055145713e-05,86.62061309814453,0,4.4870236950696283e-07,5.110522252238157e-06,0.00031251710904148727,0.0002973343206122552,0.00031251737598155373,0.00029493813262233576,1.7009793055145713e-05,5.697129847290455e-07,0.0003125176386622105,2.626806567923758e-10,1.1534063299366397e-07
true_s1,0.05,0.001,4,5,197.74866265058517,197.74866265058517,1.0,0.0,185.8164825439453,0,4.4870236950696283e-07,5.110522252238157e-06,0.0004204999477486842,0.00042039416733507303,0.00042049902438532776,0.0004204983404586374,0.0,-0.0,0.0004204983404586374,6.839266903464411e-10,1.5406382141962492e-07
median_pair_sum,0.05,0.001,4,5,197.74866265058517,196.92816925048828,0.9958508270594645,1.7215636090472148e-05,185.8164825439453,0,4.4870236950696283e-07,5.110522252238157e-06,0.00043501739700526937,0.00042039161831758875,0.00043501929237492763,0.0004170161389335013,1.7215636090472148e-05,7.861891547673868e-07,0.0004350179641787408,1.3281961868018867e-09,1.6469078944463902e-07
true_s1,0.05,0.001,4,6,217.80729159526527,217.80729159526527,1.0,0.0,204.67024993896484,0,4.4870236950696283e-07,5.110522252238157e-06,0.00044258253609097935,0.0004414306262107155,0.00044258226417027947,0.00044258223879067464,0.0,0.0,0.00044258223879067464,2.5379604830493702e-11,8.846541334497812e-08
median_pair_sum,0.05,0.001,4,6,217.80729159526527,216.9035873413086,0.9958508999063449,1.7215031587168764e-05,204.67024993896484,0,4.4870236950696283e-07,5.110522252238157e-06,0.0004509135416412465,0.00044143084903959203,0.00045091309078797674,0.0004389172218410624,1.7215031587168764e-05,-5.2190136551877715e-06,0.0004509132397730434,1.4898506662711737e-10,6.650408233740258e-08
true_s1,0.05,0.001,4,7,229.46783746033907,229.46783746033907,1.0,0.0,215.62816619873047,0,4.4870236950696283e-07,5.110522252238157e-06,0.000510021295094618,0.0005097312631191181,0.0005100217899711738,0.0005100218810661348,0.0,0.0,0.0005100218810661348,9.109496100154213e-11,6.759549475553584e-08
median_pair_sum,0.05,0.001,4,7,229.46783746033907,228.51354217529297,0.9958412677976667,1.7295053530724103e-05,215.62816619873047,0,4.4870236950696283e-07,5.110522252238157e-06,0.000522846959339741,0.000509733046773513,0.0005228459977747366,0.0005057886130805009,1.7295053530724103e-05,-2.3765942710078619e-07,0.0005228460071841243,9.409387639584126e-12,6.324330198371908e-08
true_s1,0.05,0.001,4,8,208.90131407044828,208.90131407044828,1.0,0.0,196.2932891845703,0,4.4870236950696283e-07,5.110522252238157e-06,0.0004790238240207788,0.00047873799263381046,0.00047902148947122353,0.0004790210244334339,0.0,0.0,0.0004790210244334339,4.6503778963497694e-10,1.0770459640946695e-07
median_pair_sum,0.05,0.001,4,8,208.90131407044828,208.03392791748047,0.9958478664587275,1.7240212944560352e-05,196.2932891845703,0,4.4870236950696283e-07,5.110522252238157e-06,0.0004918315548541305,0.00047873719862591657,0.0004918294956931282,0.0004750513643328505,1.7240212944560352e-05,-4.6176721809704685e-07,0.0004918298100593137,3.143661856075136e-10,1.4435463450324728e-07
true_s1,0.05,0.001,4,9,157.6987950624898,157.6987950624898,1.0,0.0,148.17659759521484,0,4.4870236950696283e-07,5.110522252238157e-06,0.00038862656963112963,0.0003886210523968489,0.0003886262269166879,0.00038862595834746516,0.0,-0.0,0.00038862595834746516,2.6856922274217515e-10,9.651340206034522e-08
median_pair_sum,0.05,0.001,4,9,157.6987950624898,157.04851531982422,0.9958764444432952,1.7003710429231444e-05,148.17659759521484,0,4.4870236950696283e-07,5.110522252238157e-06,0.00040623330231326235,0.0003886213569873351,0.00040623256923183563,0.00038542752497067927,1.7003710429231444e-05,3.8018613599628335e-06,0.00040623309675987354,5.27528037917587e-10,1.66967607861466e-07
true_s1,0.05,0.003,0,0,148.97826256789267,148.97826256789267,1.0,0.0,134.30055236816406,0,6.595536558560143e-05,1.4901565369191401e-05,0.000948830572739854,0.0009474665869522807,0.0009488281158293484,0.000948827757083898,0.0,0.0,0.000948827757083898,3.5874545033839217e-10,1.1869343402979746e-07
median_pair_sum,0.05,0.003,0,0,148.97826256789267,147.93553924560547,0.9930008357976923,4.898829953086598e-05,134.30055236816406,0,6.595536558560143e-05,1.4901565369191401e-05,0.0009815221141289189,0.0009474630032419511,0.0009815245053761737,0.0009355922359991901,4.898829953086598e-05,-3.0565861736916878e-06,0.0009815239493563646,5.560198093677855e-10,9.180960517267814e-08
true_s1,0.05,0.003,0,1,144.4302321523428,144.4302321523428,1.0,0.0,130.20455169677734,0,6.595536558560143e-05,1.4901565369191401e-05,0.000945486716116881,0.0009444639147154161,0.0009454886835485323,0.0009454893310544218,0.0,0.0,0.0009454893310544218,6.475058895094241e-10,7.3883461726245e-08
median_pair_sum,0.05,0.003,0,1,144.4302321523428,143.40373992919922,0.9928928160825716,5.051206323615251e-05,130.20455169677734,0,6.595536558560143e-05,1.4901565369191401e-05,0.000981669825744828,0.0009444654318727506,0.0009816697430931778,0.000932097556535761,5.051206323615251e-05,-9.380600344285403e-07,0.0009816715597374848,1.816644307093861e-09,6.360802116041019e-08
true_s1,0.05,0.003,0,2,145.70348731148988,145.70348731148988,1.0,0.0,131.34938049316406,0,6.595536558560143e-05,1.4901565369191401e-05,0.001087006278508959,0.0010854847737118095,0.0010870024563967241,0.0010870019104034844,0.0,0.0,0.0010870019104034844,5.459932397693101e-10,2.1019666133983867e-07
median_pair_sum,0.05,0.003,0,2,145.70348731148988,144.69725036621094,0.993093940551143,4.769365711114742e-05,131.34938049316406,0,6.595536558560143e-05,1.4901565369191401e-05,0.0011177135746035917,0.0010854819252161514,0.001117712058813684,0.0010720399538713431,4.769365711114742e-05,-2.0205958794259074e-06,0.0011177130151030648,9.562893805996583e-10,1.8216695846451236e-07
true_s1,0.05,0.003,0,3,165.0899476800114,165.0899476800114,1.0,0.0,148.82411193847656,0,6.595536558560143e-05,1.4901565369191401e-05,0.0010451272036474703,0.0010413308194963632,0.0010451255927041584,0.0010451258237153668,0.0,0.0,0.0010451258237153668,2.3101120842639045e-10,9.273359512827414e-08
median_pair_sum,0.05,0.003,0,3,165.0899476800114,163.92056274414062,0.9929166799535406,5.017342288057354e-05,148.82411193847656,0,6.595536558560143e-05,1.4901565369191401e-05,0.0010678017765684326,0.0010413295333711113,0.001067801516055689,0.0010303723398588926,5.017342288057354e-05,-1.2743882108702136e-05,0.001067801880630764,3.645750750343711e-10,7.474617255133203e-08
true_s1,0.05,0.003,0,4,92.1666671433486,92.1666671433486,1.0,0.0,83.08877182006836,0,6.595536558560143e-05,1.4901565369191401e-05,0.0008668445750340078,0.0008665280568817838,0.0008668443562534793,0.0008668451405253602,0.0,-0.0,0.0008668451405253602,7.842718809450422e-10,5.329443272144396e-08
median_pair_sum,0.05,0.003,0,4,92.1666671433486,91.53426361083984,0.9931384788871104,4.708047198263006e-05,83.08877182006836,0,6.595536558560143e-05,1.4901565369191401e-05,0.000906213165037691,0.0008665251412027752,0.0009062159460587382,0.0008549901995370709,4.708047198263006e-05,4.146059284181964e-06,0.000906216730803883,7.847451447199117e-10,4.9261364811597917e-08
true_s1,0.05,0.003,0,5,197.74866265058517,197.74866265058517,1.0,0.0,178.2708511352539,0,6.595536558560143e-05,1.4901565369191401e-05,0.0012251752573255606,0.001221638267031475,0.001225179356312852,0.0012251806514499016,0.0,0.0,0.0012251806514499016,1.295137049689421e-09,1.5484380066845397e-07
median_pair_sum,0.05,0.003,0,5,197.74866265058517,196.37487030029297,0.993052836201883,4.826308483786736e-05,178.2708511352539,0,6.595536558560143e-05,1.4901565369191401e-05,0.0012473984121270161,0.0012216406474061675,0.001247399468646073,0.001208216721111812,4.826308483786736e-05,-9.079291400242038e-06,0.0012474005145494374,1.0459033642468656e-09,8.79484868230618e-08
true_s1,0.05,0.003,0,6,217.80729159526527,217.80729159526527,1.0,0.0,196.3561019897461,0,6.595536558560143e-05,1.4901565369191401e-05,0.001290997915905051,0.001287666005015121,0.0012909994110874728,0.001290998725409084,0.0,0.0,0.001290998725409084,6.856783888505719e-10,9.846150161500331e-08
median_pair_sum,0.05,0.003,0,6,217.80729159526527,216.30316162109375,0.9930942166207799,4.768984408071256e-05,196.3561019897461,0,6.595536558560143e-05,1.4901565369191401e-05,0.0013135584496574342,0.0012876666700715306,0.0013135588302892625,0.0012732295778559585,4.768984408071256e-05,-7.361161092651704e-06,0.0013135582608440192,5.694452431912684e-10,1.009409765677693e-07
true_s1,0.05,0.003,0,7,229.46783746033907,229.46783746033907,1.0,0.0,206.86288452148438,0,6.595536558560143e-05,1.4901565369191401e-05,0.0014864007716600613,0.0014841355442799997,0.001486401397645658,0.0014864017524971803,0.0,0.0,0.0014864017524971803,3.5485152229813854e-10,7.430226985013707e-08
median_pair_sum,0.05,0.003,0,7,229.46783746033907,227.88320922851562,0.9930943340497671,4.768822221620603e-05,206.86288452148438,0,6.595536558560143e-05,1.4901565369191401e-05,0.0015133604953092975,0.0014841364429995021,0.001513360337107524,0.0014659434484130835,4.768822221620603e-05,-2.712910782364792e-07,0.0015133603795510532,4.244352903551063e-11,7.497733569301238e-08
true_s1,0.05,0.003,0,8,208.90131407044828,208.90131407044828,1.0,0.0,188.3236083984375,0,6.595536558560143e-05,1.4901565369191401e-05,0.0013951796456411608,0.0013938516608739502,0.0013951771962033791,0.0013951772542932746,0.0,-0.0,0.0013951772542932746,5.8089895524013335e-11,1.0053405363819104e-07
median_pair_sum,0.05,0.003,0,8,208.90131407044828,207.45602416992188,0.9930814705165569,4.786605021327103e-05,188.3236083984375,0,6.595536558560143e-05,1.4901565369191401e-05,0.0014271348233416115,0.001393850956894105,0.0014271323475851278,0.0013759388859808704,4.786605021327103e-05,3.3281596527031537e-06,0.0014271330958468445,7.482617168231201e-10,9.581230155286346e-08
true_s1,0.05,0.003,0,9,157.6987950624898,157.6987950624898,1.0,0.0,142.1619415283203,0,6.595536558560143e-05,1.4901565369191401e-05,0.001132147312418115,0.0011315656630103113,0.0011321483568825317,0.0011321488635568757,0.0,-0.0,0.0011321488635568757,5.066743439738342e-10,9.724684268166862e-08
median_pair_sum,0.05,0.003,0,9,157.6987950624898,156.6225357055664,0.9931752214308491,4.657760251794098e-05,142.1619415283203,0,6.595536558560143e-05,1.4901565369191401e-05,0.001168330394300078,0.0011315649039634087,0.0011683316208489776,0.0011167482657344506,4.657760251794098e-05,5.0064147945699805e-06,0.0011683322830469615,6.62197983973435e-10,7.061531168437616e-08
true_s1,0.05,0.003,1,0,148.97826256789267,148.97826256789267,1.0,0.0,140.6220474243164,0,0.00014509635902940565,1.5493979022276828e-05,0.0009852246514454681,0.000985197653377191,0.0009852259338585193,0.0009852253275208828,0.0,-0.0,0.0009852253275208828,6.063376365664924e-10,1.0287030544846569e-07
median_pair_sum,0.05,0.003,1,0,148.97826256789267,149.11993408203125,1.0009509542647137,9.043140135771724e-07,140.6220474243164,0,0.00014509635902940565,1.5493979022276828e-05,0.00098581715158604,0.0009851993199863115,0.000985816589571356,0.000987100026927773,9.043140135771724e-07,-2.188196648574259e-06,0.000985816144292776,4.452785800186792e-10,6.431036474676199e-08
true_s1,0.05,0.003,1,1,144.4302321523428,144.4302321523428,1.0,0.0,136.32614135742188,0,0.00014509635902940565,1.5493979022276828e-05,0.000980325649204318,0.0009797925678533847,0.0009803250959441576,0.000980323561794062,0.0,-0.0,0.000980323561794062,1.534150095589687e-09,6.063189160002688e-08
median_pair_sum,0.05,0.003,1,1,144.4302321523428,144.5818634033203,1.0010498581129301,1.1022020572852017e-06,136.32614135742188,0,0.00014509635902940565,1.5493979022276828e-05,0.000982959916745032,0.000979790621065159,0.0009829612316430067,0.0009823830435980005,1.1022020572852017e-06,-5.254040557797272e-07,0.000982959841599506,1.3900435007346292e-09,6.252797262205877e-08
true_s1,0.05,0.003,1,2,145.70348731148988,145.70348731148988,1.0,0.0,137.52556610107422,0,0.00014509635902940565,1.5493979022276828e-05,0.001128345088412951,0.001127185405369393,0.0011283391153327508,0.0011283398512590046,0.0,-0.0,0.0011283398512590046,7.359262537472849e-10,2.1081545830884425e-07
median_pair_sum,0.05,0.003,1,2,145.70348731148988,145.84486389160156,1.0009703033381037,9.414885679351092e-07,137.52556610107422,0,0.00014509635902940565,1.5493979022276828e-05,0.0011313761094290252,0.0011271830509797232,0.0011313724552307104,0.0011305305774264593,9.414885679351092e-07,-9.895093245439755e-08,0.0011313731150619402,6.59831229643539e-10,1.842311467686821e-07
