condition,rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
nonideal,0.003,0.15,dct_paired,reference_k8,27.821620665472945,2.249952634255639,0.01900578507663235,0.0032465352067613633,2048,257,2305
nonideal,0.003,0.15,dct_paired,reference_k32,27.458755212806263,2.2410990422916353,0.02066418626837502,0.0035378804542753554,2048,65,2113
nonideal,0.003,0.15,fourier_fourstep,reference_k2,19.552096757597848,1.7282511243763787,0.1259175333441685,0.005472479516070741,2048,1025,3073
nonideal,0.003,0.15,fourier_fourstep,reference_k8,19.547015179914293,1.7342206110662206,0.12607309568246527,0.00566067970426856,2048,257,2305
nonideal,0.003,0.15,fourier_fourstep,reference_k32,19.382541421572913,1.7405499857534754,0.13095438218513067,0.006191584911169365,2048,65,2113
nonideal,0.003,0.15,random_binary,reference_k2,15.21821016810823,1.6427782978571024,0.3414106289625949,0.010509808851195665,2048,1025,3073
nonideal,0.003,0.15,random_binary,reference_k8,15.13042303793083,1.651559942270039,0.34838179345479503,0.010738529868684682,2048,257,2305
nonideal,0.003,0.15,random_uniform,reference_k2,15.106252027346216,1.6687286442653675,0.3504248567830104,0.013687175540583409,2048,1025,3073
nonideal,0.003,0.15,random_uniform,reference_k8,14.78758709050558,1.7020155900935678,0.37718451170774664,0.016698054423000656,2048,257,2305
nonideal,0.003,0.15,random_binary,reference_k32,14.698365350872482,1.6894944250621549,0.38486964776220867,0.013335168036747691,2048,65,2113
nonideal,0.003,0.15,random_uniform,reference_k32,13.993571587497113,1.7823379514579691,0.45328818673617766,0.028310803366019374,2048,65,2113
nonideal,0.003,0.3,hadamard_paired,reference_k2,26.909664380447907,2.226708317378275,0.023430077653124038,0.003913101385471341,2048,1025,3073
nonideal,0.003,0.3,srht_paired,reference_k2,26.902336256447327,2.2199781998963877,0.023473673272859874,0.003961041585181489,2048,1025,3073
nonideal,0.003,0.3,hadamard_paired,reference_k8,25.254979713877237,2.230775669927844,0.03428769336724171,0.005652879574775463,2048,257,2305
nonideal,0.003,0.3,srht_paired,reference_k8,25.209089623995418,2.2240282486451495,0.034673159864602156,0.005885852733869307,2048,257,2305
nonideal,0.003,0.3,hadamard_paired,reference_k32,24.73395353621429,2.2024386978448374,0.03863078928739908,0.0061950058728972,2048,65,2113
nonideal,0.003,0.3,srht_paired,reference_k32,24.60176244635066,2.2030218702441164,0.0398350187329475,0.006486794089639904,2048,65,2113
nonideal,0.003,0.3,dct_paired,reference_k2,24.01464566537345,2.223330073327182,0.04563413514768347,0.00764203684318227,2048,1025,3073
nonideal,0.003,0.3,dct_paired,reference_k8,22.395068047499993,2.2290880101838435,0.06627368534357564,0.011143456919816976,2048,257,2305
nonideal,0.003,0.3,dct_paired,reference_k32,21.938200135084298,2.2256595879166183,0.07365102923731687,0.01251623130849349,2048,65,2113
nonideal,0.003,0.3,fourier_fourstep,reference_k2,19.105852923539345,1.7492034133796024,0.1395547450304516,0.006312124754466461,2048,1025,3073
nonideal,0.003,0.3,fourier_fourstep,reference_k8,18.360505707694063,1.7820111056649686,0.16571232141529035,0.008122786125894309,2048,257,2305
nonideal,0.003,0.3,fourier_fourstep,reference_k32,17.96922869877165,1.798418720087444,0.18148634554783452,0.011643575404594708,2048,65,2113
nonideal,0.003,0.3,random_binary,reference_k2,15.144207218476463,1.6525746755083044,0.3472894357072049,0.011067102451425037,2048,1025,3073
nonideal,0.003,0.3,random_uniform,reference_k2,14.897377848582966,1.697956522556819,0.3677473703743512,0.015742846658523983,2048,1025,3073
nonideal,0.003,0.3,random_binary,reference_k8,14.73997710619042,1.6838371057325778,0.3811895001999048,0.012952719723959531,2048,257,2305
nonideal,0.003,0.3,random_uniform,reference_k8,13.933368723518008,1.7742697889188437,0.45940607005973555,0.02498798534945888,2048,257,2305
nonideal,0.003,0.3,random_binary,reference_k32,13.630588398789072,1.7607116442361876,0.4925028803618894,0.025621443721694816,2048,65,2113
nonideal,0.003,0.3,random_uniform,reference_k32,12.527372119521583,1.8007265159568882,0.6353876225462707,0.04074301274542848,2048,65,2113
nonideal,0.003,0.5,hadamard_paired,reference_k2,23.18730154333356,2.215336285554852,0.05516858182730425,0.008944792665756903,2048,1025,3073
nonideal,0.003,0.5,srht_paired,reference_k2,23.177249294791714,2.199115153058573,0.05529518193944951,0.008996224375384295,2048,1025,3073
nonideal,0.003,0.5,hadamard_paired,reference_k8,21.14079638352878,2.2006090618656726,0.0883170583865166,0.013891164940164001,2048,257,2305
nonideal,0.003,0.5,srht_paired,reference_k8,21.09463768453622,2.186966257557001,0.08930649725197475,0.01446426119716903,2048,257,2305
nonideal,0.003,0.5,hadamard_paired,reference_k32,20.638535601914178,2.169478778624742,0.09907213280250099,0.015083120786039416,2048,65,2113
nonideal,0.003,0.5,srht_paired,reference_k32,20.49298264272345,2.1617621362513564,0.10244723969267054,0.015707620112239584,2048,65,2113
nonideal,0.003,0.5,dct_paired,reference_k2,20.42075445028988,2.195086038395866,0.10423761408329799,0.01637867877737931,2048,1025,3073
nonideal,0.003,0.5,dct_paired,reference_k8,18.49137791083235,2.182041132746205,0.16249994177534377,0.02528031752639928,2048,257,2305
nonideal,0.003,0.5,fourier_fourstep,reference_k2,18.227453182123565,1.7621401928237523,0.1708436341954319,0.007836683458791915,2048,1025,3073
nonideal,0.003,0.5,dct_paired,reference_k32,18.054073303736004,2.175767867920655,0.1798096751377908,0.028558848000433876,2048,65,2113
nonideal,0.003,0.5,fourier_fourstep,reference_k8,16.641699098941718,1.8162610681260623,0.24630914940747786,0.014723254676735886,2048,257,2305
nonideal,0.003,0.5,fourier_fourstep,reference_k32,16.081411277659384,1.8270776945826794,0.2805116764037562,0.02117245858002068,2048,65,2113
nonideal,0.003,0.5,random_binary,reference_k2,14.958621345734276,1.669939152009121,0.36246717933031947,0.012048104333754254,2048,1025,3073
nonideal,0.003,0.5,random_uniform,reference_k2,14.461726290705744,1.740624961802541,0.40669433379350695,0.0204927815281242,2048,1025,3073
nonideal,0.003,0.5,random_binary,reference_k8,14.055560749276212,1.7367380690272027,0.4463702643044947,0.01837702922004501,2048,257,2305
nonideal,0.003,0.5,random_uniform,reference_k8,12.852706791292844,1.8026628238893392,0.5893328413344432,0.03436772399160818,2048,257,2305
nonideal,0.003,0.5,random_binary,reference_k32,12.47918841133565,1.7749561539527812,0.642109346343814,0.035009766483226235,2048,65,2113
nonideal,0.003,0.5,random_uniform,reference_k32,11.544662134066533,1.735638926245554,0.7958253434781972,0.033940897047451284,2048,65,2113
nonideal,0.01,0.05,srht_paired,reference_k8,34.27800460747966,2.183932430060469,0.0042913657926150674,0.0006973776162510654,2048,257,2305
nonideal,0.01,0.05,hadamard_paired,reference_k8,34.271440089982605,2.19090116067431,0.0042965048878657345,0.000689635104506321,2048,257,2305
nonideal,0.01,0.05,hadamard_paired,reference_k32,34.019252032698084,2.1776225465767567,0.004551593542544354,0.0007187235286513245,2048,65,2113
nonideal,0.01,0.05,srht_paired,reference_k32,33.97599853539332,2.1840899648554366,0.0045986619845695695,0.0007341743691399179,2048,65,2113
nonideal,0.01,0.05,srht_paired,reference_k2,32.4661580206004,2.219393524034743,0.006519160362508486,0.0010946611215554175,2048,1025,3073
nonideal,0.01,0.05,hadamard_paired,reference_k2,32.44406845042991,2.220293832100209,0.006552193418625784,0.0011022480481140224,2048,1025,3073
nonideal,0.01,0.05,dct_paired,reference_k8,31.3275309255402,2.2253663866212228,0.008473443638288782,0.0014189193488157574,2048,257,2305
nonideal,0.01,0.05,dct_paired,reference_k32,31.149581307008,2.2222666340462722,0.008826513678447638,0.0014668756206645246,2048,65,2113
nonideal,0.01,0.05,dct_paired,reference_k2,29.497987741717093,2.2276170401507476,0.012912745936050258,0.002173649117894424,2048,1025,3073
nonideal,0.01,0.05,fourier_fourstep,reference_k8,19.86820841437442,1.7224579480596827,0.1170976018781601,0.005535210858401546,2048,257,2305
nonideal,0.01,0.05,fourier_fourstep,reference_k32,19.792718394398793,1.721519491478395,0.11912762982636188,0.005080881755742582,2048,65,2113
nonideal,0.01,0.05,fourier_fourstep,reference_k2,19.669057855804528,1.716922252342153,0.12256541666472356,0.005167508603464882,2048,1025,3073
nonideal,0.01,0.05,random_binary,reference_k2,15.244912553881536,1.6411822190125327,0.3393263309167887,0.010704123675702865,2048,1025,3073
nonideal,0.01,0.05,random_binary,reference_k8,15.220628495489509,1.6448307778944309,0.34122451584664154,0.010650340635025988,2048,257,2305
nonideal,0.01,0.05,random_uniform,reference_k2,15.15040336983026,1.6568739812619766,0.34684386273842094,0.01253377947596943,2048,1025,3073
nonideal,0.01,0.05,random_uniform,reference_k8,15.038529726395526,1.6784797439318124,0.3559443849157033,0.01422046485414818,2048,257,2305
nonideal,0.01,0.05,random_binary,reference_k32,15.038162120948138,1.654139030931033,0.3558397391656644,0.010206985515515228,2048,65,2113
nonideal,0.01,0.05,random_uniform,reference_k32,14.663526626008702,1.7249796194363662,0.38819570435269574,0.01887885622868022,2048,65,2113
nonideal,0.01,0.1,srht_paired,reference_k2,29.964283276837218,2.2100961447799654,0.01159243877405179,0.0019083100562180915,2048,1025,3073
nonideal,0.01,0.1,hadamard_paired,reference_k2,29.955051139081853,2.222019688619987,0.011614861082831076,0.001897362508315296,2048,1025,3073
nonideal,0.01,0.1,hadamard_paired,reference_k8,29.271239454556717,2.236754868363048,0.013601514731838595,0.002249717744457962,2048,257,2305
nonideal,0.01,0.1,srht_paired,reference_k8,29.248389046999883,2.2167596784362926,0.013671668965654592,0.0022643062219201288,2048,257,2305
nonideal,0.01,0.1,hadamard_paired,reference_k32,28.793577814276265,2.206484380937745,0.015170670509766686,0.0024346000041175803,2048,65,2113
nonideal,0.01,0.1,srht_paired,reference_k32,28.692221421979887,2.1989938540833576,0.015525626385111051,0.0024796599933128815,2048,65,2113
nonideal,0.01,0.1,dct_paired,reference_k2,27.018468772400556,2.227150024702077,0.022850664255111272,0.0038021863442592937,2048,1025,3073
nonideal,0.01,0.1,dct_paired,reference_k8,26.333041997449126,2.241205273125655,0.026770222749567387,0.00453399668089919,2048,257,2305
nonideal,0.01,0.1,dct_paired,reference_k32,25.926394573048505,2.2339504897869977,0.029398382862524736,0.0049705321044049575,2048,65,2113
nonideal,0.01,0.1,fourier_fourstep,reference_k2,19.485680655963222,1.725992416995306,0.12785695395293017,0.005529943359648948,2048,1025,3073
nonideal,0.01,0.1,fourier_fourstep,reference_k8,19.329136154970488,1.7418964928769198,0.1325533103577684,0.005816251757764552,2048,257,2305
nonideal,0.01,0.1,fourier_fourstep,reference_k32,19.11292487700267,1.752834962267494,0.13936699761249555,0.007108281344352599,2048,65,2113
nonideal,0.01,0.1,random_binary,reference_k2,15.219955015706624,1.6429854539564757,0.34128100854918825,0.010744026428633839,2048,1025,3073
nonideal,0.01,0.1,random_uniform,reference_k2,15.073402031353236,1.6766841994809576,0.35310924144261513,0.014361178472827342,2048,1025,3073
nonideal,0.01,0.1,random_binary,reference_k8,15.059261851283093,1.657171901693356,0.35414052626658477,0.011047508193625218,2048,257,2305
nonideal,0.01,0.1,random_uniform,reference_k8,14.632129441671065,1.7193495693765393,0.39095310457871835,0.017772138606361926,2048,257,2305
nonideal,0.01,0.1,random_binary,reference_k32,14.484424657863588,1.7055455241445567,0.40435663756863754,0.015509406199155371,2048,65,2113
nonideal,0.01,0.1,random_uniform,reference_k32,13.626900350356445,1.798423169138345,0.4933270233160421,0.03252040453199763,2048,65,2113
nonideal,0.01,0.15,hadamard_paired,reference_k2,27.614438188995976,2.2405323449731878,0.019927185856270988,0.0033711748440551515,2048,1025,3073
nonideal,0.01,0.15,srht_paired,reference_k2,27.612844909075783,2.241887758822895,0.01994672442120066,0.0034552584818131954,2048,1025,3073
nonideal,0.01,0.15,hadamard_paired,reference_k8,26.014635562211556,2.229789722100778,0.028785248350363758,0.004755573894316385,2048,257,2305
nonideal,0.01,0.15,srht_paired,reference_k8,25.976012857098052,2.22530968476523,0.02905651152062416,0.004905273540537226,2048,257,2305
nonideal,0.01,0.15,hadamard_paired,reference_k32,25.496594123116374,2.2004005301647727,0.03240646998925996,0.00518777483537144,2048,65,2113
nonideal,0.01,0.15,srht_paired,reference_k32,25.372152877309272,2.2012601531943243,0.03335522738693306,0.005392807649446035,2048,65,2113
nonideal,0.01,0.15,dct_paired,reference_k2,24.709498698666764,2.2357783965715163,0.03890220079012375,0.006591357542141791,2048,1025,3073
nonideal,0.01,0.15,dct_paired,reference_k8,23.134738592794957,2.2308025909728393,0.05588887344851905,0.009372066122676617,2048,257,2305
nonideal,0.01,0.15,dct_paired,reference_k32,22.683137480280756,2.2254494822862454,0.06203213025149056,0.010491659092853541,2048,65,2113
nonideal,0.01,0.15,fourier_fourstep,reference_k2,19.21935079003851,1.7464095917741718,0.13594802404522022,0.0059836873531925,2048,1025,3073
nonideal,0.01,0.15,fourier_fourstep,reference_k8,18.593807438711977,1.77352184261815,0.15703415896650924,0.007466262586631298,2048,257,2305
nonideal,0.01,0.15,fourier_fourstep,reference_k32,18.23859723615703,1.789783387585804,0.17054336881203214,0.010460794489912658,2048,65,2113
nonideal,0.01,0.15,random_binary,reference_k2,15.168989730103428,1.6519780440935397,0.345308024011138,0.010830180726906523,2048,1025,3073
nonideal,0.01,0.15,random_uniform,reference_k2,14.95266567602476,1.6917310688529417,0.36309824399702184,0.01561100215463983,2048,1025,3073
nonideal,0.01,0.15,random_binary,reference_k8,14.82834428657915,1.681223977540884,0.373506981370651,0.012521436052901127,2048,257,2305
nonideal,0.01,0.15,random_uniform,reference_k8,14.09886519312165,1.7628406358445845,0.4421779653923233,0.023128571432075622,2048,257,2305
nonideal,0.01,0.15,random_binary,reference_k32,13.82443395330386,1.7503981443928558,0.47094162533608824,0.023238108742124897,2048,65,2113
nonideal,0.01,0.15,random_uniform,reference_k32,12.741554598938675,1.8051197051325087,0.6048767958331775,0.03978120905834389,2048,65,2113
nonideal,0.01,0.3,hadamard_paired,reference_k2,22.606231932554476,2.2087832473996385,0.06305455537148555,0.01013514136614471,2048,1025,3073
nonideal,0.01,0.3,srht_paired,reference_k2,22.59860420465991,2.195438831634731,0.06315277907018085,0.010085974711674892,2048,1025,3073
nonideal,0.01,0.3,hadamard_paired,reference_k8,20.459123854022245,2.1858178707255616,0.1032601918146809,0.01579076980169337,2048,257,2305
nonideal,0.01,0.3,srht_paired,reference_k8,20.399637993446525,2.176037472392447,0.10474362170187161,0.01652880275456807,2048,257,2305
nonideal,0.01,0.3,hadamard_paired,reference_k32,19.96236583084972,2.154205760176422,0.11568281180268192,0.017063412296393594,2048,65,2113
nonideal,0.01,0.3,dct_paired,reference_k2,19.873212382744793,2.178282511266101,0.1181833785096854,0.018118664101794274,2048,1025,3073
nonideal,0.01,0.3,srht_paired,reference_k32,19.80427864537263,2.147426363710188,0.11998292449769042,0.01789373687478969,2048,65,2113
nonideal,0.01,0.3,fourier_fourstep,reference_k2,18.056796724967214,1.7637165323333992,0.17768629510173586,0.008059181338482572,2048,1025,3073
nonideal,0.01,0.3,dct_paired,reference_k8,17.86440883380609,2.157901640469178,0.1875705785135172,0.027986043582327574,2048,257,2305
nonideal,0.01,0.3,dct_paired,reference_k32,17.431825374348474,2.1475930632674185,0.20730223070776466,0.0315031951725886,2048,65,2113
nonideal,0.01,0.3,fourier_fourstep,reference_k8,16.273926796421357,1.8211709364881055,0.26809894791231637,0.01639714334535702,2048,257,2305
nonideal,0.01,0.3,fourier_fourstep,reference_k32,15.699692268747508,1.8281604521282917,0.30629631695041265,0.023286797771972807,2048,65,2113
nonideal,0.01,0.3,random_binary,reference_k2,14.924836853259647,1.6727572816369094,0.36529778547252695,0.012163108455855727,2048,1025,3073
nonideal,0.01,0.3,random_uniform,reference_k2,14.378292371197858,1.757400565628773,0.4146426613766006,0.022041201177808254,2048,1025,3073
nonideal,0.01,0.3,random_binary,reference_k8,13.899877395750998,1.7486403160490087,0.46269851239989784,0.01993274282456416,2048,257,2305
nonideal,0.01,0.3,random_uniform,reference_k8,12.651228598012754,1.8025484890193533,0.6173002982478359,0.035716774050323925,2048,257,2305
nonideal,0.01,0.3,random_binary,reference_k32,12.291231698364957,1.7717527019012256,0.6704723110651026,0.03582333024962643,2048,65,2113
nonideal,0.01,0.3,random_uniform,reference_k32,11.418351949848144,1.7239126484416225,0.8191763559269161,0.03155873815877582,2048,65,2113
nonideal,0.01,0.5,hadamard_paired,reference_k2,18.773019245782383,2.1596576057144388,0.15212039576545908,0.02238580528607397,2048,1025,3073
nonideal,0.01,0.5,srht_paired,reference_k2,18.75442243879197,2.141374624198425,0.15273707185716462,0.022335174832613325,2048,1025,3073
nonideal,0.01,0.5,hadamard_paired,reference_k8,16.75534037150706,2.092601460856928,0.24144823099005905,0.030763498735279185,2048,257,2305
nonideal,0.01,0.5,srht_paired,reference_k8,16.692130671259328,2.081600452148111,0.2451842335876906,0.03314033078172788,2048,257,2305
nonideal,0.01,0.5,dct_paired,reference_k2,16.380231215958013,2.0988359175581803,0.26343129916249,0.035259009564350415,2048,1025,3073
nonideal,0.01,0.5,fourier_fourstep,reference_k2,16.372189463078172,1.79184523112114,0.2620159664651419,0.014464628658324435,2048,1025,3073
nonideal,0.01,0.5,hadamard_paired,reference_k32,16.322746635511127,2.058971777723631,0.2665875840535569,0.032743345070035734,2048,65,2113
nonideal,0.01,0.5,srht_paired,reference_k32,16.155008767284695,2.042696350573644,0.27706445033118027,0.03423492545736792,2048,65,2113
nonideal,0.01,0.5,dct_paired,reference_k8,14.665388626676485,2.0310841471288232,0.3901704732875356,0.04564778373680781,2048,257,2305
nonideal,0.01,0.5,random_binary,reference_k2,14.432197406372593,1.717478334854455,0.4092426842637789,0.015609733753270672,2048,1025,3073
nonideal,0.01,0.5,dct_paired,reference_k32,14.30527321698545,2.011866590945544,0.4240380381908866,0.05084454194761512,2048,65,2113
nonideal,0.01,0.5,fourier_fourstep,reference_k8,14.089945138754153,1.8037124914905407,0.443238730132511,0.026100043903377435,2048,257,2305
nonideal,0.01,0.5,fourier_fourstep,reference_k32,13.533353174110113,1.793697773400253,0.5041837549558005,0.035237579544720836,2048,65,2113
nonideal,0.01,0.5,random_uniform,reference_k2,13.474109544345218,1.808241582677626,0.5108543673769814,0.03135316667850563,2048,1025,3073
nonideal,0.01,0.5,random_binary,reference_k8,12.788604155837543,1.7778178844077341,0.5977869327932115,0.02934498200439583,2048,257,2305
nonideal,0.01,0.5,random_uniform,reference_k8,11.619794879392552,1.7478040878895533,0.7821916939684183,0.033627504857315076,2048,257,2305
nonideal,0.01,0.5,random_binary,reference_k32,11.371041582442516,1.715081626530403,0.8280694787064019,0.02982306394650132,2048,65,2113
nonideal,0.01,0.5,random_uniform,reference_k32,10.902589606940184,1.66159816504307,0.9219594489850058,0.01754261779717483,2048,65,2113
nonideal,0.03,0.05,srht_paired,reference_k2,30.668608005984996,2.201453945246309,0.009855209378531878,0.0016162268550628594,2048,1025,3073
nonideal,0.03,0.05,hadamard_paired,reference_k2,30.664006209160533,2.2036212438192786,0.00986412978064056,0.0016023360098800406,2048,1025,3073
nonideal,0.03,0.05,hadamard_paired,reference_k8,30.391645876671472,2.22984973945417,0.010508123082172131,0.0017430227340689114,2048,257,2305
nonideal,0.03,0.05,srht_paired,reference_k8,30.36219060281547,2.2196998922813624,0.010578784864168139,0.0017521414621898637,2048,257,2305
nonideal,0.03,0.05,hadamard_paired,reference_k32,29.970700795889755,2.20780459562631,0.011571883008044917,0.0018846684005583447,2048,65,2113
nonideal,0.03,0.05,srht_paired,reference_k32,29.868999409129525,2.201862691489731,0.011843009241851762,0.0019063072288300284,2048,65,2113
nonideal,0.03,0.05,dct_paired,reference_k2,27.71361696893192,2.204277100732035,0.01946104302265171,0.0031881072153855535,2048,1025,3073
nonideal,0.03,0.05,dct_paired,reference_k8,27.438318976808795,2.2349245383002203,0.020751546516700872,0.0034958890998046895,2048,257,2305
nonideal,0.03,0.05,dct_paired,reference_k32,27.083173788752614,2.2361260204216835,0.022530339894570726,0.003852648042524158,2048,65,2113
nonideal,0.03,0.05,fourier_fourstep,reference_k2,19.544829634087215,1.7226979984664428,0.12611723184727858,0.005201702008307591,2048,1025,3073
nonideal,0.03,0.05,fourier_fourstep,reference_k8,19.50028557163792,1.735814231160584,0.12743110397391263,0.005589264955632406,2048,257,2305
nonideal,0.03,0.05,fourier_fourstep,reference_k32,19.319230139297957,1.7472264531228365,0.13288703550479716,0.006479634403712781,2048,65,2113
nonideal,0.03,0.05,random_binary,reference_k2,15.22478551749397,1.6448408287067242,0.34091084720533066,0.011018458102808108,2048,1025,3073
nonideal,0.03,0.05,random_binary,reference_k8,15.113099645139346,1.6548979729661957,0.349785985928333,0.011167523627849524,2048,257,2305
nonideal,0.03,0.05,random_uniform,reference_k2,15.097381798423589,1.6725357044272313,0.35113705687120406,0.013594299363447231,2048,1025,3073
nonideal,0.03,0.05,random_uniform,reference_k8,14.76168877155877,1.7096337495391574,0.37945475248299815,0.017096855122800687,2048,257,2305
nonideal,0.03,0.05,random_binary,reference_k32,14.67943140549467,1.6903126823744987,0.38654703160254855,0.013258452150978478,2048,65,2113
nonideal,0.03,0.05,random_uniform,reference_k32,13.948675919939447,1.783167475658155,0.45795840637192947,0.027950193120756906,2048,65,2113
nonideal,0.03,0.1,hadamard_paired,reference_k2,26.644927268543952,2.223120232775078,0.024889082285474783,0.00406097977268955,2048,1025,3073
nonideal,0.03,0.1,srht_paired,reference_k2,26.63254825122508,2.2217410788512746,0.024969669190219007,0.00414572088589918,2048,1025,3073
nonideal,0.03,0.1,hadamard_paired,reference_k8,24.859155023179497,2.220702638310021,0.037545228438271766,0.006101188361837676,2048,257,2305
nonideal,0.03,0.1,srht_paired,reference_k8,24.811433190678663,2.2252708679405058,0.037987673924681484,0.006370973269972501,2048,257,2305
nonideal,0.03,0.1,hadamard_paired,reference_k32,24.36249687308771,2.195142397100754,0.042065492856584424,0.00664679810083489,2048,65,2113
nonideal,0.03,0.1,srht_paired,reference_k32,24.224207791278058,2.199837399256459,0.043443791902395834,0.006998822278578206,2048,65,2113
nonideal,0.03,0.1,dct_paired,reference_k2,23.75262972267366,2.213149311238991,0.04844473742551385,0.007931344103835109,2048,1025,3073
nonideal,0.03,0.1,dct_paired,reference_k8,22.008582198220598,2.2243160329902487,0.07242478847151186,0.012064702384315902,2048,257,2305
nonideal,0.03,0.1,dct_paired,reference_k32,21.567459273794995,2.2228877602879256,0.08020800554002949,0.013590799998718144,2048,65,2113
nonideal,0.03,0.1,fourier_fourstep,reference_k2,19.071767692218838,1.7410429410122998,0.14063703224400975,0.005977698059845807,2048,1025,3073
nonideal,0.03,0.1,fourier_fourstep,reference_k8,18.23469776258486,1.7861457049865137,0.17059288507028503,0.008568349593692083,2048,257,2305
nonideal,0.03,0.1,fourier_fourstep,reference_k32,17.824108165551642,1.8025840550274932,0.18766599167479459,0.012231830578234569,2048,65,2113
nonideal,0.03,0.1,random_binary,reference_k2,15.134321253068078,1.6509520601681402,0.34807631263997457,0.010925422099129983,2048,1025,3073
nonideal,0.03,0.1,random_uniform,reference_k2,14.883770983518502,1.6973211335814045,0.36892031077101395,0.01617674857326376,2048,1025,3073
nonideal,0.03,0.1,random_binary,reference_k8,14.695401213175181,1.6908111482734536,0.38512269361584517,0.01308811667276291,2048,257,2305
nonideal,0.03,0.1,random_uniform,reference_k8,13.843917438933461,1.7834979364114367,0.46900595857871125,0.026238795356106077,2048,257,2305
nonideal,0.03,0.1,random_binary,reference_k32,13.581706610668146,1.7637239866652006,0.49806939856066784,0.025736792252640594,2048,65,2113
nonideal,0.03,0.1,random_uniform,reference_k32,12.466484427144827,1.7954581214612635,0.6441797324071937,0.03832407359997438,2048,65,2113
nonideal,0.03,0.15,hadamard_paired,reference_k2,23.724523076385964,2.215721202114261,0.04875011340068825,0.007891297857551287,2048,1025,3073
nonideal,0.03,0.15,srht_paired,reference_k2,23.718811655659483,2.205191211290942,0.04880930420743544,0.007890989437068644,2048,1025,3073
nonideal,0.03,0.15,hadamard_paired,reference_k8,21.600925016317518,2.2037004514356155,0.07944090662693461,0.012492489839798709,2048,257,2305
nonideal,0.03,0.15,srht_paired,reference_k8,21.547997570098527,2.1871756208117556,0.080432181612941,0.01286276501161708,2048,257,2305
nonideal,0.03,0.15,hadamard_paired,reference_k32,21.110249049537064,2.1753121603136285,0.08887998217055465,0.013554660474886475,2048,65,2113
nonideal,0.03,0.15,srht_paired,reference_k32,20.962047792074117,2.1650566765322794,0.09197204036202919,0.014171249826439497,2048,65,2113
nonideal,0.03,0.15,dct_paired,reference_k2,20.930320545301598,2.198918183108212,0.09271947375621506,0.014691622299593674,2048,1025,3073
nonideal,0.03,0.15,dct_paired,reference_k8,18.910437513802776,2.1880611490018307,0.1475809300565004,0.02310683237351496,2048,257,2305
nonideal,0.03,0.15,dct_paired,reference_k32,18.474962176037447,2.182910519628046,0.16324920787004044,0.026209370989343724,2048,65,2113
nonideal,0.03,0.15,fourier_fourstep,reference_k2,18.406733493127078,1.7642218623969104,0.16393468193027036,0.0075276019946779234,2048,1025,3073
nonideal,0.03,0.15,fourier_fourstep,reference_k8,16.863655329293564,1.8181858775397455,0.2340248006996079,0.013754046614235745,2048,257,2305
nonideal,0.03,0.15,fourier_fourstep,reference_k32,16.324273276704186,1.8289253509549404,0.26523104788897794,0.019657941272091882,2048,65,2113
nonideal,0.03,0.15,random_binary,reference_k2,14.9977467418154,1.6677503014893302,0.3592169480856943,0.01195198430541124,2048,1025,3073
nonideal,0.03,0.15,random_uniform,reference_k2,14.549902184295915,1.7349597773609697,0.3984864670181525,0.019354996140363543,2048,1025,3073
nonideal,0.03,0.15,random_binary,reference_k8,14.156241539712905,1.7342160403984561,0.4361385782739463,0.017894385434386338,2048,257,2305
nonideal,0.03,0.15,random_uniform,reference_k8,12.989334396950035,1.805889908392689,0.5711172878386119,0.033933285100182474,2048,257,2305
nonideal,0.03,0.15,random_binary,reference_k32,12.665284349705832,1.7790689400603095,0.6151944253091669,0.03388427498593301,2048,65,2113
nonideal,0.03,0.15,random_uniform,reference_k32,11.66503660867887,1.7443102391540573,0.7740840901107439,0.033318547512299825,2048,65,2113
nonideal,0.03,0.3,hadamard_paired,reference_k2,18.52452926076051,2.1582256714931716,0.1610551159036103,0.023547190915362986,2048,1025,3073
nonideal,0.03,0.3,srht_paired,reference_k2,18.506365792638515,2.1303418439445716,0.16167021752186983,0.023304894843360027,2048,1025,3073
nonideal,0.03,0.3,hadamard_paired,reference_k8,16.510243035304956,2.0854456006041273,0.2553945353778905,0.031961231673604054,2048,257,2305
nonideal,0.03,0.3,srht_paired,reference_k8,16.4486377473781,2.0716580533207383,0.2592313605376993,0.03430261318431434,2048,257,2305
nonideal,0.03,0.3,fourier_fourstep,reference_k2,16.259292889422888,1.8000960442703076,0.2689175697001314,0.014874721522990951,2048,1025,3073
nonideal,0.03,0.3,dct_paired,reference_k2,16.167009065096785,2.0927454527269367,0.27662832439246343,0.036557328379997235,2048,1025,3073
nonideal,0.03,0.3,hadamard_paired,reference_k32,16.097407565426465,2.0524357217298745,0.28070468987274394,0.033819385834923846,2048,65,2113
nonideal,0.03,0.3,srht_paired,reference_k32,15.93614802216344,2.0334931368439007,0.29131681676677,0.03539757868209287,2048,65,2113
nonideal,0.03,0.3,dct_paired,reference_k8,14.470676531609497,2.019748310163218,0.40793660650685026,0.0466293000074538,2048,257,2305
nonideal,0.03,0.3,random_binary,reference_k2,14.390931644552666,1.7176286490070771,0.4131318808539659,0.015253439459688533,2048,1025,3073
nonideal,0.03,0.3,dct_paired,reference_k32,14.120867981612156,2.002040925124858,0.44232351642580886,0.05211013220643207,2048,65,2113
