object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w,source_file
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,3,64,2048,65.70948028564453,0.049510933458805,0.0337883986441915,3.830207081190976e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,3,128,2048,65.70948028564453,0.049510933458805,0.0462318575430497,1.915103540595488e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,3,256,2048,65.70948028564453,0.049510933458805,0.0637376767494945,9.57551770297744e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,3,512,2048,65.70948028564453,0.049510933458805,0.0769316895828569,4.78775885148872e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,3,1024,2048,65.70948028564453,0.049510933458805,0.0824717956733942,2.39387942574436e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,4,2048,65.70948028564453,0.049510933458805,0.0252888815337827,0.0006128331329905,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,8,2048,65.70948028564453,0.049510933458805,0.0208707502489137,0.0003064165664952,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,16,2048,65.70948028564453,0.049510933458805,0.0205339883759974,0.0001532082832476,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,32,2048,65.70948028564453,0.049510933458805,0.0253438204315435,7.660414162381952e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,64,2048,65.70948028564453,0.049510933458805,0.0327825816528702,3.830207081190976e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,128,2048,65.70948028564453,0.049510933458805,0.0459408996002509,1.915103540595488e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,256,2048,65.70948028564453,0.049510933458805,0.0670430111592208,9.57551770297744e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,512,2048,65.70948028564453,0.049510933458805,0.0925992956170479,4.78775885148872e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_3,synthetic_digit,135.81257584160795,random_uniform,random_uniform,0.01,0.1,4,1024,2048,65.70948028564453,0.049510933458805,0.103938573843946,2.39387942574436e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,4,2048,10.38503646850586,0.0932481288909912,0.0435635714164005,0.0021738033854177,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,8,2048,10.38503646850586,0.0932481288909912,0.0343521175641175,0.0010869016927088,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,16,2048,10.38503646850586,0.0932481288909912,0.0290651286110136,0.0005434508463544,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,32,2048,10.38503646850586,0.0932481288909912,0.0285702590207451,0.0002717254231772,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,64,2048,10.38503646850586,0.0932481288909912,0.0342392412961466,0.0001358627115886,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,128,2048,10.38503646850586,0.0932481288909912,0.0457233538390519,6.793135579430398e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,256,2048,10.38503646850586,0.0932481288909912,0.0601327660970848,3.396567789715199e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,512,2048,10.38503646850586,0.0932481288909912,0.085814165242027,1.6982838948575996e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,0,1024,2048,10.38503646850586,0.0932481288909912,0.0980376965956321,8.491419474287998e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,4,2048,10.38503646850586,0.0932481288909912,0.0436443182396981,0.0021738033854177,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,8,2048,10.38503646850586,0.0932481288909912,0.0346172338843313,0.0010869016927088,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,16,2048,10.38503646850586,0.0932481288909912,0.0294928186457801,0.0005434508463544,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,32,2048,10.38503646850586,0.0932481288909912,0.0293686318668748,0.0002717254231772,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,64,2048,10.38503646850586,0.0932481288909912,0.0369579465447872,0.0001358627115886,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,128,2048,10.38503646850586,0.0932481288909912,0.0499294409477003,6.793135579430398e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,256,2048,10.38503646850586,0.0932481288909912,0.0657065113219482,3.396567789715199e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,512,2048,10.38503646850586,0.0932481288909912,0.079202657399314,1.6982838948575996e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,1,1024,2048,10.38503646850586,0.0932481288909912,0.0854694781608773,8.491419474287998e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,4,2048,10.38503646850586,0.0932481288909912,0.0436979020182705,0.0021738033854177,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,8,2048,10.38503646850586,0.0932481288909912,0.0347260099281858,0.0010869016927088,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,16,2048,10.38503646850586,0.0932481288909912,0.0303414776307042,0.0005434508463544,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,32,2048,10.38503646850586,0.0932481288909912,0.0305493035124609,0.0002717254231772,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,64,2048,10.38503646850586,0.0932481288909912,0.0354756435268653,0.0001358627115886,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,128,2048,10.38503646850586,0.0932481288909912,0.0450620230730498,6.793135579430398e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,256,2048,10.38503646850586,0.0932481288909912,0.0511943846098314,3.396567789715199e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,512,2048,10.38503646850586,0.0932481288909912,0.061846489345162,1.6982838948575996e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,2,1024,2048,10.38503646850586,0.0932481288909912,0.0644328893614742,8.491419474287998e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,4,2048,10.38503646850586,0.0932481288909912,0.0435581298829864,0.0021738033854177,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,8,2048,10.38503646850586,0.0932481288909912,0.0351056670008292,0.0010869016927088,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,16,2048,10.38503646850586,0.0932481288909912,0.0301434170971602,0.0005434508463544,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,32,2048,10.38503646850586,0.0932481288909912,0.0308077573115435,0.0002717254231772,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,64,2048,10.38503646850586,0.0932481288909912,0.035749498191729,0.0001358627115886,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,128,2048,10.38503646850586,0.0932481288909912,0.0462375467087671,6.793135579430398e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,256,2048,10.38503646850586,0.0932481288909912,0.0634393008099142,3.396567789715199e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,512,2048,10.38503646850586,0.0932481288909912,0.0782074770616513,1.6982838948575996e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,3,1024,2048,10.38503646850586,0.0932481288909912,0.0845348022067139,8.491419474287998e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,4,2048,10.38503646850586,0.0932481288909912,0.043262731257674,0.0021738033854177,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,8,2048,10.38503646850586,0.0932481288909912,0.0347336659337706,0.0010869016927088,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,16,2048,10.38503646850586,0.0932481288909912,0.029343023193785,0.0005434508463544,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,32,2048,10.38503646850586,0.0932481288909912,0.0288399497075375,0.0002717254231772,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,64,2048,10.38503646850586,0.0932481288909912,0.0337920586634129,0.0001358627115886,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,128,2048,10.38503646850586,0.0932481288909912,0.0454030871591463,6.793135579430398e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,256,2048,10.38503646850586,0.0932481288909912,0.0668894043344831,3.396567789715199e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,512,2048,10.38503646850586,0.0932481288909912,0.0915067438658798,1.6982838948575996e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_4,synthetic_digit,37.82983846917644,random_uniform,random_uniform,0.01,0.1,4,1024,2048,10.38503646850586,0.0932481288909912,0.1044713403032512,8.491419474287998e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,4,2048,7.60714864730835,0.1224484369158744,0.053762797596171,0.0037484049257852,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,8,2048,7.60714864730835,0.1224484369158744,0.0399171796494428,0.0018742024628926,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,16,2048,7.60714864730835,0.1224484369158744,0.0311922805553493,0.0009371012314463,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,32,2048,7.60714864730835,0.1224484369158744,0.0306460580417361,0.0004685506157231,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,64,2048,7.60714864730835,0.1224484369158744,0.0352420699657985,0.0002342753078615,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,128,2048,7.60714864730835,0.1224484369158744,0.046380963982236,0.0001171376539307,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,256,2048,7.60714864730835,0.1224484369158744,0.0607858135794129,5.856882696539411e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,512,2048,7.60714864730835,0.1224484369158744,0.0901112894387941,2.9284413482697056e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,0,1024,2048,7.60714864730835,0.1224484369158744,0.1024489313275424,1.4642206741348528e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,4,2048,7.60714864730835,0.1224484369158744,0.0547507885627002,0.0037484049257852,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,8,2048,7.60714864730835,0.1224484369158744,0.0402146295839469,0.0018742024628926,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,16,2048,7.60714864730835,0.1224484369158744,0.0316624829908127,0.0009371012314463,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,32,2048,7.60714864730835,0.1224484369158744,0.0307941993778079,0.0004685506157231,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,64,2048,7.60714864730835,0.1224484369158744,0.0378657029600991,0.0002342753078615,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,128,2048,7.60714864730835,0.1224484369158744,0.050012314264863,0.0001171376539307,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,256,2048,7.60714864730835,0.1224484369158744,0.0638549197970565,5.856882696539411e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,512,2048,7.60714864730835,0.1224484369158744,0.0759614108461049,2.9284413482697056e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,1,1024,2048,7.60714864730835,0.1224484369158744,0.0880363399530338,1.4642206741348528e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,4,2048,7.60714864730835,0.1224484369158744,0.054547059380289,0.0037484049257852,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,8,2048,7.60714864730835,0.1224484369158744,0.0406145090474267,0.0018742024628926,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,16,2048,7.60714864730835,0.1224484369158744,0.0328441402043398,0.0009371012314463,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,32,2048,7.60714864730835,0.1224484369158744,0.0323906921673311,0.0004685506157231,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,64,2048,7.60714864730835,0.1224484369158744,0.036778172170445,0.0002342753078615,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,128,2048,7.60714864730835,0.1224484369158744,0.0458839380267398,0.0001171376539307,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,256,2048,7.60714864730835,0.1224484369158744,0.0506917777651759,5.856882696539411e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,512,2048,7.60714864730835,0.1224484369158744,0.0646331925813441,2.9284413482697056e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,2,1024,2048,7.60714864730835,0.1224484369158744,0.068952102385834,1.4642206741348528e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,4,2048,7.60714864730835,0.1224484369158744,0.0545554240554609,0.0037484049257852,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,8,2048,7.60714864730835,0.1224484369158744,0.0409092469293246,0.0018742024628926,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,16,2048,7.60714864730835,0.1224484369158744,0.0315853411656004,0.0009371012314463,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,32,2048,7.60714864730835,0.1224484369158744,0.0305148673901859,0.0004685506157231,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,64,2048,7.60714864730835,0.1224484369158744,0.0359284810660799,0.0002342753078615,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,128,2048,7.60714864730835,0.1224484369158744,0.0476596807492951,0.0001171376539307,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,256,2048,7.60714864730835,0.1224484369158744,0.0646894601136323,5.856882696539411e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,512,2048,7.60714864730835,0.1224484369158744,0.0796595281098578,2.9284413482697056e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,3,1024,2048,7.60714864730835,0.1224484369158744,0.0848416040225835,1.4642206741348528e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,4,2048,7.60714864730835,0.1224484369158744,0.0542139018958048,0.0037484049257852,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,8,2048,7.60714864730835,0.1224484369158744,0.0401833040924322,0.0018742024628926,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,16,2048,7.60714864730835,0.1224484369158744,0.0317320813761231,0.0009371012314463,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,32,2048,7.60714864730835,0.1224484369158744,0.031034604305279,0.0004685506157231,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,64,2048,7.60714864730835,0.1224484369158744,0.0352889368115485,0.0002342753078615,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,128,2048,7.60714864730835,0.1224484369158744,0.0473310148570346,0.0001171376539307,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,256,2048,7.60714864730835,0.1224484369158744,0.0688417971620512,5.856882696539411e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,512,2048,7.60714864730835,0.1224484369158744,0.0955579109293788,2.9284413482697056e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_A,binary_letter,22.6502391205757,random_uniform,random_uniform,0.01,0.1,4,1024,2048,7.60714864730835,0.1224484369158744,0.1027804699446595,1.4642206741348528e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_L,binary_letter,11.75742513251052,random_uniform,random_uniform,0.01,0.1,0,4,2048,5.376749515533447,0.1690885722637176,0.0761593344087695,0.0071477363175456,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_L,binary_letter,11.75742513251052,random_uniform,random_uniform,0.01,0.1,0,8,2048,5.376749515533447,0.1690885722637176,0.0579539212715299,0.0035738681587728,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_L,binary_letter,11.75742513251052,random_uniform,random_uniform,0.01,0.1,0,16,2048,5.376749515533447,0.1690885722637176,0.0452493273506005,0.0017869340793864,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
letter_L,binary_letter,11.75742513251052,random_uniform,random_uniform,0.01,0.1,0,32,2048,5.376749515533447,0.1690885722637176,0.0385390295156076,0.0008934670396932,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
