image_size,num_pixels,num_frames,basis,sigma_delta,seed,object,mse,rel_mse,psnr,recon_scale,delta_recon_mse,delta_recon_rel_mse
32,1024,2048,random_uniform,0.05,0,3,0.08662905758955688,0.6848568531781718,10.62336410129234,0.33344698558141156,0.17197437202388136,0.9303803590137888
32,1024,2048,random_uniform,0.05,0,4,0.05984098984352855,0.6349212485461958,12.230012313196148,0.3595116791624875,0.11978954183268911,0.7746313268858671
32,1024,2048,random_uniform,0.05,1,0,0.06000789179596254,0.616541551019977,12.217916306487204,0.37965943595073964,0.11992022795674571,0.8135235459437253
32,1024,2048,random_uniform,0.05,1,1,0.037149313403734036,0.5967367994633206,14.300492084908925,0.3672055575565275,0.07510648491288491,0.7610517130905665
32,1024,2048,random_uniform,0.05,1,2,0.056579899304721945,0.5704268862901444,12.473378297924695,0.4186320821975184,0.09434194891125039,0.5802797750160623
32,1024,2048,random_uniform,0.05,1,3,0.08463586642197905,0.669099431029158,10.724455555400148,0.34176756378316253,0.17467665747773842,0.9449997077058611
32,1024,2048,random_uniform,0.05,1,4,0.0552914308768354,0.5866497933610383,12.57342170888303,0.3739426581082676,0.1174172807487495,0.7592908579012
32,1024,2048,random_uniform,0.05,2,0,0.05942030320043849,0.610504465343349,12.260651364781408,0.3769678155637091,0.11485481146047191,0.7791604058801753
32,1024,2048,random_uniform,0.05,2,1,0.038401877754697375,0.616856989405797,14.156475392115002,0.3653749336924628,0.07405101517667224,0.7503566705547375
32,1024,2048,random_uniform,0.05,2,2,0.05667437992108633,0.5713794203962453,12.466132228260369,0.39372124255541524,0.09848955832197256,0.6057909488203312
32,1024,2048,random_uniform,0.05,2,3,0.08242566227026524,0.6516263855829552,10.839375547196441,0.35755957238369485,0.16058538424663066,0.8687660009422807
32,1024,2048,random_uniform,0.05,2,4,0.057171399891490574,0.6065965268147147,12.428211735771166,0.37671241297529345,0.110952676242163,0.7174868315219712
32,1024,2048,random_uniform,0.05,3,0,0.06340589300430101,0.6514537746068371,11.978703764981693,0.3634745145741477,0.12090922475546542,0.8202327742059635
32,1024,2048,random_uniform,0.05,3,1,0.03795487012404079,0.6096766170539656,14.207324903272529,0.37574185234101787,0.07089136955559244,0.7183400781729876
32,1024,2048,random_uniform,0.05,3,2,0.057196066989891825,0.5766389619283688,12.426338338523074,0.4041413244155545,0.09126811151058359,0.5613731730656103
32,1024,2048,random_uniform,0.05,3,3,0.08254806066377032,0.6525940213964152,10.832931253438481,0.36238075109892665,0.1535727598847634,0.8308277436621967
32,1024,2048,random_uniform,0.05,3,4,0.05714986544853341,0.6063680433714285,12.429847877538833,0.3785427003946739,0.10597472526176673,0.6852964022564267
32,1024,2048,random_uniform,0.1,0,0,0.08225282837764103,0.8450936179554771,10.848491593028179,0.15708121432124705,0.46216232929600026,3.1352503521433164
32,1024,2048,random_uniform,0.1,0,1,0.05137729437687029,0.8252836836671332,12.892287702163173,0.17020127911195096,0.29095999807239836,2.9482887560330795
32,1024,2048,random_uniform,0.1,0,2,0.07629150251755942,0.7691552082323381,11.175238318386786,0.20258523226544223,0.3653830147798823,2.2474029427844107
32,1024,2048,random_uniform,0.1,0,3,0.10964878191939263,0.8668421639298475,9.599961885065188,0.14281839082544878,0.6569413764653663,3.5540490509945553
32,1024,2048,random_uniform,0.1,0,4,0.07822894362953342,0.8300200028707373,11.066325342428161,0.16661618994952457,0.43908640794882925,2.839397176107517
32,1024,2048,random_uniform,0.1,1,0,0.0812629363503617,0.8349231295817768,10.901074889537494,0.16385707690211584,0.4655686474008006,3.1583583801252932
32,1024,2048,random_uniform,0.1,1,1,0.05265454680187313,0.8458004430462271,12.785641208563813,0.15694298849118812,0.3014979249931953,3.055069247022611
32,1024,2048,random_uniform,0.1,1,2,0.07602538279585806,0.7664722440331099,11.190413844595906,0.20973845949675457,0.3565122728153055,2.1928406594010927
32,1024,2048,random_uniform,0.1,1,3,0.10727685557983994,0.8480906034941686,9.694939646898085,0.1495553932862206,0.6430056457585958,3.4786568283889436
32,1024,2048,random_uniform,0.1,1,4,0.07886360062509398,0.8367538021122528,11.031233985040835,0.16808579085070507,0.41577175539834765,2.6886305902707717
32,1024,2048,random_uniform,0.1,2,0,0.08294125967121008,0.8521667959126522,10.812293730701295,0.15624871588462985,0.4545466284975015,3.0835864083366396
32,1024,2048,random_uniform,0.1,2,1,0.051564045315987156,0.8282835010929425,12.876530185976451,0.1621219440425554,0.3061575875059879,3.102285464662113
32,1024,2048,random_uniform,0.1,2,2,0.07907003280995102,0.7971677781136619,11.019880809928395,0.19556032639808565,0.3730358252017445,2.2944739558500444
32,1024,2048,random_uniform,0.1,2,3,0.10914113111639918,0.8628288669931695,9.6201154959021,0.14556266125090792,0.6506011300551182,3.519748354547858
32,1024,2048,random_uniform,0.1,2,4,0.07609865531185347,0.8074173466987489,11.18623017287266,0.1709576979404235,0.44546635023472764,2.8806537255756113
32,1024,2048,random_uniform,0.1,3,0,0.08328795866589714,0.8557288996547439,10.79417782062157,0.15552974310767687,0.4609079120054579,3.1267405450850507
32,1024,2048,random_uniform,0.1,3,1,0.05288896023532197,0.8495658725847824,12.766349708615383,0.16097619145408282,0.2777790331456196,2.814726441815513
32,1024,2048,random_uniform,0.1,3,2,0.0831544829113091,0.8383463624193203,10.801143327203002,0.17805687360254338,0.386420449254982,2.3768002881329786
32,1024,2048,random_uniform,0.1,3,3,0.10706307286380981,0.8464005174856383,9.703602958989292,0.16099169381830156,0.5969941857108501,3.229735095376157
32,1024,2048,random_uniform,0.1,3,4,0.07838293252867894,0.8316538465682325,11.057784923608654,0.1615192504160147,0.470138765239414,3.040200421223324
32,1024,2048,random_binary,0.01,0,0,0.034040466983461214,0.3497433701351856,14.680044906864735,0.6646567237245553,0.0015228170318873368,0.010742582056071846
32,1024,2048,random_binary,0.01,0,1,0.02081851343987703,0.3344119161687558,16.81550284811448,0.6438677623581749,0.0009111885601925561,0.009116070999208668
32,1024,2048,random_binary,0.01,0,2,0.033090309701078235,0.33360968402408114,14.802991681426585,0.6432422212224462,0.0012975119917089765,0.008309673990656796
32,1024,2048,random_binary,0.01,0,3,0.041272921751170734,0.3262882466746721,13.843347858961115,0.6869569897278953,0.0022776273591865975,0.012783965830748112
32,1024,2048,random_binary,0.01,0,4,0.03411576788553868,0.36197305555334025,14.670448490741224,0.6633119560202958,0.0013141475601050568,0.009788330523587936
32,1024,2048,random_binary,0.01,1,0,0.03417111127969044,0.351085654201804,14.663408972682658,0.6648881200729158,0.0015097918406713129,0.010650696962522067
32,1024,2048,random_binary,0.01,1,1,0.02098679404331345,0.3371150409241197,16.780538994661633,0.6396280912767619,0.0009609808631463366,0.009614222741637092
32,1024,2048,random_binary,0.01,1,2,0.03307418362696701,0.3334471042677297,14.805108667377105,0.6510494152655839,0.001337979462005344,0.008568840370264964
32,1024,2048,random_binary,0.01,1,3,0.04155925719299572,0.32855190733424827,13.813322233830512,0.6829355909855004,0.0022624251486018146,0.012698638202466939
32,1024,2048,random_binary,0.01,1,4,0.034141540601358066,0.3622465076628267,14.66716885694257,0.6662253499571344,0.0014128849730960734,0.01052376881281842
32,1024,2048,random_binary,0.01,2,0,0.034252242680189136,0.35191922588717445,14.65310987624282,0.6649652151724286,0.0016659917704553258,0.011752595961364866
32,1024,2048,random_binary,0.01,2,1,0.02107998734749093,0.33861202347833,16.76129654129155,0.6414011406411964,0.0009727536325556227,0.009732004512042204
32,1024,2048,random_binary,0.01,2,2,0.032991398956588265,0.3326124862790624,14.815992683817505,0.6482334619006439,0.0011772760693627505,0.007539645410537775
32,1024,2048,random_binary,0.01,2,3,0.041643773493921954,0.32922006152529165,13.804499243743642,0.681998656446435,0.002214856038667277,0.01243164023480141
32,1024,2048,random_binary,0.01,2,4,0.03428462964896939,0.3637647024152902,14.649005375294415,0.6668306732311567,0.0016087478380988646,0.011982638819616545
32,1024,2048,random_binary,0.01,3,0,0.03453744525133399,0.35484949439529695,14.617097905173399,0.6632754412675668,0.0015050415606183282,0.010617186519579842
32,1024,2048,random_binary,0.01,3,1,0.02113578944383339,0.33950838363478436,16.749815261790545,0.6369400105909175,0.001086445116926036,0.010869441579192268
32,1024,2048,random_binary,0.01,3,2,0.03273786267053367,0.3300563856851609,14.849496774192783,0.6531100355961228,0.0011855754581289665,0.007592797300778218
32,1024,2048,random_binary,0.01,3,3,0.04105117378035085,0.32453519034784606,13.866744205410965,0.687898134679952,0.002163098194252575,0.012141131556196921
32,1024,2048,random_binary,0.01,3,4,0.03433598693378514,0.36430961037022913,14.642504649805133,0.66789015064472,0.001528731946061551,0.011386646389102622
32,1024,2048,random_binary,0.02,0,0,0.036271743697972425,0.3726682682635358,14.404315660020071,0.6479149477094136,0.0064354833723558,0.04539856512659027
32,1024,2048,random_binary,0.02,0,1,0.022446706514646957,0.3605659049057022,16.48847371695989,0.6111225767022964,0.004175036481921057,0.041769542174054236
32,1024,2048,random_binary,0.02,0,2,0.03438029042995138,0.34661500392722183,14.636904588999116,0.6268071669099241,0.005235155131511554,0.03352757640110684
32,1024,2048,random_binary,0.02,0,3,0.04341056849171432,0.3431876804290079,13.62404526734488,0.6759359211653068,0.009106340513272927,0.05111246380813292
32,1024,2048,random_binary,0.02,0,4,0.03640031166700231,0.3862123837108139,14.38894897815784,0.6360840595111072,0.005879879163457957,0.04379584335725828
32,1024,2048,random_binary,0.02,1,0,0.03620144434187672,0.3719459886975359,14.412741019200476,0.6339204888897052,0.00643898235943093,0.04542324843061211
32,1024,2048,random_binary,0.02,1,1,0.02248482092568045,0.3611781442600712,16.48110566904068,0.6250187989943496,0.0035826881894467687,0.03584333839323141
32,1024,2048,random_binary,0.02,1,2,0.03452261710073662,0.3480499120951353,14.618962885847004,0.63757994794796,0.0048919005087920825,0.0313292660742575
32,1024,2048,random_binary,0.02,1,3,0.04427820316861973,0.35004687491948716,13.538100113205669,0.6666758982703479,0.009161468950275201,0.05142189109530395
32,1024,2048,random_binary,0.02,1,4,0.03608033170099412,0.38281735164234515,14.427294784679782,0.6481987496817724,0.005962430470714139,0.04441072063977073
32,1024,2048,random_binary,0.02,2,0,0.03645266379086184,0.3745271030158045,14.382707299687256,0.6382063097606668,0.00647737476406585,0.04569408435409097
32,1024,2048,random_binary,0.02,2,1,0.02214703987503506,0.3557523001565506,16.546843124136952,0.6180636879571895,0.0038844422040515757,0.038862264597542356
32,1024,2048,random_binary,0.02,2,2,0.03421327230724462,0.3449311616288017,14.658053860015789,0.6372536602620485,0.005188657480059587,0.033229790848937776
32,1024,2048,random_binary,0.02,2,3,0.044098562214046316,0.34862670087772424,13.555755700034775,0.6589656417027268,0.00879543435219465,0.049367396194784086
32,1024,2048,random_binary,0.02,2,4,0.03562907675805591,0.378029473759106,14.481954312015153,0.6583276725083228,0.005773187748144824,0.043001160272330696
32,1024,2048,random_binary,0.02,3,0,0.035985267187095625,0.36972491086402354,14.43875268370389,0.6475212054891109,0.006140128658687623,0.043315010647759916
32,1024,2048,random_binary,0.02,3,1,0.021852986218696777,0.35102885787252297,16.60489208135806,0.6153084702488906,0.0038510832230491186,0.038528521558433754
32,1024,2048,random_binary,0.02,3,2,0.03453724659731065,0.3481974036651322,14.61712288518962,0.6313153399477383,0.004497750997821119,0.028805008910798364
32,1024,2048,random_binary,0.02,3,3,0.04499719071779266,0.3557309209440189,13.468145994212222,0.6571956493766067,0.008503557339303296,0.04772913621141417
32,1024,2048,random_binary,0.02,3,4,0.036647963053929755,0.38883999946722625,14.359501590589353,0.639563895219396,0.005852343077729948,0.04359074286731782
32,1024,2048,random_binary,0.05,0,0,0.047200580848384674,0.4849548693404505,13.260526569231974,0.5185586627358676,0.04306427130457107,0.303793205938165
32,1024,2048,random_binary,0.05,0,1,0.028967035349280995,0.4653032419849071,15.38095950682756,0.526425911381312,0.024951106145435272,0.2496256703250452
32,1024,2048,random_binary,0.05,0,2,0.041821956862041126,0.421640351512324,13.785956502724472,0.5590971594256235,0.02999642710947316,0.1921065329314729
32,1024,2048,random_binary,0.05,0,3,0.06315029641801612,0.4992425692430128,11.996246065907311,0.5164162966557349,0.058349725567013275,0.32750787562923506
32,1024,2048,random_binary,0.05,0,4,0.04661356833896994,0.4945764614916851,13.314876498971424,0.5253787016308729,0.03638480357351477,0.27100950777925936
32,1024,2048,random_binary,0.05,1,0,0.047501662282061874,0.48804828269904393,13.232911923268135,0.5146856649465349,0.0417502288529522,0.29452340624057277
32,1024,2048,random_binary,0.05,1,1,0.029152088146386555,0.46827578181831914,15.353303315405409,0.5135156330088388,0.025605767808321578,0.2561752940363772
32,1024,2048,random_binary,0.05,1,2,0.042385036344393126,0.42731720282876157,13.727874401069407,0.5422583314335175,0.02868652468227293,0.18371750670346304
32,1024,2048,random_binary,0.05,1,3,0.06158146311920129,0.4868399613181059,12.105499968708385,0.5212301491195205,0.05943012976763159,0.3335720152824546
32,1024,2048,random_binary,0.05,1,4,0.04847080548618298,0.5142820066612792,13.145197631264697,0.5019028020511416,0.04027695333531867,0.29999989628083296
32,1024,2048,random_binary,0.05,2,0,0.04621779065628903,0.474857347644102,13.351908188896985,0.5336387357823413,0.039537520903190355,0.27891404791406454
32,1024,2048,random_binary,0.05,2,1,0.02860601882416065,0.4595041618400765,15.435425799090991,0.5071641056647866,0.023676528644697124,0.23687404075205376
32,1024,2048,random_binary,0.05,2,2,0.04297049188291728,0.4332196449328567,13.668296749217742,0.5602188425589253,0.030162632521777973,0.19317096455180546
32,1024,2048,random_binary,0.05,2,3,0.06074457243255624,0.4802238172890966,12.164925204933517,0.5441807018261923,0.0568731010760616,0.3192198135101035
32,1024,2048,random_binary,0.05,2,4,0.04516169022560892,0.4791718322086057,13.452298124973236,0.5400940443415538,0.036748665422012175,0.27371970574038595
32,1024,2048,random_binary,0.05,3,0,0.04795456711451473,0.4927015814487213,13.191700250276737,0.523047647999892,0.04060964804337028,0.2864772768094297
32,1024,2048,random_binary,0.05,3,1,0.02843654933410285,0.4567819397627875,15.461231047101801,0.5230291734688551,0.024208517488720705,0.2421963727970051
32,1024,2048,random_binary,0.05,3,2,0.042852097673892545,0.43202601891303927,13.680279138598404,0.5544919097002949,0.028618790558928263,0.183283716120691
32,1024,2048,random_binary,0.05,3,3,0.06119906771710404,0.48381688662426675,12.132551936779878,0.545276972391072,0.05530838626548808,0.31043731421646087
32,1024,2048,random_binary,0.05,3,4,0.04590963802377676,0.4871076626669894,13.380961314312362,0.5392331246017531,0.033943400511059194,0.2528248983471918
32,1024,2048,random_binary,0.1,0,0,0.06786582232846759,0.6972766099150782,11.683488842037885,0.3161138064103757,0.15356994164784388,1.0833459732542454
32,1024,2048,random_binary,0.1,0,1,0.0398808950416971,0.6406147378358508,13.992351034369069,0.33771621713635297,0.09236484482199314,0.9240727111962914
32,1024,2048,random_binary,0.1,0,2,0.05986223707595026,0.6035187393616828,12.228470574325636,0.37644765833209204,0.12078287650599537,0.7735314462077798
32,1024,2048,random_binary,0.1,0,3,0.08600126715859947,0.6798937773816196,10.654951497339535,0.3259840982733815,0.19896948175278617,1.116784554694528
32,1024,2048,random_binary,0.1,0,4,0.06073830792918831,0.6444419185882504,12.165373109895741,0.347829550657067,0.13530481555664628,1.0078078720442014
32,1024,2048,random_binary,0.1,1,0,0.06874301073322174,0.7062891428239622,11.627714510147516,0.3086616840264411,0.16040934944630736,1.131593988578103
32,1024,2048,random_binary,0.1,1,1,0.039218713171566895,0.629977978939402,14.065066603280037,0.3436984114146969,0.09448863070969565,0.9453203253403081
32,1024,2048,random_binary,0.1,1,2,0.05848127112449937,0.5895961251923589,12.329831963040201,0.3719093542085217,0.11811196062933003,0.7564260627250996
32,1024,2048,random_binary,0.1,1,3,0.09183670558463626,0.7260265659466923,10.369837039103388,0.2899790317566759,0.23489962113435559,1.3184548025932183
32,1024,2048,random_binary,0.1,1,4,0.06387533851689237,0.6777262506603086,11.946667852426899,0.3294238351325676,0.13840083343246892,1.030868331307289
32,1024,2048,random_binary,0.1,2,0,0.06798947844624337,0.6985470950523633,11.675582903273936,0.31740834544488916,0.1495941688147286,1.0552992250227073
