arm,sigma_a,rho,object,rel_mse,psnr,gain_rel_mse,n
random_uniform+scgi_proxy,0.1,1.80947,2,0.8460719902551033,12.23456209764945,0.010169159434735776,5
random_uniform+scgi_proxy,0.1,1.80947,3,0.8435048187885557,10.996189350843329,0.01018041856586933,5
random_uniform+scgi_proxy,0.1,1.80947,4,0.7824427882074627,15.579241477838561,0.010189088806509972,5
random_uniform+scgi_proxy,0.1,1.80947,5,0.848001245549298,10.090162018475755,0.010189251974225044,5
random_uniform+scgi_proxy,0.1,1.80947,6,0.8435734963987361,9.497757209172706,0.010194162093102931,5
random_uniform+scgi_proxy,0.1,1.80947,7,0.8797092959293449,9.47396122758537,0.010182191245257854,5
random_uniform+scgi_proxy,0.1,1.80947,8,0.8537269261888992,10.145683338364657,0.010186396166682243,5
random_uniform+scgi_proxy,0.1,1.80947,9,0.8273598754757824,11.821546883515236,0.010180078074336052,5
random_uniform+scgi_proxy,0.1,2.70063,0,0.8078262300183658,11.657629579504448,0.01018044464290142,5
random_uniform+scgi_proxy,0.1,2.70063,1,0.8104673130041766,11.895916464255809,0.01020495854318142,5
random_uniform+scgi_proxy,0.1,2.70063,2,0.8462747247833624,12.233436821774905,0.010174985602498054,5
random_uniform+scgi_proxy,0.1,2.70063,3,0.8447031694257703,10.990019722232349,0.010186120308935643,5
random_uniform+scgi_proxy,0.1,2.70063,4,0.7830645193650798,15.575518908612713,0.01019368227571249,5
random_uniform+scgi_proxy,0.1,2.70063,5,0.847699111400428,10.091663177761074,0.010192472115159034,5
random_uniform+scgi_proxy,0.1,2.70063,6,0.8438087609081709,9.496411526978768,0.010197332501411438,5
random_uniform+scgi_proxy,0.1,2.70063,7,0.8799726606700279,9.472741931974461,0.01018727347254753,5
random_uniform+scgi_proxy,0.1,2.70063,8,0.8543607237098729,10.142399824291694,0.010190107300877571,5
random_uniform+scgi_proxy,0.1,2.70063,9,0.828035008319216,11.817984391119523,0.010184848681092262,5
random_uniform+scgi_proxy,0.1,3.0,0,0.8079339657718346,11.657034768355865,0.010180800594389439,5
random_uniform+scgi_proxy,0.1,3.0,1,0.810400541623936,11.89626346665499,0.01020477395504713,5
random_uniform+scgi_proxy,0.1,3.0,2,0.8463102407327984,12.233240466846457,0.010175488144159316,5
random_uniform+scgi_proxy,0.1,3.0,3,0.8448924472002979,10.989044991844318,0.010186618566513062,5
random_uniform+scgi_proxy,0.1,3.0,4,0.7831599015207086,15.57493469961091,0.01019396334886551,5
random_uniform+scgi_proxy,0.1,3.0,5,0.8476358408696922,10.091977120343632,0.010192467831075191,5
random_uniform+scgi_proxy,0.1,3.0,6,0.8438461525618257,9.49619324863834,0.010197320394217968,5
random_uniform+scgi_proxy,0.1,3.0,7,0.8800177123162631,9.472528763400058,0.010187631659209728,5
random_uniform+scgi_proxy,0.1,3.0,8,0.8544775473399747,10.141793982429832,0.010190195217728616,5
random_uniform+scgi_proxy,0.1,3.0,9,0.8281617176756916,11.81731521877703,0.010185150429606438,5
random_uniform+scgi_proxy,0.1,4.03068,0,0.8081305754167027,11.655945349333818,0.010181102715432645,5
random_uniform+scgi_proxy,0.1,4.03068,1,0.810278074071431,11.896898196615416,0.010204039886593819,5
random_uniform+scgi_proxy,0.1,4.03068,2,0.8463735040496377,12.232890923358898,0.010176058113574981,5
random_uniform+scgi_proxy,0.1,4.03068,3,0.8452223847627488,10.987345136833786,0.010187194496393204,5
random_uniform+scgi_proxy,0.1,4.03068,4,0.7833215296602755,15.573933578104777,0.010194127820432186,5
random_uniform+scgi_proxy,0.1,4.03068,5,0.8475141054342552,10.092580736728198,0.010192073322832585,5
random_uniform+scgi_proxy,0.1,4.03068,6,0.8439118216436503,9.495807258234697,0.010196916945278644,5
random_uniform+scgi_proxy,0.1,4.03068,7,0.8800990231662735,9.472140285263663,0.010187950916588306,5
random_uniform+scgi_proxy,0.1,4.03068,8,0.8546962898367483,10.140659478202835,0.010189964808523655,5
random_uniform+scgi_proxy,0.1,4.03068,9,0.8283984219608491,11.816064895678975,0.010185337439179421,5
random_uniform+scgi_proxy,0.1,6.01577,0,0.8082236721912999,11.655427924185341,0.010181101970374584,5
random_uniform+scgi_proxy,0.1,6.01577,1,0.810220016488131,11.897198371155996,0.010203523375093938,5
random_uniform+scgi_proxy,0.1,6.01577,2,0.8464025293024825,12.232730573864457,0.01017618216574192,5
random_uniform+scgi_proxy,0.1,6.01577,3,0.8453716292803982,10.986575733345424,0.010187323018908501,5
random_uniform+scgi_proxy,0.1,6.01577,4,0.7833926099658006,15.57348818933285,0.010194063000380994,5
random_uniform+scgi_proxy,0.1,6.01577,5,0.847453995934087,10.092878566636902,0.010191732458770275,5
random_uniform+scgi_proxy,0.1,6.01577,6,0.8439421711532441,9.495628093951584,0.010196558199822903,5
random_uniform+scgi_proxy,0.1,6.01577,7,0.8801368248628265,9.471958049785774,0.010187952034175395,5
random_uniform+scgi_proxy,0.1,6.01577,8,0.8548030797873972,10.140105670874343,0.010189698077738285,5
random_uniform+scgi_proxy,0.1,6.01577,9,0.8285127507659233,11.81546090891239,0.01018527839332819,5
random_uniform+scgi_proxy,0.1,8.9785,0,0.8082376138661074,11.655350340221013,0.010181092284619808,5
random_uniform+scgi_proxy,0.1,8.9785,1,0.8102112672955688,11.897243573345097,0.010203434713184833,5
random_uniform+scgi_proxy,0.1,8.9785,2,0.846406928945267,12.23270630803766,0.01017619501799345,5
random_uniform+scgi_proxy,0.1,8.9785,3,0.8453937008372415,10.986461912315995,0.01018733810633421,5
random_uniform+scgi_proxy,0.1,8.9785,4,0.7834028817941502,15.573423449272397,0.010194041021168231,5
random_uniform+scgi_proxy,0.1,8.9785,5,0.8474445540007087,10.092925384964918,0.01019167099148035,5
random_uniform+scgi_proxy,0.1,8.9785,6,0.8439466671165633,9.495601476248687,0.010196495056152343,5
random_uniform+scgi_proxy,0.1,8.9785,7,0.8801424932612631,9.471930622196707,0.010187947936356068,5
random_uniform+scgi_proxy,0.1,8.9785,8,0.8548193580679669,10.140021255300987,0.010189652442932129,5
random_uniform+scgi_proxy,0.1,8.9785,9,0.8285299438972483,11.815370082524996,0.010185259580612182,5
random_uniform+scgi_proxy,0.1,10.0,0,0.8082381369290588,11.655347408092194,0.010181091353297233,5
random_uniform+scgi_proxy,0.1,10.0,1,0.810210959768129,11.89724515183141,0.01020343080163002,5
random_uniform+scgi_proxy,0.1,10.0,2,0.8464071771847138,12.232704986096838,0.010176195204257965,5
random_uniform+scgi_proxy,0.1,10.0,3,0.8453943525849464,10.986458546340945,0.01018733698874712,5
random_uniform+scgi_proxy,0.1,10.0,4,0.7834031974834236,15.5734213968826,0.010194038785994054,5
random_uniform+scgi_proxy,0.1,10.0,5,0.8474442645323611,10.092926802526543,0.01019167024642229,5
random_uniform+scgi_proxy,0.1,10.0,6,0.8439470143114185,9.49559956836848,0.010196495801210403,5
random_uniform+scgi_proxy,0.1,10.0,7,0.880142760957263,9.471929325208558,0.01018794421106577,5
random_uniform+scgi_proxy,0.1,10.0,8,0.854820017297864,10.140017846995391,0.01018965132534504,5
random_uniform+scgi_proxy,0.1,10.0,9,0.8285306523404709,11.815366340252961,0.010185259766876698,5
random_uniform+scgi_proxy,0.1,13.4004,0,0.8082383887689242,11.65534600804508,0.010181093215942382,5
random_uniform+scgi_proxy,0.1,13.4004,1,0.810210807209077,11.897245927165253,0.010203428938984871,5
random_uniform+scgi_proxy,0.1,13.4004,2,0.8464071432131792,12.23270512174238,0.010176192224025726,5
random_uniform+scgi_proxy,0.1,13.4004,3,0.8453948328374665,10.986456075441128,0.010187336057424546,5
random_uniform+scgi_proxy,0.1,13.4004,4,0.7834034539788052,15.57341986182806,0.010194040089845657,5
random_uniform+scgi_proxy,0.1,13.4004,5,0.8474440594761541,10.092927829931341,0.010191669501364232,5
random_uniform+scgi_proxy,0.1,13.4004,6,0.8439468704127148,9.495600242367074,0.010196490958333016,5
random_uniform+scgi_proxy,0.1,13.4004,7,0.8801428057799747,9.471929126042221,0.010187945887446403,5
random_uniform+scgi_proxy,0.1,13.4004,8,0.8548202514259875,10.140016632001547,0.010189650394022465,5
random_uniform+scgi_proxy,0.1,13.4004,9,0.8285309443493574,11.815364800720547,0.010185261443257331,5
random_uniform+scgi_proxy,0.1,20.0,0,0.8082383667814715,11.655346127949958,0.010181092470884324,5
random_uniform+scgi_proxy,0.1,20.0,1,0.8102107836561039,11.897246056729982,0.010203428752720355,5
random_uniform+scgi_proxy,0.1,20.0,2,0.8464071620117389,12.232705027700225,0.010176193341612816,5
random_uniform+scgi_proxy,0.1,20.0,3,0.8453948472858576,10.986455995507272,0.010187334753572941,5
random_uniform+scgi_proxy,0.1,20.0,4,0.7834034608333569,15.573419817527697,0.010194040462374687,5
random_uniform+scgi_proxy,0.1,20.0,5,0.8474440658036626,10.092927794368666,0.010191669687628746,5
random_uniform+scgi_proxy,0.1,20.0,6,0.8439468579981803,9.49560030353867,0.01019649151712656,5
random_uniform+scgi_proxy,0.1,20.0,7,0.8801428229204683,9.471929041705584,0.010187946073710919,5
random_uniform+scgi_proxy,0.1,20.0,8,0.8548202713379685,10.140016529901557,0.01018965095281601,5
random_uniform+scgi_proxy,0.1,20.0,9,0.8285309192059704,11.81536492904808,0.010185259394347668,5
random_uniform+scgi_proxy,0.15,0.001,0,0.3693288783560826,15.056127744898713,0.0004280505410861224,5
random_uniform+scgi_proxy,0.15,0.001,1,0.39255096811186946,15.04476719406583,0.0004257483291439712,5
random_uniform+scgi_proxy,0.15,0.001,2,0.4215380473863143,15.262029245181811,0.00043382339645177127,5
random_uniform+scgi_proxy,0.15,0.001,3,0.41520580975445015,14.075298145478518,0.0004398010205477476,5
random_uniform+scgi_proxy,0.15,0.001,4,0.3793224157456986,18.721495691018283,0.00043747727177105843,5
random_uniform+scgi_proxy,0.15,0.001,5,0.41398045491683144,13.205587453138898,0.0004334501049015671,5
random_uniform+scgi_proxy,0.15,0.001,6,0.3997306645083709,12.741860557515045,0.0004319335159379989,5
random_uniform+scgi_proxy,0.15,0.001,7,0.4313078530162871,12.570102754721924,0.00043237717472948133,5
random_uniform+scgi_proxy,0.15,0.001,8,0.4095611539225115,13.335877918655953,0.0004335661476943642,5
random_uniform+scgi_proxy,0.15,0.001,9,0.39046734505380254,15.083267720199109,0.0004372917639557272,5
random_uniform+scgi_proxy,0.15,0.002,0,0.42219230607455904,14.476098686988854,0.0008471770910546183,5
random_uniform+scgi_proxy,0.15,0.002,1,0.44485510191873934,14.502140471514124,0.0008440782548859715,5
random_uniform+scgi_proxy,0.15,0.002,2,0.4823561993413456,14.677483849663835,0.0008543107425794006,5
random_uniform+scgi_proxy,0.15,0.002,3,0.4685148790406196,13.551312769414594,0.0008602039190009237,5
random_uniform+scgi_proxy,0.15,0.002,4,0.4245583160365977,18.2326144764253,0.0008577158208936453,5
random_uniform+scgi_proxy,0.15,0.002,5,0.478494142392489,12.57708006685435,0.0008558476576581598,5
random_uniform+scgi_proxy,0.15,0.002,6,0.46354339663576294,12.099415994292428,0.0008520128903910518,5
random_uniform+scgi_proxy,0.15,0.002,7,0.5011057306244902,11.919178884636473,0.0008513025240972638,5
random_uniform+scgi_proxy,0.15,0.002,8,0.4774936380503024,12.669739757667964,0.0008558137458749115,5
random_uniform+scgi_proxy,0.15,0.002,9,0.4471958553865461,14.494539283592067,0.0008592836675234139,5
random_uniform+scgi_proxy,0.15,0.00298499,0,0.46609203704672086,14.047049225828456,0.0012561783427372576,5
random_uniform+scgi_proxy,0.15,0.00298499,1,0.4884311858696881,14.09648738960367,0.001252289512194693,5
random_uniform+scgi_proxy,0.15,0.00298499,2,0.5309535723326497,14.260622061468903,0.0012642601504921913,5
random_uniform+scgi_proxy,0.15,0.00298499,3,0.5119527802825149,13.16631725773783,0.0012704524677246809,5
random_uniform+scgi_proxy,0.15,0.00298499,4,0.4629852643404977,17.856376465228927,0.0012676306534558535,5
random_uniform+scgi_proxy,0.15,0.00298499,5,0.5299932832061268,12.132987224302624,0.0012671076459810139,5
random_uniform+scgi_proxy,0.15,0.00298499,6,0.5138183660051582,11.652402193815202,0.001261344854719937,5
random_uniform+scgi_proxy,0.15,0.00298499,7,0.5550739883902498,11.474885383276765,0.0012600858230143786,5
random_uniform+scgi_proxy,0.15,0.00298499,8,0.5305590532886751,12.212115554126708,0.0012669233372434973,5
random_uniform+scgi_proxy,0.15,0.00298499,9,0.4932299126841356,14.069082005961292,0.0012703739106655122,5
random_uniform+scgi_proxy,0.15,0.003,0,0.46670758312403127,14.041323680103563,0.0012623759917914867,5
random_uniform+scgi_proxy,0.15,0.003,1,0.4890424009950638,14.09105726753894,0.0012584796408191324,5
random_uniform+scgi_proxy,0.15,0.003,2,0.5316234355257559,14.255144113991108,0.0012704742839559913,5
random_uniform+scgi_proxy,0.15,0.003,3,0.5125565842810889,13.161197235375734,0.0012766710249707102,5
random_uniform+scgi_proxy,0.15,0.003,4,0.46353006587570683,17.851268550691383,0.0012738476740196346,5
random_uniform+scgi_proxy,0.15,0.003,5,0.5307014449755048,12.12718406934062,0.0012733404757454992,5
random_uniform+scgi_proxy,0.15,0.003,6,0.5145071766901459,11.646584386432309,0.0012675500009208917,5
random_uniform+scgi_proxy,0.15,0.003,7,0.5558070464777346,11.469150816827005,0.0012662905268371106,5
random_uniform+scgi_proxy,0.15,0.003,8,0.5312827478191497,12.206195211581422,0.0012731505325064064,5
random_uniform+scgi_proxy,0.15,0.003,9,0.49386866976249266,14.06346094184263,0.0012766031315550209,5
random_uniform+scgi_proxy,0.15,0.00445509,0,0.5201014785709399,13.571266203474778,0.0018589528743177652,5
random_uniform+scgi_proxy,0.15,0.00445509,1,0.5419876967144588,13.644626457076726,0.0018542093923315406,5
random_uniform+scgi_proxy,0.15,0.00445509,2,0.5884703809324241,13.81357499407228,0.001868086983449757,5
random_uniform+scgi_proxy,0.15,0.00445509,3,0.5643402973837603,12.74303590613764,0.0018750195624306798,5
random_uniform+scgi_proxy,0.15,0.00445509,4,0.5112926520816826,17.425210977530664,0.00187183259986341,5
random_uniform+scgi_proxy,0.15,0.00445509,5,0.5906070984936473,11.662239578253107,0.0018725928617641329,5
random_uniform+scgi_proxy,0.15,0.00445509,6,0.5725258228609598,11.182424056262018,0.0018643507268279792,5
random_uniform+scgi_proxy,0.15,0.00445509,7,0.6168677511404131,11.016113069642893,0.0018628132529556751,5
random_uniform+scgi_proxy,0.15,0.00445509,8,0.5919539038298397,11.736472182560357,0.0018722196342423557,5
random_uniform+scgi_proxy,0.15,0.00445509,9,0.5485458980005385,13.607330383509881,0.0018755324417725205,5
random_uniform+scgi_proxy,0.15,0.0066492,0,0.5822552950106191,13.081061252558834,0.0027416971046477557,5
random_uniform+scgi_proxy,0.15,0.0066492,1,0.6033386457633856,13.178727112443053,0.0027363216504454613,5
random_uniform+scgi_proxy,0.15,0.0066492,2,0.6516793348627277,13.369859224658152,0.0027519732248038054,5
random_uniform+scgi_proxy,0.15,0.0066492,3,0.6232617364978918,12.31143257946588,0.0027603634167462586,5
random_uniform+scgi_proxy,0.15,0.0066492,4,0.5682754742535246,16.96604099688853,0.0027570703998208044,5
random_uniform+scgi_proxy,0.15,0.0066492,5,0.656534341875292,11.202048507784479,0.002758626686409116,5
random_uniform+scgi_proxy,0.15,0.0066492,6,0.6361410038773888,10.724477771033097,0.002747319685295224,5
random_uniform+scgi_proxy,0.15,0.0066492,7,0.682246120548918,10.57811543591264,0.0027460518758744,5
random_uniform+scgi_proxy,0.15,0.0066492,8,0.6576565316872829,11.279182064677036,0.0027581597212702038,5
random_uniform+scgi_proxy,0.15,0.0066492,9,0.6104551556516523,13.142690474761604,0.002760849008336663,5
random_uniform+scgi_proxy,0.15,0.0099239,0,0.6483817353194274,12.613585328324776,0.0040172077249735596,5
random_uniform+scgi_proxy,0.15,0.0099239,1,0.6680239974315095,12.736139366111608,0.004011638835072518,5
random_uniform+scgi_proxy,0.15,0.0099239,2,0.7155286126138097,12.963290333319232,0.0040285334456712,5
random_uniform+scgi_proxy,0.15,0.0099239,3,0.684450599673782,11.904395466110469,0.004039512015879154,5
random_uniform+scgi_proxy,0.15,0.0099239,4,0.6304896691868647,16.514603127540088,0.004036823892965913,5
random_uniform+scgi_proxy,0.15,0.0099239,5,0.7221041411555923,10.788080938334653,0.004037790978327393,5
random_uniform+scgi_proxy,0.15,0.0099239,6,0.6996072701355932,10.311019984622671,0.004023167258128524,5
random_uniform+scgi_proxy,0.15,0.0099239,7,0.7457293557028826,10.191233390162619,0.004022918595001102,5
random_uniform+scgi_proxy,0.15,0.0099239,8,0.7220981286307486,10.87303671432209,0.0040375604294240475,5
random_uniform+scgi_proxy,0.15,0.0099239,9,0.674336611820661,12.710227531031327,0.004038937948644161,5
random_uniform+scgi_proxy,0.15,0.01,0,0.6496461940890211,12.605115572037118,0.0040461794473230835,5
random_uniform+scgi_proxy,0.15,0.01,1,0.6692529112044171,12.728151712659237,0.004040610883384943,5
random_uniform+scgi_proxy,0.15,0.01,2,0.7167156985602736,12.956080318672615,0.004057524679228664,5
random_uniform+scgi_proxy,0.15,0.01,3,0.6856057860445602,11.89706608134721,0.004068555822595954,5
random_uniform+scgi_proxy,0.15,0.01,4,0.6316944663111884,16.50630877150848,0.0040658954065293075,5
random_uniform+scgi_proxy,0.15,0.01,5,0.7233111593784669,10.780818721062115,0.004066831106320024,5
random_uniform+scgi_proxy,0.15,0.01,6,0.7007811731205815,10.303730636745788,0.004052152158692479,5
random_uniform+scgi_proxy,0.15,0.01,7,0.7468864758106702,10.184491798046519,0.004051928222179413,5
random_uniform+scgi_proxy,0.15,0.01,8,0.7232770780640966,10.86594894987416,0.004066613223403692,5
random_uniform+scgi_proxy,0.15,0.01,9,0.6755384645869545,12.702490310460977,0.004067959543317556,5
random_uniform+scgi_proxy,0.15,0.0148114,0,0.7128801308030648,12.201211765031276,0.005808383226394653,5
random_uniform+scgi_proxy,0.15,0.0148114,1,0.7302051593596316,12.349334538942141,0.005803007259964943,5
random_uniform+scgi_proxy,0.15,0.0148114,2,0.774472720629166,12.619028065319576,0.005820099730044603,5
random_uniform+scgi_proxy,0.15,0.0148114,3,0.7427275530488733,11.54925111114984,0.005835340078920126,5
random_uniform+scgi_proxy,0.15,0.0148114,4,0.6926072956427977,16.10642743805784,0.005834284890443087,5
random_uniform+scgi_proxy,0.15,0.0148114,5,0.7813882529808844,10.445029289274254,0.0058321280404925345,5
random_uniform+scgi_proxy,0.15,0.0148114,6,0.757714137910979,9.964111245302131,0.005815116129815579,5
random_uniform+scgi_proxy,0.15,0.0148114,7,0.8021825315876793,9.873971813969632,0.005816200934350491,5
random_uniform+scgi_proxy,0.15,0.0148114,8,0.7797083757518305,10.539548406185208,0.005832655727863312,5
random_uniform+scgi_proxy,0.15,0.0148114,9,0.7347532055755346,12.337425070521792,0.005832390580326319,5
random_uniform+scgi_proxy,0.15,0.0221059,0,0.7702893624250344,11.864298503968453,0.008197865448892117,5
random_uniform+scgi_proxy,0.15,0.0221059,1,0.7844557574532645,12.037872064866104,0.008193009719252586,5
random_uniform+scgi_proxy,0.15,0.0221059,2,0.8241742607507596,12.348632720245257,0.00820874236524105,5
random_uniform+scgi_proxy,0.15,0.0221059,3,0.793455092518564,11.262087512802019,0.008230135310441256,5
random_uniform+scgi_proxy,0.15,0.0221059,4,0.7487783496699937,15.767849968701023,0.00823174836114049,5
random_uniform+scgi_proxy,0.15,0.0221059,5,0.8300845729215723,10.182250199089754,0.008223091717809439,5
random_uniform+scgi_proxy,0.15,0.0221059,6,0.8065804257063721,9.692382185507823,0.008206530008465052,5
random_uniform+scgi_proxy,0.15,0.0221059,7,0.8482533983542233,9.631250546303118,0.008208153769373894,5
random_uniform+scgi_proxy,0.15,0.0221059,8,0.826625858681785,10.2856998545141,0.00822477824985981,5
random_uniform+scgi_proxy,0.15,0.0221059,9,0.7870616592751165,12.038663443999805,0.008223745692521333,5
random_uniform+scgi_proxy,0.15,0.03,0,0.8068984285562875,11.662296905674335,0.010395303182303906,5
random_uniform+scgi_proxy,0.15,0.03,1,0.8183705605297348,11.853906981521316,0.010391484014689922,5
random_uniform+scgi_proxy,0.15,0.03,2,0.8544854633275119,12.19167219531884,0.010404586978256702,5
random_uniform+scgi_proxy,0.15,0.03,3,0.8252147380380267,11.091466104954938,0.010431618615984916,5
random_uniform+scgi_proxy,0.15,0.03,4,0.7847231888923136,15.564350718855133,0.010435735061764716,5
random_uniform+scgi_proxy,0.15,0.03,5,0.8589972877853773,10.033460736958057,0.010420161299407482,5
random_uniform+scgi_proxy,0.15,0.03,6,0.8364651582850671,9.534193497303347,0.010406864620745183,5
random_uniform+scgi_proxy,0.15,0.03,7,0.8757187407642604,9.492769680289602,0.010407508164644242,5
random_uniform+scgi_proxy,0.15,0.03,8,0.8543750579908919,10.14226901497094,0.010422657057642937,5
random_uniform+scgi_proxy,0.15,0.03,9,0.8197770237046644,11.861727773707521,0.010422269813716412,5
random_uniform+scgi_proxy,0.15,0.032993,0,0.8168708990973247,11.608855571938713,0.011128394491970539,5
random_uniform+scgi_proxy,0.15,0.032993,1,0.8275094533466486,11.805631142642431,0.0111251100897789,5
random_uniform+scgi_proxy,0.15,0.032993,2,0.8625448935807402,12.150880232951895,0.011136989295482635,5
random_uniform+scgi_proxy,0.15,0.032993,3,0.8337782763566635,11.046576284783795,0.011165833845734597,5
random_uniform+scgi_proxy,0.15,0.032993,4,0.7944773235279696,15.510748484837219,0.011170778796076775,5
random_uniform+scgi_proxy,0.15,0.032993,5,0.8665611823840399,9.995367289295762,0.011152863502502441,5
random_uniform+scgi_proxy,0.15,0.032993,6,0.8444438447102256,9.492912619916414,0.011141131073236466,5
random_uniform+scgi_proxy,0.15,0.032993,7,0.8829561921969592,9.457001700469405,0.011141140758991242,5
random_uniform+scgi_proxy,0.15,0.032993,8,0.861645720101847,10.105461129915621,0.011155575327575207,5
random_uniform+scgi_proxy,0.15,0.032993,9,0.8286195616481715,11.815108823622285,0.01115557923913002,5
random_uniform+scgi_proxy,0.15,0.0492418,0,0.8512861679141803,11.42930253205127,0.014286487735807896,5
random_uniform+scgi_proxy,0.15,0.0492418,1,0.8587404068086825,11.644536827824911,0.014287326112389564,5
random_uniform+scgi_proxy,0.15,0.0492418,2,0.8896080878156998,12.016649877485264,0.014291469752788544,5
random_uniform+scgi_proxy,0.15,0.0492418,3,0.8630090476812203,10.896721664863584,0.014327163994312286,5
random_uniform+scgi_proxy,0.15,0.0492418,4,0.8277646483867549,15.332721980757364,0.014335815608501435,5
random_uniform+scgi_proxy,0.15,0.0492418,5,0.8914800353709204,9.87221309073381,0.014308608323335647,5
random_uniform+scgi_proxy,0.15,0.0492418,6,0.8714769964317141,9.355881827272691,0.014305185340344907,5
random_uniform+scgi_proxy,0.15,0.0492418,7,0.9071952238175103,9.339301729358063,0.01430138424038887,5
random_uniform+scgi_proxy,0.15,0.0492418,8,0.8858805895559358,9.984999878952204,0.014311636053025722,5
random_uniform+scgi_proxy,0.15,0.0492418,9,0.8590757808495703,11.658225452679241,0.014313749969005585,5
random_uniform+scgi_proxy,0.15,0.0734932,0,0.8741914789649071,11.313767977740293,0.01714353859424591,5
random_uniform+scgi_proxy,0.15,0.0734932,1,0.8793131085447572,11.541518954748543,0.017151166684925556,5
random_uniform+scgi_proxy,0.15,0.0734932,2,0.9067090445105176,11.933921314626167,0.01714397557079792,5
random_uniform+scgi_proxy,0.15,0.0734932,3,0.8822719902824196,10.800706195357455,0.017183327116072178,5
random_uniform+scgi_proxy,0.15,0.0734932,4,0.8493359216289397,15.221260216735118,0.017195817455649375,5
random_uniform+scgi_proxy,0.15,0.0734932,5,0.9066291095907587,9.799079771590513,0.017162911221385004,5
random_uniform+scgi_proxy,0.15,0.0734932,6,0.8891768093631128,9.26845282410881,0.01716776043176651,5
random_uniform+scgi_proxy,0.15,0.0734932,7,0.9228405271528656,9.264968922750683,0.017159650661051275,5
random_uniform+scgi_proxy,0.15,0.0734932,8,0.9014964950132127,9.909150770870014,0.017165341414511204,5
random_uniform+scgi_proxy,0.15,0.0734932,9,0.8797695219076763,11.554744746525227,0.017168721184134483,5
random_uniform+scgi_proxy,0.15,0.1,0,0.8852117881941537,11.259242308784518,0.01885286308825016,5
random_uniform+scgi_proxy,0.15,0.1,1,0.8891379120446026,11.493153997919539,0.018866381049156188,5
random_uniform+scgi_proxy,0.15,0.1,2,0.9143779023887652,11.897320261288616,0.018849720433354377,5
random_uniform+scgi_proxy,0.15,0.1,3,0.891779506570266,10.754097508234711,0.018888717517256737,5
random_uniform+scgi_proxy,0.15,0.1,4,0.8595254375906262,15.169670775723054,0.018903902173042296,5
random_uniform+scgi_proxy,0.15,0.1,5,0.9130269790337362,9.768620486498884,0.018870548531413078,5
random_uniform+scgi_proxy,0.15,0.1,6,0.8978938045575564,9.226047213532118,0.018879634886980058,5
random_uniform+scgi_proxy,0.15,0.1,7,0.930425814787436,9.229365727247275,0.018868937343358993,5
random_uniform+scgi_proxy,0.15,0.1,8,0.9090468298210681,9.872953184112887,0.018871837109327317,5
random_uniform+scgi_proxy,0.15,0.1,9,0.890384319055402,11.502610592187185,0.018874892964959145,5
random_uniform+scgi_proxy,0.15,0.109688,0,0.887618414643781,11.247420760633144,0.019270371273159982,5
random_uniform+scgi_proxy,0.15,0.109688,1,0.8912550978120237,11.482804512772226,0.019285573065280913,5
random_uniform+scgi_proxy,0.15,0.109688,2,0.9159461619654685,11.889871629724947,0.0192661851644516,5
random_uniform+scgi_proxy,0.15,0.109688,3,0.8939618993648786,10.74347227455777,0.01930456645786762,5
random_uniform+scgi_proxy,0.15,0.109688,4,0.8617595348615357,15.158451473376351,0.01932046450674534,5
random_uniform+scgi_proxy,0.15,0.109688,5,0.9142584303951355,9.762796931892167,0.01928769312798977,5
random_uniform+scgi_proxy,0.15,0.109688,6,0.8998917785609033,9.216389381267437,0.01929754801094532,5
random_uniform+scgi_proxy,0.15,0.109688,7,0.9321262265619676,9.221421445087854,0.019286203011870385,5
random_uniform+scgi_proxy,0.15,0.109688,8,0.9107276687128001,9.864933494642262,0.01928851716220379,5
random_uniform+scgi_proxy,0.15,0.109688,9,0.8928576538694815,11.490554139174135,0.019291237741708756,5
random_uniform+scgi_proxy,0.15,0.163709,0,0.8945602621958646,11.213477243852324,0.020629193261265756,5
random_uniform+scgi_proxy,0.15,0.163709,1,0.8970552520550402,11.454609348635909,0.0206514373421669,5
random_uniform+scgi_proxy,0.15,0.163709,2,0.9199945917162253,11.870700566849614,0.02062099315226078,5
random_uniform+scgi_proxy,0.15,0.163709,3,0.9010697620532033,10.709063777921974,0.020654870942234994,5
random_uniform+scgi_proxy,0.15,0.163709,4,0.8685153991472575,15.12471169491985,0.020672982931137084,5
random_uniform+scgi_proxy,0.15,0.163709,5,0.9171685656524744,9.749146011856245,0.02064610756933689,5
random_uniform+scgi_proxy,0.15,0.163709,6,0.9063659645970727,9.185267085160223,0.020657117664813995,5
random_uniform+scgi_proxy,0.15,0.163709,7,0.9372839719171232,9.197410197181265,0.020643271505832672,5
random_uniform+scgi_proxy,0.15,0.163709,8,0.9158131401632253,9.840742559851904,0.020644545555114746,5
random_uniform+scgi_proxy,0.15,0.163709,9,0.9007339207808627,11.452389400883856,0.02064490206539631,5
random_uniform+scgi_proxy,0.15,0.244335,0,0.8979267699608741,11.197115939660094,0.02146366275846958,5
random_uniform+scgi_proxy,0.15,0.244335,1,0.8991923968537477,11.444327589743438,0.02149306945502758,5
random_uniform+scgi_proxy,0.15,0.244335,2,0.9214649598929834,11.863772017283955,0.021452496945858,5
random_uniform+scgi_proxy,0.15,0.244335,3,0.9061269468169467,10.684769308714227,0.02148062102496624,5
random_uniform+scgi_proxy,0.15,0.244335,4,0.8726644137909645,15.104117877489163,0.021499612554907798,5
