image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,seed,object,gain_rel_mse,gain_corr,gain_scale
32,1024,random_uniform,0.001,0.3,0.05,102,0,0,0.001473663141950965,0.9699340462684631,1.0007165670394897
32,1024,random_uniform,0.001,0.3,0.1,205,0,0,0.002856447361409664,0.9431374073028564,1.0016846656799316
32,1024,random_uniform,0.001,0.3,0.2,410,0,0,0.007288108114153147,0.8478888273239136,1.002302885055542
32,1024,random_uniform,0.001,0.3,0.005,10,0,1,0.0002540105488151312,0.9983871579170227,0.999700665473938
32,1024,random_uniform,0.001,0.3,0.01,20,0,1,0.00035240824217908084,0.997753918170929,0.9998493790626526
32,1024,random_uniform,0.001,0.3,0.02,41,0,1,0.0007431714911945164,0.9952538013458252,1.000015139579773
32,1024,random_uniform,0.001,0.3,0.05,102,0,1,0.0017023655818775296,0.9891216158866882,1.0005931854248047
32,1024,random_uniform,0.001,0.3,0.1,205,0,1,0.0032204589806497097,0.9795029759407043,1.001690149307251
32,1024,random_uniform,0.001,0.3,0.2,410,0,1,0.007549149915575981,0.9518077969551086,1.0034396648406982
32,1024,random_uniform,0.001,0.3,0.005,10,0,2,0.00023556716041639447,0.9948132038116455,1.0000689029693604
32,1024,random_uniform,0.001,0.3,0.01,20,0,2,0.0003391610225662589,0.9925613403320312,1.0002121925354004
32,1024,random_uniform,0.001,0.3,0.02,41,0,2,0.0006619612104259431,0.9855394959449768,1.0004384517669678
32,1024,random_uniform,0.001,0.3,0.05,102,0,2,0.002000802429392934,0.9557458758354187,1.0007938146591187
32,1024,random_uniform,0.001,0.3,0.1,205,0,2,0.0034082229249179363,0.9250284433364868,1.0014562606811523
32,1024,random_uniform,0.001,0.3,0.2,410,0,2,0.006508670747280121,0.8539809584617615,1.0020939111709595
32,1024,random_uniform,0.001,0.3,0.005,10,0,3,0.00026118566165678203,0.9893706440925598,0.9999750256538391
32,1024,random_uniform,0.001,0.3,0.01,20,0,3,0.00035396902239881456,0.9855780601501465,1.0000633001327515
32,1024,random_uniform,0.001,0.3,0.02,41,0,3,0.0006045226473361254,0.9752998948097229,1.0001521110534668
32,1024,random_uniform,0.001,0.3,0.05,102,0,3,0.0011927942978218198,0.9511058330535889,1.0003931522369385
32,1024,random_uniform,0.001,0.3,0.1,205,0,3,0.0021547898650169373,0.9103638529777527,1.0006051063537598
32,1024,random_uniform,0.001,0.3,0.2,410,0,3,0.003252647118642926,0.8615105748176575,1.000732183456421
32,1024,random_uniform,0.001,0.3,0.005,10,0,4,0.00029413544689305127,0.9950847029685974,0.9999285340309143
32,1024,random_uniform,0.001,0.3,0.01,20,0,4,0.0003990153199993074,0.9933257102966309,1.0000776052474976
32,1024,random_uniform,0.001,0.3,0.02,41,0,4,0.0006981528713367879,0.9883397817611694,1.0003048181533813
32,1024,random_uniform,0.001,0.3,0.05,102,0,4,0.0018954137340188026,0.968379557132721,1.00089693069458
32,1024,random_uniform,0.001,0.3,0.1,205,0,4,0.00382796092890203,0.9364370703697205,1.0017998218536377
32,1024,random_uniform,0.001,0.3,0.2,410,0,4,0.008537882007658482,0.8503089547157288,1.002063274383545
32,1024,random_uniform,0.001,0.3,0.005,10,1,0,0.00027127968496643007,0.9950054883956909,1.0001096725463867
32,1024,random_uniform,0.001,0.3,0.01,20,1,0,0.0003674610343296081,0.993257462978363,1.0002409219741821
32,1024,random_uniform,0.001,0.3,0.02,41,1,0,0.0006688306457363069,0.987729549407959,1.0003937482833862
32,1024,random_uniform,0.001,0.3,0.05,102,1,0,0.0013463227078318596,0.9758334159851074,1.0010870695114136
32,1024,random_uniform,0.001,0.3,0.1,205,1,0,0.003517430042847991,0.9358896613121033,1.0017350912094116
32,1024,random_uniform,0.001,0.3,0.2,410,1,0,0.007712698075920343,0.8521127700805664,1.0020684003829956
32,1024,random_uniform,0.001,0.3,0.005,10,1,1,0.00025424803607165813,0.9945433139801025,0.9998593330383301
32,1024,random_uniform,0.001,0.3,0.01,20,1,1,0.0003661279333755374,0.9921066164970398,0.9999889135360718
32,1024,random_uniform,0.001,0.3,0.02,41,1,1,0.00066217320272699,0.985704243183136,1.0001662969589233
32,1024,random_uniform,0.001,0.3,0.05,102,1,1,0.0016601961106061935,0.963941752910614,1.000489592552185
32,1024,random_uniform,0.001,0.3,0.1,205,1,1,0.0026755966246128082,0.9420761466026306,1.0010366439819336
32,1024,random_uniform,0.001,0.3,0.2,410,1,1,0.00567637849599123,0.8709775805473328,1.0009504556655884
32,1024,random_uniform,0.001,0.3,0.005,10,1,2,0.00024203733482863754,0.9982489347457886,1.0003293752670288
32,1024,random_uniform,0.001,0.3,0.01,20,1,2,0.0003909680526703596,0.9971715211868286,1.0004384517669678
32,1024,random_uniform,0.001,0.3,0.02,41,1,2,0.0007460672059096396,0.9945924878120422,1.0005756616592407
32,1024,random_uniform,0.001,0.3,0.05,102,1,2,0.0016248084139078856,0.9882250428199768,1.0010403394699097
32,1024,random_uniform,0.001,0.3,0.1,205,1,2,0.002694797934964299,0.9807819724082947,1.002278208732605
32,1024,random_uniform,0.001,0.3,0.2,410,1,2,0.005409883335232735,0.9638369083404541,1.0054993629455566
32,1024,random_uniform,0.001,0.3,0.005,10,1,3,0.0002666272921487689,0.9962788820266724,1.000097393989563
32,1024,random_uniform,0.001,0.3,0.01,20,1,3,0.0003832761140074581,0.9946563839912415,1.0001978874206543
32,1024,random_uniform,0.001,0.3,0.02,41,1,3,0.0006371160270646214,0.9911201596260071,1.0003336668014526
32,1024,random_uniform,0.001,0.3,0.05,102,1,3,0.0013802710454910994,0.980764627456665,1.0006945133209229
32,1024,random_uniform,0.001,0.3,0.1,205,1,3,0.0028168526478111744,0.9604693055152893,1.0011030435562134
32,1024,random_uniform,0.001,0.3,0.2,410,1,3,0.005373145453631878,0.9239691495895386,1.0018900632858276
32,1024,random_uniform,0.001,0.3,0.005,10,1,4,0.00028893593116663396,0.9961820244789124,1.0001078844070435
32,1024,random_uniform,0.001,0.3,0.01,20,1,4,0.0003807951579801738,0.994982898235321,1.0002589225769043
32,1024,random_uniform,0.001,0.3,0.02,41,1,4,0.0006970473914407194,0.9908267855644226,1.0004528760910034
32,1024,random_uniform,0.001,0.3,0.05,102,1,4,0.0019049460534006357,0.974855899810791,1.0009318590164185
32,1024,random_uniform,0.001,0.3,0.1,205,1,4,0.0038848966360092163,0.9483072757720947,1.0015143156051636
32,1024,random_uniform,0.001,0.3,0.2,410,1,4,0.007921366021037102,0.8935844302177429,1.0027382373809814
32,1024,random_uniform,0.001,0.3,0.005,10,2,0,0.00028077978640794754,0.997505247592926,1.000046730041504
32,1024,random_uniform,0.001,0.3,0.01,20,2,0,0.00039886869490146637,0.9964586496353149,1.0001811981201172
32,1024,random_uniform,0.001,0.3,0.02,41,2,0,0.0006859474233351648,0.9939189553260803,1.0004080533981323
32,1024,random_uniform,0.001,0.3,0.05,102,2,0,0.0018232559086754918,0.983870804309845,1.0010708570480347
32,1024,random_uniform,0.001,0.3,0.1,205,2,0,0.004173268098384142,0.9628437161445618,1.0018287897109985
32,1024,random_uniform,0.001,0.3,0.2,410,2,0,0.00952254980802536,0.9128091335296631,1.002394676208496
32,1024,random_uniform,0.001,0.3,0.005,10,2,1,0.00023727185907773674,0.9956475496292114,1.000089406967163
32,1024,random_uniform,0.001,0.3,0.01,20,2,1,0.0003203088417649269,0.9941462874412537,1.0002230405807495
32,1024,random_uniform,0.001,0.3,0.02,41,2,1,0.0005649595987051725,0.9897295236587524,1.0004440546035767
32,1024,random_uniform,0.001,0.3,0.05,102,2,1,0.0015578229213133454,0.9718750715255737,1.001044511795044
32,1024,random_uniform,0.001,0.3,0.1,205,2,1,0.003864406840875745,0.9284341335296631,1.0014506578445435
32,1024,random_uniform,0.001,0.3,0.2,410,2,1,0.00673410901799798,0.8767064213752747,1.0025982856750488
32,1024,random_uniform,0.001,0.3,0.005,10,2,2,0.00023443288228008896,0.990896999835968,0.9999079704284668
32,1024,random_uniform,0.001,0.3,0.01,20,2,2,0.0003387021424714476,0.9867859482765198,1.000022053718567
32,1024,random_uniform,0.001,0.3,0.02,41,2,2,0.0006349211907945573,0.975171685218811,1.0001672506332397
32,1024,random_uniform,0.001,0.3,0.05,102,2,2,0.0015832348726689816,0.937368631362915,1.0004364252090454
32,1024,random_uniform,0.001,0.3,0.1,205,2,2,0.0029609045013785362,0.8799332976341248,1.0006572008132935
32,1024,random_uniform,0.001,0.3,0.2,410,2,2,0.005597734358161688,0.7546437978744507,1.00053071975708
32,1024,random_uniform,0.001,0.3,0.005,10,2,3,0.00027212261920794845,0.9961991906166077,0.9999972581863403
32,1024,random_uniform,0.001,0.3,0.01,20,2,3,0.00038591588963754475,0.994609534740448,1.0001026391983032
32,1024,random_uniform,0.001,0.3,0.02,41,2,3,0.0006147538661025465,0.9914156794548035,1.000242829322815
32,1024,random_uniform,0.001,0.3,0.05,102,2,3,0.001458147307857871,0.9795421957969666,1.000445008277893
32,1024,random_uniform,0.001,0.3,0.1,205,2,3,0.0025219928938895464,0.9645881652832031,1.000937819480896
32,1024,random_uniform,0.001,0.3,0.2,410,2,3,0.00461979117244482,0.9355760216712952,1.0020476579666138
32,1024,random_uniform,0.001,0.3,0.005,10,2,4,0.00028802614542655647,0.9923545718193054,0.9998934268951416
32,1024,random_uniform,0.001,0.3,0.01,20,2,4,0.0003931550309062004,0.9895277619361877,1.0000085830688477
32,1024,random_uniform,0.001,0.3,0.02,41,2,4,0.0006022731540724635,0.9839759469032288,1.000207781791687
32,1024,random_uniform,0.001,0.3,0.05,102,2,4,0.0013551460579037666,0.9646310210227966,1.0008432865142822
32,1024,random_uniform,0.001,0.3,0.1,205,2,4,0.0028969349805265665,0.9270222187042236,1.0017637014389038
32,1024,random_uniform,0.001,0.3,0.2,410,2,4,0.006869099568575621,0.8239362239837646,1.002445101737976
32,1024,random_uniform,0.001,0.3,0.005,10,3,0,0.0002683311467990279,0.9966908693313599,1.0001795291900635
32,1024,random_uniform,0.001,0.3,0.01,20,3,0,0.00034366571344435215,0.9957771897315979,1.000313401222229
32,1024,random_uniform,0.001,0.3,0.02,41,3,0,0.0006068503716960549,0.9925532341003418,1.0004931688308716
32,1024,random_uniform,0.001,0.3,0.05,102,3,0,0.00156559725292027,0.9808142185211182,1.0010147094726562
32,1024,random_uniform,0.001,0.3,0.1,205,3,0,0.0037840716540813446,0.9526249766349792,1.0011725425720215
32,1024,random_uniform,0.001,0.3,0.2,410,3,0,0.0058352649211883545,0.9279505014419556,1.0025606155395508
32,1024,random_uniform,0.001,0.3,0.005,10,3,1,0.00025304401060566306,0.995903491973877,0.9998577833175659
32,1024,random_uniform,0.001,0.3,0.01,20,3,1,0.00036893555079586804,0.9940075874328613,0.9999512434005737
32,1024,random_uniform,0.001,0.3,0.02,41,3,1,0.0005909400642849505,0.990385890007019,1.0000841617584229
32,1024,random_uniform,0.001,0.3,0.05,102,3,1,0.0011466722935438156,0.9814390540122986,1.0005797147750854
32,1024,random_uniform,0.001,0.3,0.1,205,3,1,0.002138010924682021,0.966541051864624,1.0016777515411377
32,1024,random_uniform,0.001,0.3,0.2,410,3,1,0.005961023736745119,0.9032819271087646,1.0024176836013794
32,1024,random_uniform,0.001,0.3,0.005,10,3,2,0.00023954144853632897,0.9901880025863647,0.9999899864196777
32,1024,random_uniform,0.001,0.3,0.01,20,3,2,0.0003676631022244692,0.9849321246147156,1.0000967979431152
32,1024,random_uniform,0.001,0.3,0.02,41,3,2,0.0007244277512654662,0.97014981508255,1.0001859664916992
32,1024,random_uniform,0.001,0.3,0.05,102,3,2,0.0015865199966356158,0.9335275292396545,1.0003187656402588
32,1024,random_uniform,0.001,0.3,0.1,205,3,2,0.002390600275248289,0.8988569974899292,1.0005568265914917
32,1024,random_uniform,0.001,0.3,0.2,410,3,2,0.0035064690746366978,0.8579826354980469,1.0013023614883423
32,1024,random_uniform,0.001,0.3,0.005,10,3,3,0.00026755279395729303,0.9976696968078613,1.0002397298812866
32,1024,random_uniform,0.001,0.3,0.01,20,3,3,0.00038239400601014495,0.9966707229614258,1.0003175735473633
32,1024,random_uniform,0.001,0.3,0.02,41,3,3,0.0006370290066115558,0.9944449663162231,1.0003858804702759
32,1024,random_uniform,0.001,0.3,0.05,102,3,3,0.0013984248507767916,0.9877371788024902,1.0003761053085327
32,1024,random_uniform,0.001,0.3,0.1,205,3,3,0.0022797498386353254,0.9799031019210815,1.000227928161621
32,1024,random_uniform,0.001,0.3,0.2,410,3,3,0.002700326032936573,0.9762622117996216,1.0008749961853027
32,1024,random_uniform,0.001,0.3,0.005,10,3,4,0.00029339216416701674,0.9989242553710938,1.000083565711975
32,1024,random_uniform,0.001,0.3,0.01,20,3,4,0.00039007383747957647,0.9985702037811279,1.0001870393753052
32,1024,random_uniform,0.001,0.3,0.02,41,3,4,0.0006470225634984672,0.9976279139518738,1.0002981424331665
32,1024,random_uniform,0.001,0.3,0.05,102,3,4,0.0011999575654044747,0.9956094622612,1.0008491277694702
32,1024,random_uniform,0.001,0.3,0.1,205,3,4,0.001943122479133308,0.9930033087730408,1.0024837255477905
32,1024,random_uniform,0.001,0.3,0.2,410,3,4,0.005068089347332716,0.9824345707893372,1.0066559314727783
32,1024,random_uniform,0.001,0.5,0.005,10,0,0,0.000585857080295682,0.9954296350479126,0.999870777130127
32,1024,random_uniform,0.001,0.5,0.01,20,0,0,0.0009470575605519116,0.9926009774208069,1.0001513957977295
32,1024,random_uniform,0.001,0.5,0.02,41,0,0,0.001715265098027885,0.9865988492965698,1.0006126165390015
32,1024,random_uniform,0.001,0.5,0.05,102,0,0,0.004067207686603069,0.9683343768119812,1.0019816160202026
32,1024,random_uniform,0.001,0.5,0.1,205,0,0,0.007803469430655241,0.9405609965324402,1.004525065422058
32,1024,random_uniform,0.001,0.5,0.2,410,0,0,0.019680356606841087,0.8423737287521362,1.006101131439209
32,1024,random_uniform,0.001,0.5,0.005,10,0,1,0.0005430938326753676,0.9986149072647095,0.9996087551116943
32,1024,random_uniform,0.001,0.5,0.01,20,0,1,0.0008950744522735476,0.9977138042449951,0.9999534487724304
32,1024,random_uniform,0.001,0.5,0.02,41,0,1,0.0019942258950322866,0.9949007034301758,1.0003924369812012
32,1024,random_uniform,0.001,0.5,0.05,102,0,1,0.004692615009844303,0.9879946708679199,1.0018943548202515
32,1024,random_uniform,0.001,0.5,0.1,205,0,1,0.008987337350845337,0.9770792126655579,1.0048872232437134
32,1024,random_uniform,0.001,0.5,0.2,410,0,1,0.0230389516800642,0.9403385519981384,1.0084441900253296
32,1024,random_uniform,0.001,0.5,0.005,10,0,2,0.000511085381731391,0.9958242177963257,1.0002632141113281
32,1024,random_uniform,0.001,0.5,0.01,20,0,2,0.0008756140014156699,0.9928640723228455,1.0005817413330078
32,1024,random_uniform,0.001,0.5,0.02,41,0,2,0.0018036823021247983,0.9853339791297913,1.0011553764343262
32,1024,random_uniform,0.001,0.5,0.05,102,0,2,0.005540114361792803,0.9543309211730957,1.0020825862884521
32,1024,random_uniform,0.001,0.5,0.1,205,0,2,0.009366337209939957,0.923184871673584,1.003944993019104
32,1024,random_uniform,0.001,0.5,0.2,410,0,2,0.018031232059001923,0.8487017154693604,1.0056759119033813
32,1024,random_uniform,0.001,0.5,0.005,10,0,3,0.0005438815569505095,0.9924945831298828,1.0001055002212524
32,1024,random_uniform,0.001,0.5,0.01,20,0,3,0.0008838129579089582,0.9877964854240417,1.000272274017334
32,1024,random_uniform,0.001,0.5,0.02,41,0,3,0.0016672015190124512,0.976879358291626,1.0004503726959229
32,1024,random_uniform,0.001,0.5,0.05,102,0,3,0.003314252244308591,0.9539225101470947,1.0011553764343262
32,1024,random_uniform,0.001,0.5,0.1,205,0,3,0.006183024495840073,0.9125606417655945,1.0017095804214478
32,1024,random_uniform,0.001,0.5,0.2,410,0,3,0.0093490956351161,0.864250123500824,1.0019136667251587
32,1024,random_uniform,0.001,0.5,0.005,10,0,4,0.0005877430667169392,0.9960952401161194,1.0001541376113892
32,1024,random_uniform,0.001,0.5,0.01,20,0,4,0.0009687804849818349,0.9935706257820129,1.0004650354385376
32,1024,random_uniform,0.001,0.5,0.02,41,0,4,0.0018431186908856034,0.9877901673316956,1.001035213470459
32,1024,random_uniform,0.001,0.5,0.05,102,0,4,0.005151608493179083,0.9658566117286682,1.0025678873062134
32,1024,random_uniform,0.001,0.5,0.1,205,0,4,0.010410873219370842,0.9310564994812012,1.0048028230667114
32,1024,random_uniform,0.001,0.5,0.2,410,0,4,0.022142235189676285,0.8463285565376282,1.0059456825256348
32,1024,random_uniform,0.001,0.5,0.005,10,1,0,0.0005727697862312198,0.9961598515510559,1.0003544092178345
32,1024,random_uniform,0.001,0.5,0.01,20,1,0,0.000935857358854264,0.9937343597412109,1.0006264448165894
32,1024,random_uniform,0.001,0.5,0.02,41,1,0,0.001846209866926074,0.9876223802566528,1.0009994506835938
32,1024,random_uniform,0.001,0.5,0.05,102,1,0,0.00383863877505064,0.9746859669685364,1.0028427839279175
32,1024,random_uniform,0.001,0.5,0.1,205,1,0,0.009931662119925022,0.933385968208313,1.0045322179794312
32,1024,random_uniform,0.001,0.5,0.2,410,1,0,0.021031484007835388,0.8524097800254822,1.005601406097412
32,1024,random_uniform,0.001,0.5,0.005,10,1,1,0.0005555512034334242,0.9950889348983765,0.9999528527259827
32,1024,random_uniform,0.001,0.5,0.01,20,1,1,0.0009328269516117871,0.9917468428611755,1.000222086906433
32,1024,random_uniform,0.001,0.5,0.02,41,1,1,0.0018074176041409373,0.9839938282966614,1.0006300210952759
32,1024,random_uniform,0.001,0.5,0.05,102,1,1,0.004607102833688259,0.9588254690170288,1.0013459920883179
32,1024,random_uniform,0.001,0.5,0.1,205,1,1,0.0072897812351584435,0.9349778890609741,1.0027192831039429
32,1024,random_uniform,0.001,0.5,0.2,410,1,1,0.015070615336298943,0.858203649520874,1.0023003816604614
32,1024,random_uniform,0.001,0.5,0.005,10,1,2,0.0005373849417082965,0.998420774936676,1.0005897283554077
32,1024,random_uniform,0.001,0.5,0.01,20,1,2,0.0009974633576348424,0.9970678687095642,1.0008435249328613
32,1024,random_uniform,0.001,0.5,0.02,41,1,2,0.001998832216486335,0.9941163063049316,1.001209020614624
32,1024,random_uniform,0.001,0.5,0.05,102,1,2,0.004237982910126448,0.9875429272651672,1.002629280090332
32,1024,random_uniform,0.001,0.5,0.1,205,1,2,0.007397346664220095,0.9785416722297668,1.005942463874817
32,1024,random_uniform,0.001,0.5,0.2,410,1,2,0.014305834658443928,0.961264967918396,1.0149908065795898
32,1024,random_uniform,0.001,0.5,0.005,10,1,3,0.0005695183645002544,0.9969320893287659,1.0002734661102295
32,1024,random_uniform,0.001,0.5,0.01,20,1,3,0.0009831293718889356,0.994702935218811,1.0004675388336182
32,1024,random_uniform,0.001,0.5,0.02,41,1,3,0.0017587492475286126,0.990516185760498,1.0007790327072144
32,1024,random_uniform,0.001,0.5,0.05,102,1,3,0.003738883649930358,0.9798378348350525,1.001767873764038
32,1024,random_uniform,0.001,0.5,0.1,205,1,3,0.0077342865988612175,0.9579497575759888,1.0028353929519653
32,1024,random_uniform,0.001,0.5,0.2,410,1,3,0.014772254042327404,0.918769896030426,1.004837989807129
32,1024,random_uniform,0.001,0.5,0.005,10,1,4,0.0005798012716695666,0.9971373081207275,1.000492811203003
32,1024,random_uniform,0.001,0.5,0.01,20,1,4,0.0009129802347160876,0.9955028295516968,1.0008310079574585
32,1024,random_uniform,0.001,0.5,0.02,41,1,4,0.00183395785279572,0.990968644618988,1.0013636350631714
32,1024,random_uniform,0.001,0.5,0.05,102,1,4,0.005591311492025852,0.97227543592453,1.002602458000183
32,1024,random_uniform,0.001,0.5,0.1,205,1,4,0.011663289740681648,0.9415028095245361,1.0041677951812744
32,1024,random_uniform,0.001,0.5,0.2,410,1,4,0.023858172819018364,0.8781946897506714,1.0073604583740234
32,1024,random_uniform,0.001,0.5,0.005,10,2,0,0.0006048569921404123,0.9977482557296753,1.0003169775009155
32,1024,random_uniform,0.001,0.5,0.01,20,2,0,0.0010528306011110544,0.9960818290710449,1.0005996227264404
32,1024,random_uniform,0.001,0.5,0.02,41,2,0,0.0018903149757534266,0.9929754734039307,1.0012269020080566
32,1024,random_uniform,0.001,0.5,0.05,102,2,0,0.004978551995009184,0.9815660715103149,1.003224492073059
32,1024,random_uniform,0.001,0.5,0.1,205,2,0,0.012020418420433998,0.9550340175628662,1.005306601524353
32,1024,random_uniform,0.001,0.5,0.2,410,2,0,0.029094336554408073,0.8863725066184998,1.0058739185333252
