source_import,config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0293,1,9.816540718078612,9.816540718078612,7.411659240722656,7.411659240722656,0.1860201954841613,32,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0310,1,9.815972328186035,9.815972328186035,7.335379600524902,7.335379600524902,0.1842243373394012,32,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0514,1,9.81521987915039,9.81521987915039,7.462336540222168,7.462336540222168,0.1844520717859268,33,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0413,1,9.813589096069336,9.813589096069336,7.439939498901367,7.439939498901367,0.1850641518831253,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0190,1,9.813314437866213,9.813314437866213,7.430148124694824,7.430148124694824,0.1858571171760559,31,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0498,1,9.8118257522583,9.8118257522583,7.251409530639648,7.251409530639648,0.186863362789154,33,0.00045,0.55,0.5,0.14,24,3,0.1,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0095,1,9.811664581298828,9.811664581298828,7.322293281555176,7.322293281555176,0.1874763965606689,31,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0509,1,9.810924530029297,9.810924530029297,7.457180023193359,7.457180023193359,0.1854815781116485,33,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0082,1,9.810248374938965,9.810248374938965,7.405872821807861,7.405872821807861,0.1860962659120559,31,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0371,1,9.810063362121582,9.810063362121582,7.444982528686523,7.444982528686523,0.188125729560852,32,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0305,1,9.809608459472656,9.809608459472656,7.329490184783935,7.329490184783935,0.1852499842643737,32,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0539,1,9.809452056884766,9.809452056884766,7.37891674041748,7.37891674041748,0.1847363412380218,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0215,1,9.808913230895996,9.808913230895996,7.304233551025391,7.304233551025391,0.1867223232984542,31,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0622,1,9.807098388671877,9.807098388671877,7.564306259155273,7.564306259155273,0.1842697262763977,33,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0202,1,9.805659294128418,9.805659294128418,7.355917930603027,7.355917930603027,0.1852278262376785,31,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0425,1,9.805560111999512,9.805560111999512,7.401118755340576,7.401118755340576,0.1843823790550232,32,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0617,1,9.805517196655272,9.805517196655272,7.560425758361816,7.560425758361816,0.1853085458278656,33,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0383,1,9.804704666137695,9.804704666137695,7.373677253723144,7.373677253723144,0.1875540614128112,32,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0263,1,9.804584503173828,9.804584503173828,7.400589466094971,7.400589466094971,0.1883369386196136,32,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0598,1,9.8031644821167,9.8031644821167,7.45932674407959,7.45932674407959,0.1843003332614898,33,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0490,1,9.803030014038086,9.803030014038086,7.320109367370605,7.320109367370605,0.1844746768474578,33,0.00045,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0647,1,9.802936553955078,9.802936553955078,7.58793830871582,7.58793830871582,0.1845547556877136,33,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0094,1,9.79819393157959,9.79819393157959,7.303215980529785,7.303215980529785,0.1854613125324249,31,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0370,1,9.797462463378906,9.797462463378906,7.424022674560547,7.424022674560547,0.1861051321029663,32,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0430,1,9.797460556030272,9.797460556030272,7.406113624572754,7.406113624572754,0.1833409965038299,32,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0317,1,9.795907974243164,9.795907974243164,7.248139381408691,7.248139381408691,0.1845513880252838,32,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0395,1,9.795421600341797,9.795421600341797,7.303497314453125,7.303497314453125,0.1870801001787185,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0521,1,9.79404354095459,9.79404354095459,7.404726982116699,7.404726982116699,0.184564858675003,33,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0107,1,9.793700218200684,9.793700218200684,7.221002578735352,7.221002578735352,0.186918169260025,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0214,1,9.793259620666504,9.793259620666504,7.284050941467285,7.284050941467285,0.1846928149461746,31,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0275,1,9.791945457458496,9.791945457458496,7.291636943817139,7.291636943817139,0.1877463012933731,32,0.00045,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0322,1,9.791730880737305,9.791730880737305,7.253810882568359,7.253810882568359,0.1835225075483322,32,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0262,1,9.791650772094728,9.791650772094728,7.380856990814209,7.380856990814209,0.1863265931606292,32,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0382,1,9.79026985168457,9.79026985168457,7.352742195129394,7.352742195129394,0.1855303645133972,32,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0189,1,9.78799057006836,9.78799057006836,7.4090576171875,7.4090576171875,0.1838316917419433,31,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0610,1,9.787023544311523,9.787023544311523,7.4267072677612305,7.4267072677612305,0.183659553527832,33,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0081,1,9.785941123962402,9.785941123962402,7.386622428894043,7.386622428894043,0.1840836703777313,31,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0629,1,9.785804748535156,9.785804748535156,7.560376167297363,7.560376167297363,0.184365302324295,33,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0526,1,9.784708023071287,9.784708023071287,7.409878730773926,7.409878730773926,0.1835049092769622,33,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0502,1,9.780611038208008,9.780611038208008,7.237303733825684,7.237303733825684,0.1838124692440033,33,0.00045,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0473,1,9.780559539794922,9.780559539794922,7.397835254669189,7.397835254669189,0.1862067878246307,33,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0581,1,9.780391693115234,9.780391693115234,7.486705780029297,7.486705780029297,0.1860290467739105,33,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0394,1,9.780044555664062,9.780044555664062,7.282719135284424,7.282719135284424,0.1850494891405105,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0106,1,9.7799711227417,9.7799711227417,7.202428817749023,7.202428817749023,0.1849163621664047,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0201,1,9.779769897460938,9.779769897460938,7.335423469543457,7.335423469543457,0.1831947863101959,31,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0274,1,9.779667854309082,9.779667854309082,7.2727251052856445,7.2727251052856445,0.1857396960258484,32,0.00045,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0593,1,9.778006553649902,9.778006553649902,7.454871654510498,7.454871654510498,0.1853044629096985,33,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0485,1,9.77563762664795,9.77563762664795,7.314257621765137,7.314257621765137,0.1854771226644516,33,0.00045,0.55,0.5,0.14,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0634,1,9.775614738464355,9.775614738464355,7.564248561859131,7.564248561859131,0.1833017766475677,33,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0287,1,9.773788452148438,9.773788452148438,7.185175895690918,7.185175895690918,0.1872266829013824,32,0.00045,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0093,1,9.772936820983888,9.772936820983888,7.284111976623535,7.284111976623535,0.1834520250558853,31,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0297,1,9.772393226623535,9.772393226623535,7.396936416625977,7.396936416625977,0.1829427182674408,32,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0605,1,9.77200412750244,9.77200412750244,7.42222261428833,7.42222261428833,0.1846809685230255,33,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0369,1,9.770806312561035,9.770806312561035,7.40260648727417,7.40260648727417,0.1840753704309463,32,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0533,1,9.769879341125488,9.769879341125488,7.351823329925537,7.351823329925537,0.1837147772312164,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0405,1,9.768604278564451,9.768604278564451,7.460835456848144,7.460835456848144,0.1827246844768524,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0261,1,9.768515586853027,9.768515586853027,7.361276626586914,7.361276626586914,0.184316873550415,32,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0213,1,9.766922950744627,9.766922950744627,7.263803482055664,7.263803482055664,0.1826678067445755,31,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0497,1,9.76317310333252,9.76317310333252,7.23139762878418,7.23139762878418,0.1848197281360626,33,0.00045,0.55,0.5,0.14,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0381,1,9.76309585571289,9.76309585571289,7.332090854644775,7.332090854644775,0.1834996789693832,32,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0292,1,9.760993957519531,9.760993957519531,7.390566349029541,7.390566349029541,0.1839809417724609,32,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.005
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0641,1,9.760712623596191,9.760712623596191,7.559182643890381,7.559182643890381,0.1834985315799713,33,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0400,1,9.760501861572266,9.760501861572266,7.45636510848999,7.45636510848999,0.1837722808122635,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.005
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0286,1,9.760339736938477,9.760339736938477,7.166788101196289,7.166788101196289,0.185229867696762,32,0.00045,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0105,1,9.755830764770508,9.755830764770508,7.183800220489502,7.183800220489502,0.1829123049974441,31,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0551,1,9.755284309387209,9.755284309387209,7.4377055168151855,7.4377055168151855,0.1885279268026352,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0198,1,9.755072593688965,9.755072593688965,7.370851516723633,7.370851516723633,0.1881523430347442,31,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0210,1,9.754633903503418,9.754633903503418,7.298243522644043,7.298243522644043,0.1876288652420044,31,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0273,1,9.75442886352539,9.75442886352539,7.253835201263428,7.253835201263428,0.1837315261363983,32,0.00045,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0412,1,9.7539644241333,9.7539644241333,7.417579174041748,7.417579174041748,0.1829913705587387,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.005
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0563,1,9.753547668457031,9.753547668457031,7.367227554321289,7.367227554321289,0.188048779964447,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0393,1,9.75294017791748,9.75294017791748,7.262085914611816,7.262085914611816,0.1830229014158249,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0304,1,9.752900123596191,9.752900123596191,7.308922290802002,7.308922290802002,0.183208554983139,32,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.005
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0477,1,9.752379417419434,9.752379417419434,7.382576942443848,7.382576942443848,0.1831295639276504,33,0.00045,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0309,1,9.751214981079102,9.751214981079102,7.3144683837890625,7.3144683837890625,0.18215012550354,32,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0538,1,9.75092601776123,9.75092601776123,7.356945991516113,7.356945991516113,0.1826450377702713,33,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0417,1,9.750480651855469,9.750480651855469,7.421907901763916,7.421907901763916,0.1819267272949218,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0197,1,9.750479698181152,9.750479698181152,7.350375652313232,7.350375652313232,0.1861651241779327,31,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0188,1,9.750164031982422,9.750164031982422,7.388349533081055,7.388349533081055,0.1818080991506576,31,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.005
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0209,1,9.749957084655762,9.749957084655762,7.278341293334961,7.278341293334961,0.1856378018856048,31,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0080,1,9.749557495117188,9.749557495117188,7.367114543914795,7.367114543914795,0.1820686310529709,31,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.005
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0211,1,9.74920654296875,9.74920654296875,7.318597793579102,7.318597793579102,0.1896262466907501,31,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0186,1,9.74873161315918,9.74873161315918,7.444746017456055,7.444746017456055,0.188772976398468,31,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0550,1,9.748294830322266,9.748294830322266,7.416333198547363,7.416333198547363,0.1865214407444,33,0.0005,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0199,1,9.747968673706056,9.747968673706056,7.391838073730469,7.391838073730469,0.1901518404483795,31,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.02
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0508,1,9.747848510742188,9.747848510742188,7.434742927551269,7.434742927551269,0.1834346652030944,33,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.005
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0575,1,9.747455596923828,9.747455596923828,7.297785758972168,7.297785758972168,0.1876560151576995,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0585,1,9.746484756469728,9.746484756469728,7.468250274658203,7.468250274658203,0.1829242408275604,33,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0443,1,9.745887756347656,9.745887756347656,7.373435974121094,7.373435974121094,0.1887203752994537,33,0.00045,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0185,1,9.745647430419922,9.745647430419922,7.424062728881836,7.424062728881836,0.1867821812629699,31,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0513,1,9.744990348815918,9.744990348815918,7.440174102783203,7.440174102783203,0.1823678612709045,33,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0562,1,9.744634628295898,9.744634628295898,7.346234798431396,7.346234798431396,0.1860267221927642,33,0.0005,0.55,0.5,0.13,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0424,1,9.74335479736328,9.74335479736328,7.379238605499268,7.379238605499268,0.1823047548532486,32,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.005
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0646,1,9.74073314666748,9.74073314666748,7.563763618469238,7.563763618469238,0.1824190616607666,33,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0200,1,9.740681648254396,9.740681648254396,7.315102100372314,7.315102100372314,0.1811626851558685,31,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.005
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0442,1,9.740135192871094,9.740135192871094,7.354250431060791,7.354250431060791,0.1867316365242004,33,0.00045,0.55,0.5,0.13,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0616,1,9.739996910095217,9.739996910095217,7.536166191101074,7.536166191101074,0.1832320243120193,33,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.005
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0187,1,9.739659309387209,9.739659309387209,7.465657711029053,7.465657711029053,0.1907574981451034,31,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0090,1,9.739075660705566,9.739075660705566,7.3148603439331055,7.3148603439331055,0.1883675158023834,31,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0316,1,9.738662719726562,9.738662719726562,7.227986335754394,7.227986335754394,0.1825160086154937,32,0.00045,0.55,0.5,0.15,24,3,0.1,nlm,3,0.062,5,6,0.05,0.005
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0092,1,9.73740005493164,9.73740005493164,7.265077114105225,7.265077114105225,0.1814413368701934,31,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.005
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0078,1,9.737112045288086,9.737112045288086,7.4176435470581055,7.4176435470581055,0.1889832317829132,31,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0089,1,9.73707675933838,9.73707675933838,7.296294212341309,7.296294212341309,0.1863911747932434,31,0.00045,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0574,1,9.736812591552734,9.736812591552734,7.277833938598633,7.277833938598633,0.1856387555599212,33,0.0005,0.55,0.5,0.13,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0077,1,9.736395835876465,9.736395835876465,7.398472309112549,7.398472309112549,0.1870089173316955,31,0.00045,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01
