image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,gain_rel_mse_mean,gain_rel_mse_std,gain_corr_mean,gain_corr_std
32,1024,random_binary,0.01,0.1,0.22,451,0.005178476916626096,0.0014200896738433477,0.6064212829805911,0.1726524253078989
32,1024,random_binary,0.01,0.1,0.33,676,0.006459105716203339,0.002074137671745663,0.47668172704288736,0.1967336585420251
32,1024,random_binary,0.01,0.1,0.5,1024,0.007825478125596419,0.0029040267856859916,0.3208620061632246,0.24887466944991302
32,1024,random_binary,0.01,0.15,0.0015,3,0.0011123271124233725,0.00018099702365532847,0.9696884751319885,0.01153305691645327
32,1024,random_binary,0.01,0.15,0.0025,5,0.0007879827426222619,0.00011381337285997414,0.9779656492173672,0.008580365625182832
32,1024,random_binary,0.01,0.15,0.004,8,0.0006740203789377119,7.228381426394044e-05,0.9808911364525557,0.00722356395083154
32,1024,random_binary,0.01,0.15,0.006,12,0.0007298637083295034,5.26019970244115e-05,0.9792911652475595,0.00744961466080398
32,1024,random_binary,0.01,0.15,0.009,18,0.0008944759028963745,5.4508665524926266e-05,0.9746089223772287,0.009017540742465548
32,1024,random_binary,0.01,0.15,0.013,27,0.0011553027034096885,7.719793794755795e-05,0.9671878814697266,0.011844993772690151
32,1024,random_binary,0.01,0.15,0.02,41,0.0016532918853044976,0.00013811467837100092,0.9530685432255268,0.017137824724030724
32,1024,random_binary,0.01,0.15,0.03,61,0.0023610917705809698,0.00023438096428681692,0.9325906876474619,0.025004094219216073
32,1024,random_binary,0.01,0.15,0.045,92,0.003444229696469847,0.00035646118027564546,0.9003155082464218,0.036843677876595975
32,1024,random_binary,0.01,0.15,0.067,137,0.004848754331760574,0.0006055764433395087,0.8573496006429195,0.05214343933514016
32,1024,random_binary,0.01,0.15,0.1,205,0.006740416953107342,0.0011785073515460192,0.7949011065065861,0.0776773167684108
32,1024,random_binary,0.01,0.15,0.15,307,0.008976340235676616,0.0021197703085871038,0.7123186578974128,0.12148015064087196
32,1024,random_binary,0.01,0.15,0.22,451,0.011541269122972153,0.003220990778326199,0.609266565181315,0.17129589589842453
32,1024,random_binary,0.01,0.15,0.33,676,0.014386221169843338,0.00462407487486974,0.48002952919341624,0.1913773015164984
32,1024,random_binary,0.01,0.15,0.5,1024,0.017390516790328547,0.006432879827197195,0.32483264873735607,0.2461483823675137
32,1024,random_binary,0.01,0.3,0.0015,3,0.0014123811088211369,0.00017968902202630512,0.9897039905190468,0.003847692092173208
32,1024,random_binary,0.01,0.3,0.0025,5,0.0013322743943717796,0.00011985467317423682,0.9902235437184572,0.003586640407398454
32,1024,random_binary,0.01,0.3,0.004,8,0.0016762240738898981,0.00010352555929280362,0.9877153225243092,0.004334079666109194
32,1024,random_binary,0.01,0.3,0.006,12,0.0021911539442953654,0.0001114082727019477,0.9839897286146879,0.005464736827719812
32,1024,random_binary,0.01,0.3,0.009,18,0.003050350678677205,0.00019284535396737866,0.9777272772043943,0.007634863070890751
32,1024,random_binary,0.01,0.3,0.013,27,0.0042388622896396555,0.0003135560341138368,0.9690230544656515,0.010860731450967005
32,1024,random_binary,0.01,0.3,0.02,41,0.006365642810123973,0.0006357607589423693,0.9533861111849546,0.016902502659967525
32,1024,random_binary,0.01,0.3,0.03,61,0.009294849922298454,0.0010964236640863265,0.9314106777310371,0.02538715427302103
32,1024,random_binary,0.01,0.3,0.045,92,0.013703539356356487,0.0016195322009732106,0.8973803576081991,0.03753600204709514
32,1024,random_binary,0.01,0.3,0.067,137,0.019378757453523576,0.00274314652636313,0.8519411757588387,0.05419757842768964
32,1024,random_binary,0.01,0.3,0.1,205,0.02693124458892271,0.00512389290619363,0.7869847752153873,0.07988137063194872
32,1024,random_binary,0.01,0.3,0.15,307,0.03561135503696278,0.008772552426231468,0.7034999001771212,0.1224668632092621
32,1024,random_binary,0.01,0.3,0.22,451,0.04535030643455684,0.013082089051437274,0.6025173547677696,0.16689479929237222
32,1024,random_binary,0.01,0.3,0.33,676,0.05618502199649811,0.01804274810809951,0.47442324133589864,0.18142040163064357
32,1024,random_binary,0.01,0.3,0.5,1024,0.06719432899262756,0.024459667749530737,0.32516140351071954,0.23247828339907173
32,1024,random_binary,0.01,0.5,0.0015,3,0.002124728176568169,0.00018640595376858728,0.9938982482999563,0.0020713118235216256
32,1024,random_binary,0.01,0.5,0.0025,5,0.002630432318255771,0.00016283679334073132,0.9924325756728649,0.002531393407505916
32,1024,random_binary,0.01,0.5,0.004,8,0.004065136177814566,0.00024782151224407264,0.9883149228990078,0.0038715325462462882
32,1024,random_binary,0.01,0.5,0.006,12,0.0056904224620666355,0.00036822019838417784,0.9836751595139503,0.00529995335594686
32,1024,random_binary,0.01,0.5,0.009,18,0.008229659812059253,0.0006725138312391324,0.97638756968081,0.007756535348440303
32,1024,random_binary,0.01,0.5,0.013,27,0.011677846225211397,0.0010643237920429517,0.9664665628224611,0.011210145589772487
32,1024,random_binary,0.01,0.5,0.02,41,0.01773402126855217,0.002190570946030998,0.9489136394113302,0.017852467672326972
32,1024,random_binary,0.01,0.5,0.03,61,0.02599423349602148,0.0037322312974143374,0.9244286846369505,0.026884967942995705
32,1024,random_binary,0.01,0.5,0.045,92,0.03818509774282575,0.005415913998071706,0.8870779201388359,0.03947191960437118
32,1024,random_binary,0.01,0.5,0.067,137,0.053671910194680095,0.008916282787776673,0.8373048659414053,0.057775852879944314
32,1024,random_binary,0.01,0.5,0.1,205,0.07387675938662142,0.015420977829789448,0.7678259182721376,0.08323561855694722
32,1024,random_binary,0.01,0.5,0.15,307,0.09617833618540317,0.024334995443378443,0.6820092936977744,0.12234686861764281
32,1024,random_binary,0.01,0.5,0.22,451,0.12012377823702991,0.03471485963747908,0.5827319780364633,0.15868942764156224
32,1024,random_binary,0.01,0.5,0.33,676,0.14630325883626938,0.04571524936521204,0.4574166228994727,0.1695576173516671
32,1024,random_binary,0.01,0.5,0.5,1024,0.17115937056951225,0.05900757664852921,0.31924517056904733,0.20957742842851676
32,1024,random_binary,0.03,0.05,0.0015,3,0.0010455181436554994,0.00018138865191849623,0.8224498350173235,0.04023810017565004
32,1024,random_binary,0.03,0.05,0.0025,5,0.0006671919272775995,0.00011390917294820945,0.8715961258858442,0.03227461707000655
32,1024,random_binary,0.03,0.05,0.004,8,0.0004512127879934269,6.906627123219929e-05,0.9037232398986816,0.02469290248878405
32,1024,random_binary,0.03,0.05,0.006,12,0.00040530404658056796,5.015729629001366e-05,0.9099034927785397,0.021692038196354086
32,1024,random_binary,0.03,0.05,0.009,18,0.0004146116098127095,4.095610653784689e-05,0.9052317384630442,0.022176179538239867
32,1024,random_binary,0.03,0.05,0.013,27,0.00046740586458327016,4.0453654932801047e-05,0.8915478270500898,0.025297837620514716
32,1024,random_binary,0.03,0.05,0.02,41,0.0005939230632066028,4.937858055005831e-05,0.860307615250349,0.032521384885004806
32,1024,random_binary,0.03,0.05,0.03,61,0.0007810757342667785,7.008787791604685e-05,0.812287125736475,0.04391632179317779
32,1024,random_binary,0.03,0.05,0.045,92,0.0010436788033985067,9.598559327298099e-05,0.7388162836432457,0.06062644925031094
32,1024,random_binary,0.03,0.05,0.067,137,0.0013275261990202125,0.00013533738280805546,0.6514894152060151,0.0740825153337899
32,1024,random_binary,0.03,0.05,0.1,205,0.0016251083616225515,0.00021974644236837535,0.5439546993002295,0.09918520071231966
32,1024,random_binary,0.03,0.05,0.15,307,0.0018722765016718768,0.00032621563115852516,0.4341322253458202,0.13503217848120438
32,1024,random_binary,0.03,0.05,0.22,451,0.0020932662264385726,0.00038667325263257244,0.32246187946293503,0.17214367609833595
32,1024,random_binary,0.03,0.05,0.33,676,0.002273695125040831,0.00044824598110441006,0.23498330029542558,0.16680101502718883
32,1024,random_binary,0.03,0.05,0.5,1024,0.0024521357408957556,0.0005298932252050678,0.13632134125509765,0.16860565783117648
32,1024,random_binary,0.03,0.1,0.0015,3,0.001145469315815717,0.00018034339592028459,0.9399727880954742,0.015527239360012893
32,1024,random_binary,0.03,0.1,0.0025,5,0.000847992101626005,0.0001136012809170059,0.9535237569361925,0.01187715898767948
32,1024,random_binary,0.03,0.1,0.004,8,0.00078474564361386,7.317659800429226e-05,0.9559242893010378,0.010158887362312774
32,1024,random_binary,0.03,0.1,0.006,12,0.0008893778831406962,5.506248039663699e-05,0.9498825948685408,0.010440080449148317
32,1024,random_binary,0.03,0.1,0.009,18,0.0011250699062657077,6.234132167155423e-05,0.936410840600729,0.013153594809987628
32,1024,random_binary,0.03,0.1,0.013,27,0.0014721791048941668,9.166914836371758e-05,0.9163719676434994,0.017889478048348006
32,1024,random_binary,0.03,0.1,0.02,41,0.0020982894202461466,0.0001679025791367736,0.8791526146233082,0.02701067405820994
32,1024,random_binary,0.03,0.1,0.03,61,0.0029198786505730823,0.0002811447557229432,0.8275515921413898,0.039383982483993656
32,1024,random_binary,0.03,0.1,0.045,92,0.004019775122287683,0.000385860200857286,0.7518741618841887,0.05602068195564047
32,1024,random_binary,0.03,0.1,0.067,137,0.005191244694287889,0.0005477568420002637,0.6621225401759148,0.0715076873227754
32,1024,random_binary,0.03,0.1,0.1,205,0.00638478081964422,0.0008730189361405279,0.5536631224676967,0.0970347683185111
32,1024,random_binary,0.03,0.1,0.15,307,0.007334331836318597,0.001303248163271863,0.44760491559281945,0.13381315282014092
32,1024,random_binary,0.03,0.1,0.22,451,0.008138128920109011,0.0015259581526377755,0.340407986426726,0.17169463415189096
32,1024,random_binary,0.03,0.1,0.33,676,0.00881427621061448,0.0017173492110669228,0.2472230686689727,0.1672462355433337
32,1024,random_binary,0.03,0.1,0.5,1024,0.00946309011487756,0.001973508322639858,0.15221154794562608,0.16951156128748981
32,1024,random_binary,0.03,0.15,0.0015,3,0.0013122311029292177,0.00017918224906501658,0.9679910019040108,0.008128379049047714
32,1024,random_binary,0.03,0.15,0.0025,5,0.0011498745407152455,0.00011507150067924668,0.9713943880051374,0.006802086192452245
32,1024,random_binary,0.03,0.15,0.004,8,0.0013411122345132753,8.503017759992177e-05,0.9664926659315825,0.007105288288967527
32,1024,random_binary,0.03,0.15,0.006,12,0.0016976607003016397,7.992467533696341e-05,0.957645732909441,0.008326834235816306
32,1024,random_binary,0.03,0.15,0.009,18,0.002310018055140972,0.00012279443231553514,0.9422293305397034,0.01155172784677314
32,1024,random_binary,0.03,0.15,0.013,27,0.0031480258039664477,0.00019669826802318885,0.9207564052194357,0.016557430349283652
32,1024,random_binary,0.03,0.15,0.02,41,0.004608952491253149,0.0003854736339511982,0.8820740673691034,0.025982225987077095
32,1024,random_binary,0.03,0.15,0.03,61,0.006488736558821984,0.0006578290931056381,0.8294462859630585,0.03847085864848456
32,1024,random_binary,0.03,0.15,0.045,92,0.008977594887255691,0.0008861004652765154,0.7531185168772936,0.054742089733001306
32,1024,random_binary,0.03,0.15,0.067,137,0.011617501644650474,0.0012584437258841988,0.6625508610159159,0.07116490147175573
32,1024,random_binary,0.03,0.15,0.1,205,0.014285181096056476,0.001995537323268763,0.5539419185370207,0.09704323582461633
32,1024,random_binary,0.03,0.15,0.15,307,0.016380576038500294,0.002953998669077011,0.4494067011401057,0.13362358407548755
32,1024,random_binary,0.03,0.15,0.22,451,0.018123133660992607,0.0034527890579504794,0.34470255055930465,0.17066373663726922
32,1024,random_binary,0.03,0.15,0.33,676,0.019629181595519185,0.0038604925775007036,0.24883245053933933,0.1668659362966286
32,1024,random_binary,0.03,0.15,0.5,1024,0.021043038344942033,0.0043931850769294975,0.15495634947001236,0.17011356374610248
32,1024,random_binary,0.03,0.3,0.0015,3,0.0022145412913232576,0.0001809607694248154,0.9858409892767668,0.0031351703759845907
32,1024,random_binary,0.03,0.3,0.0025,5,0.002786967081192415,0.00015139186484144237,0.9821561463177204,0.0037203646767761203
32,1024,random_binary,0.03,0.3,0.004,8,0.004359829719760455,0.00021626946016304759,0.9721312392503023,0.005543388285657614
32,1024,random_binary,0.03,0.3,0.006,12,0.006090079739806242,0.0003143109425092299,0.9610555153340101,0.0075164588133777785
32,1024,random_binary,0.03,0.3,0.009,18,0.008756048395298421,0.0005456778029396403,0.9437230508774519,0.011194892415865807
32,1024,random_binary,0.03,0.3,0.013,27,0.012278450129088014,0.0008689680913556078,0.920376455411315,0.01636704165931992
32,1024,random_binary,0.03,0.3,0.02,41,0.01828551769722253,0.0017661040027469462,0.8791739773005247,0.02589804553765329
32,1024,random_binary,0.03,0.3,0.03,61,0.02585875237127766,0.0029601107909258823,0.8240565042942762,0.03825495669847069
32,1024,random_binary,0.03,0.3,0.045,92,0.03564928472042084,0.0038092187250559828,0.7459082826972008,0.053332628740184136
32,1024,random_binary,0.03,0.3,0.067,137,0.04589322966057807,0.005341311426752127,0.653689687140286,0.07115561517676572
32,1024,random_binary,0.03,0.3,0.1,205,0.0560838901437819,0.008442107939994606,0.5455116992816329,0.09721591837713382
32,1024,random_binary,0.03,0.3,0.15,307,0.06396726530510932,0.012029077370894552,0.4437317028641701,0.13177520560701297
32,1024,random_binary,0.03,0.3,0.22,451,0.0703486941056326,0.014102074269172357,0.34428247914183885,0.16640166046187754
32,1024,random_binary,0.03,0.3,0.33,676,0.07620822021272033,0.015654069047395164,0.24540835195512045,0.16553619600903888
32,1024,random_binary,0.03,0.3,0.5,1024,0.08136814553290606,0.01739034754316179,0.15490476496051997,0.16745750707507617
32,1024,random_binary,0.03,0.5,0.0015,3,0.00436363343760604,0.00024796999332294545,0.9891422726213932,0.002151063128233525
32,1024,random_binary,0.03,0.5,0.0025,5,0.006704624160192907,0.0003565053343888831,0.9833018742501736,0.0032933204531734954
32,1024,random_binary,0.03,0.5,0.004,8,0.011612671543844044,0.0007133618362943144,0.9710235856473446,0.005718210600824905
32,1024,random_binary,0.03,0.5,0.006,12,0.01667457475559786,0.001115244296833146,0.9582645297050476,0.008168637699156937
32,1024,random_binary,0.03,0.5,0.009,18,0.024340366071555763,0.0019193624590997614,0.9386116210371256,0.012379229389618768
32,1024,random_binary,0.03,0.5,0.013,27,0.034397517098113894,0.002993659930900743,0.9123111497610807,0.017761718282291793
32,1024,random_binary,0.03,0.5,0.02,41,0.051226197625510395,0.006046319212876389,0.8667359724640846,0.02728798504222023
32,1024,random_binary,0.03,0.5,0.03,61,0.07180464616976678,0.009688285418782791,0.8072126656770706,0.03911351242328764
32,1024,random_binary,0.03,0.5,0.045,92,0.09727160958573222,0.012129860600932777,0.7260458171367645,0.052432872515832785
32,1024,random_binary,0.03,0.5,0.067,137,0.12324168533086777,0.016493713110901486,0.6319066090509295,0.0705864832398561
32,1024,random_binary,0.03,0.5,0.1,205,0.14836582262068987,0.02522886467185334,0.525646997615695,0.09551199226748212
32,1024,random_binary,0.03,0.5,0.15,307,0.1675270979758352,0.033813829305913416,0.4281765138730407,0.12567233067290087
32,1024,random_binary,0.03,0.5,0.22,451,0.1824693875387311,0.03940339505272971,0.33591816798434593,0.15733717136299735
32,1024,random_binary,0.03,0.5,0.33,676,0.19693284668028355,0.04335541064132862,0.2371530421078205,0.1600069535646781
32,1024,random_binary,0.03,0.5,0.5,1024,0.20852686977013946,0.046015312235417556,0.15111595153575763,0.15852115172417044
32,1024,random_binary,0.1,0.05,0.0015,3,0.0011225795878999634,0.00018091503692605718,0.8106742314994335,0.03010006620321527
32,1024,random_binary,0.1,0.05,0.0025,5,0.0008057309350988362,0.00011382026904071656,0.843876551836729,0.02496043341252385
32,1024,random_binary,0.1,0.05,0.004,8,0.0007018410033197142,7.244469749313673e-05,0.8494351357221603,0.02117575948556433
32,1024,random_binary,0.1,0.05,0.006,12,0.0007588264634250663,5.2867695623716534e-05,0.8316451795399189,0.019680220113022718
32,1024,random_binary,0.1,0.05,0.009,18,0.0009071185668290127,5.19462998726118e-05,0.7931830659508705,0.023049361802142496
32,1024,random_binary,0.1,0.05,0.013,27,0.0011101245654572267,6.700039802550753e-05,0.7391237672418356,0.030651317712555734
32,1024,random_binary,0.1,0.05,0.02,41,0.0014170091417327058,0.00010433488338299714,0.6488374434411526,0.04440257942009407
32,1024,random_binary,0.1,0.05,0.03,61,0.0017157467227661982,0.00014548074577735767,0.5465975282713771,0.05839783420818733
32,1024,random_binary,0.1,0.05,0.045,92,0.001978062489797594,0.0001560388334327772,0.4371644537895918,0.0758879183722571
32,1024,random_binary,0.1,0.05,0.067,137,0.0021551246354647446,0.00015368373933053546,0.349251642357558,0.07515388383915791
32,1024,random_binary,0.1,0.05,0.1,205,0.0022884221652930137,0.00016271362219148305,0.269248767523095,0.0807956278624432
32,1024,random_binary,0.1,0.05,0.15,307,0.0023798196052666754,0.00019044485235404903,0.20402609527809545,0.09752831166018541
32,1024,random_binary,0.1,0.05,0.22,451,0.002478935719409492,0.00021096524546919556,0.14202035430935211,0.10879422008082992
32,1024,random_binary,0.1,0.05,0.33,676,0.002576892242359463,0.00024497442017028107,0.09366056416547508,0.10846134751099233
32,1024,random_binary,0.1,0.05,0.5,1024,0.0026785787631524727,0.0002895602272934342,0.04012112406962842,0.11692558063859393
32,1024,random_binary,0.1,0.1,0.0015,3,0.0014547755381499883,0.00017915787937213947,0.9259497802704573,0.011637740063980445
32,1024,random_binary,0.1,0.1,0.0025,5,0.0014042830152902752,0.00011691859266580198,0.9256203435361385,0.009802552957825337
32,1024,random_binary,0.1,0.1,0.004,8,0.0017901020401041023,9.740498724556716e-05,0.903736237436533,0.010066959068090603
32,1024,random_binary,0.1,0.1,0.006,12,0.002308331815584097,0.00010384068565147381,0.8747706171125174,0.011699474191752567
