object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,log_gain_mse,fisher_reference,fisher_reference_nominal
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,soft_log_calibrated_carrier_oracle,0.0002285487664261208,0.0002274667076348358,0.00012211013165010925,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,naive_log,0.00024254717963004965,0.0002421515506145756,0.00012211013165010925,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,3,64,128.0,128.00299072265625,0.0,anscombe,0.00023939952284031103,0.00023869427226504538,0.00012211013165010925,0.00012206746039125482
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,soft_log,0.004893667283070364,0.004835110494510554,0.06253983472668319,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,soft_log_calibrated,0.07135933222684075,0.08205517848163171,0.06253983472668319,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,soft_log_calibrated_carrier_oracle,0.07130121457926902,0.08204526345725645,0.06253983472668319,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,naive_log,0.1531617596090717,0.14979783866707785,0.06253983472668319,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.25,0.25000470876693726,0.79248046875,anscombe,0.007929615024499024,0.007767519488664122,0.06253983472668319,0.062498822830437756
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,soft_log,0.005822253928813193,0.00565485158984879,0.031269917363341594,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,soft_log_calibrated,0.040314511625319925,0.048446180878420814,0.031269917363341594,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,soft_log_calibrated_carrier_oracle,0.04029722493104796,0.04833445023248395,0.031269917363341594,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,naive_log,0.1987628513102294,0.24299928683892225,0.031269917363341594,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,0.5,0.5000094175338745,0.62890625,anscombe,0.009839401397197491,0.009801460464910712,0.031269917363341594,0.031249411415218878
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,soft_log,0.007434490431341212,0.00747640698392407,0.015634958681670797,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,soft_log_calibrated,0.015886769763652893,0.016315542140580903,0.015634958681670797,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,soft_log_calibrated_carrier_oracle,0.015904797028043132,0.016411113110188464,0.015634958681670797,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,naive_log,0.17119960822483155,0.19328039618172518,0.015634958681670797,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,1.0,1.000018835067749,0.35595703125,anscombe,0.00902598752689591,0.00911759227064893,0.015634958681670797,0.015624705707609439
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,soft_log,0.007902447607017388,0.007998589849897098,0.007817479340835399,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,soft_log_calibrated,0.009461081501166164,0.009617434615514436,0.007817479340835399,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,soft_log_calibrated_carrier_oracle,0.009440045057588851,0.009555805995363835,0.007817479340835399,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,naive_log,0.09252580799530287,0.10707499000132267,0.007817479340835399,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,2.0,2.000037670135498,0.130859375,anscombe,0.007019650633263529,0.007054761554867544,0.007817479340835399,0.0078123528538047195
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,soft_log,0.003587780778761188,0.0036303377832382377,0.003908739670417699,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,soft_log_calibrated,0.003618305975985984,0.0036653767292270005,0.003908739670417699,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,soft_log_calibrated_carrier_oracle,0.0035110719268322856,0.0035440974775581727,0.003908739670417699,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,naive_log,0.01771451653859341,0.01916451610500268,0.003908739670417699,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,4.0,4.000075340270996,0.01806640625,anscombe,0.0032255435331396496,0.003288283452610612,0.003908739670417699,0.0039061764269023597
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,soft_log,0.002127950750026986,0.0020953362020054433,0.0019543698352088496,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,soft_log_calibrated,0.0021233572021193813,0.0020909148404874654,0.0019543698352088496,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,soft_log_calibrated_carrier_oracle,0.002113720220935615,0.0020733593614274174,0.0019543698352088496,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,naive_log,0.0025734598227134618,0.0025600625458081132,0.0019543698352088496,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,8.0,8.000150680541992,0.00048828125,anscombe,0.0019845068095984595,0.001948741020558808,0.0019543698352088496,0.0019530882134511799
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,soft_log,0.001133070775053584,0.001225377057891655,0.0009771849176044248,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,soft_log_calibrated,0.0011319071522739694,0.0012239634795309993,0.0009771849176044248,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,soft_log_calibrated_carrier_oracle,0.00114961387597744,0.00125397305643961,0.0009771849176044248,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,naive_log,0.0012366701567691355,0.0013478370640516452,0.0009771849176044248,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,16.0,16.000301361083984,0.0,anscombe,0.001067190228013401,0.0011539615084877625,0.0009771849176044248,0.0009765441067255899
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,soft_log,0.0005628778298473488,0.0005931307369504155,0.0004885924588022124,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,soft_log_calibrated,0.0005628172999892022,0.0005930705671275201,0.0004885924588022124,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,soft_log_calibrated_carrier_oracle,0.000561802898877626,0.0005913983687789169,0.0004885924588022124,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,naive_log,0.0005754082832049321,0.0006056194816250736,0.0004885924588022124,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,32.0,32.00060272216797,0.0,anscombe,0.000548750031454607,0.0005787688105358221,0.0004885924588022124,0.00048827205336279497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,soft_log,0.00035703877470262123,0.0003612131102426854,0.0002442962294011062,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,soft_log_calibrated,0.0003570360107955017,0.0003612113526509983,0.0002442962294011062,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,soft_log_calibrated_carrier_oracle,0.0002942975894876479,0.0002973393407376204,0.0002442962294011062,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,naive_log,0.00035847382896912907,0.0003622742536058981,0.0002442962294011062,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,64.0,64.00120544433594,0.0,anscombe,0.00035106836933493563,0.0003551716783158629,0.0002442962294011062,0.00024413602668139748
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,soft_log,0.00022631300595491382,0.0002324878897177403,0.0001221481147005531,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,soft_log_calibrated,0.00022631368215289029,0.00023248875232223686,0.0001221481147005531,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,soft_log_calibrated_carrier_oracle,0.00018892923175723266,0.0001918105207819582,0.0001221481147005531,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,naive_log,0.00022592527881373594,0.00023196669604610187,0.0001221481147005531,0.00012206801334069874
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.001,0.1,4,64,128.0,128.00241088867188,0.0,anscombe,0.0002243396594797765,0.0002306984067890094,0.0001221481147005531,0.00012206801334069874
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,soft_log,0.0030554329926928466,0.003033367122624731,0.062414411037508555,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,soft_log_calibrated,0.0521638766123619,0.05663961130879516,0.062414411037508555,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,soft_log_calibrated_carrier_oracle,0.05186688307369221,0.056312410574651174,0.062414411037508555,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,naive_log,0.11911762822188313,0.11605961742269638,0.062414411037508555,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.25,0.2500056326389313,0.779296875,anscombe,0.0053768063433920306,0.005286739396154932,0.062414411037508555,0.06249859187199309
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,soft_log,0.006963788077519026,0.0070137474401244515,0.031207205518754277,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,soft_log_calibrated,0.026129462306576867,0.02762637913461332,0.031207205518754277,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,soft_log_calibrated_carrier_oracle,0.02608267831169194,0.027546573068906368,0.031207205518754277,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,naive_log,0.12490529914408019,0.13894746162432683,0.031207205518754277,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,0.5,0.5000112652778625,0.60546875,anscombe,0.009635903219936653,0.009741790486639956,0.031207205518754277,0.031249295935996544
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,soft_log,0.007042201748260564,0.0070930305393399,0.015603602759377139,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,soft_log_calibrated,0.015026455292631595,0.015580442110456318,0.015603602759377139,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,soft_log_calibrated_carrier_oracle,0.014840893204668651,0.015380493335282318,0.015603602759377139,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,naive_log,0.1676557614139256,0.19261909599583577,0.015603602759377139,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,1.0,1.000022530555725,0.359375,anscombe,0.008352661964532009,0.008456500164612248,0.015603602759377139,0.015624647967998272
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,soft_log,0.009925106244140341,0.009760144703953953,0.007801801379688569,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,soft_log_calibrated,0.01214605899766458,0.012073241700988403,0.007801801379688569,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,soft_log_calibrated_carrier_oracle,0.012275343216205188,0.012188293607923529,0.007801801379688569,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,naive_log,0.10570891031876327,0.13234789518089135,0.007801801379688569,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,2.0,2.00004506111145,0.15087890625,anscombe,0.009481733366250454,0.009299182569421173,0.007801801379688569,0.007812323983999136
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,soft_log,0.004265298258637469,0.00475575145489731,0.0039009006898442847,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,soft_log_calibrated,0.004342065445384401,0.004865706863469971,0.0039009006898442847,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,soft_log_calibrated_carrier_oracle,0.004527303152514303,0.005093478838540721,0.0039009006898442847,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,naive_log,0.027311544979060697,0.03884012608624393,0.0039009006898442847,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,4.0,4.0000901222229,0.02734375,anscombe,0.003258600878096242,0.003509545440012363,0.0039009006898442847,0.003906161991999568
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,soft_log,0.0015705014246830185,0.0015626546171900169,0.0019504503449221423,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,soft_log_calibrated,0.0015652073991326038,0.0015576110001160007,0.0019504503449221423,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,soft_log_calibrated_carrier_oracle,0.0015180937007043325,0.0015019057820694665,0.0019504503449221423,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,naive_log,0.002811386379935393,0.002956929690647554,0.0019504503449221423,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,8.0,8.0001802444458,0.0009765625,anscombe,0.0015113855100426059,0.0015100697424229007,0.0019504503449221423,0.001953080995999784
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,soft_log,0.001343697302665587,0.001343692892526594,0.0009752251724610712,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,soft_log_calibrated,0.0013431392681460296,0.0013431645560182622,0.0009752251724610712,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,soft_log_calibrated_carrier_oracle,0.0012752462640176316,0.00127002270553011,0.0009752251724610712,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,naive_log,0.001400717148988985,0.0013979509283333215,0.0009752251724610712,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,16.0,16.0003604888916,0.0,anscombe,0.0012945637467052674,0.0012931827839353944,0.0009752251724610712,0.000976540497999892
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,soft_log,0.0004898287908618741,0.0004933364424062548,0.0004876125862305356,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,soft_log_calibrated,0.000489793224120232,0.0004933001021477679,0.0004876125862305356,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,soft_log_calibrated_carrier_oracle,0.0005181614815342628,0.000525649611529999,0.0004876125862305356,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,naive_log,0.0004970815651645714,0.0005006540718879868,0.0004876125862305356,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,32.0,32.0007209777832,0.0,anscombe,0.0004857549456457687,0.0004900794104263823,0.0004876125862305356,0.000488270248999946
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,soft_log,0.0002548583974943905,0.00025872502762025793,0.0002438062931152678,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,soft_log_calibrated,0.000254848471052432,0.0002587146082840368,0.0002438062931152678,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,soft_log_calibrated_carrier_oracle,0.00023803736198050484,0.0002405625125927136,0.0002438062931152678,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,naive_log,0.0002587372528262609,0.0002627836409828635,0.0002438062931152678,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,64.0,64.0014419555664,0.0,anscombe,0.00025181675250762737,0.00025559349557760557,0.0002438062931152678,0.000244135124499973
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,soft_log,0.00019622870476216546,0.0001975445035312955,0.0001219031465576339,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,soft_log_calibrated,0.0001962276811946782,0.000197543398687553,0.0001219031465576339,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,soft_log_calibrated_carrier_oracle,0.00019014163566385495,0.00019372174471214652,0.0001219031465576339,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,naive_log,0.0001970339347924337,0.00019840846043880944,0.0001219031465576339,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,0,64,128.0,128.0028839111328,0.0,anscombe,0.00019392233873478265,0.00019528566684765642,0.0001219031465576339,0.0001220675622499865
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.25,0.2500144839286804,0.78759765625,soft_log,0.00518930334010482,0.0052174621838799685,0.0625342709457447,0.062496379227601935
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.25,0.2500144839286804,0.78759765625,soft_log_calibrated,0.05129328242397638,0.06415951292249178,0.0625342709457447,0.062496379227601935
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.25,0.2500144839286804,0.78759765625,soft_log_calibrated_carrier_oracle,0.051550144852499716,0.06471400625873068,0.0625342709457447,0.062496379227601935
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.25,0.2500144839286804,0.78759765625,naive_log,0.09885493636256888,0.10668700025395207,0.0625342709457447,0.062496379227601935
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.25,0.2500144839286804,0.78759765625,anscombe,0.007749990931889976,0.007881012950567074,0.0625342709457447,0.062496379227601935
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,soft_log,0.007007311922283465,0.007135460261400511,0.03126713547287235,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,soft_log_calibrated,0.033694593494446264,0.037942997612602156,0.03126713547287235,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,soft_log_calibrated_carrier_oracle,0.033975022594247,0.038095697927498035,0.03126713547287235,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,naive_log,0.1705337468835214,0.19705505435701187,0.03126713547287235,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,anscombe,0.010546482971730704,0.0108710402541627,0.03126713547287235,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,soft_log,0.009519808503756508,0.008891136285985608,0.015633567736436173,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,soft_log_calibrated,0.021885668113990727,0.02079162734305892,0.015633567736436173,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,soft_log_calibrated_carrier_oracle,0.02201693571347087,0.020833514430824568,0.015633567736436173,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,naive_log,0.3061281944967641,0.251128235688858,0.015633567736436173,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,anscombe,0.011375391928457105,0.01082161713538049,0.015633567736436173,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,soft_log,0.007442586775672022,0.0075849614053921,0.007816783868218087,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,soft_log_calibrated,0.00917384544164119,0.009504345661235761,0.007816783868218087,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,soft_log_calibrated_carrier_oracle,0.009043416210990772,0.009373938428595168,0.007816783868218087,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,naive_log,0.11181416895463575,0.13184989819467435,0.007816783868218087,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,anscombe,0.006830248585691724,0.007005537778954681,0.007816783868218087,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,soft_log,0.007057525535252787,0.007132405581926694,0.003908391934109043,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,soft_log_calibrated,0.0071234939495723,0.007206018178267184,0.003908391934109043,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,soft_log_calibrated_carrier_oracle,0.007053128563601135,0.007121534180434439,0.003908391934109043,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,naive_log,0.03844861421418471,0.044588405695960454,0.003908391934109043,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,anscombe,0.005451104501628262,0.005480078378216878,0.003908391934109043,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,soft_log,0.0027407315958450666,0.002684501295211355,0.0019541959670545217,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,soft_log_calibrated,0.002731725304703431,0.002675439585962727,0.0019541959670545217,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,soft_log_calibrated_carrier_oracle,0.002695078412922037,0.0026510163644228356,0.0019541959670545217,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,naive_log,0.0032085674280305137,0.003151298700077164,0.0019541959670545217,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,anscombe,0.002458828081307427,0.0024165065580163824,0.0019541959670545217,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,16.0,16.000926971435547,0.0,soft_log,0.0011864158135370204,0.0012362343785119237,0.0009770979835272608,0.0009765059254312802
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,16.0,16.000926971435547,0.0,soft_log_calibrated,0.0011854274936544341,0.0012351505785661641,0.0009770979835272608,0.0009765059254312802
